#{"t_start": 1781181917.3805046, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
406.337854,1000,4.022627
403.404178,1000,4.287641
410.087299,1000,4.54859
410.951223,1000,4.808945
393.756629,1000,5.070672
390.806979,1000,5.330072
417.811268,1000,5.592578
390.614165,1000,5.853302
394.786181,1000,6.113057
427.883858,1000,6.376339
383.323291,1000,11.952221
429.031176,1000,16.734782
450.487869,1000,21.430734
494.835363,1000,26.2215
523.662276,1000,31.106977
558.619061,1000,35.969562
583.14998,1000,40.73365
615.411808,1000,45.579676
618.945388,1000,50.37801
622.097432,1000,55.132291
615.566134,1000,59.886306
628.552395,1000,64.69808
639.786052,1000,69.461762
660.585121,1000,74.315603
681.778068,1000,79.048416
687.89604,1000,83.811562
700.867683,1000,88.10446
702.950232,1000,92.153746
709.83466,1000,96.245059
714.05864,1000,100.32086
715.011808,1000,104.378931
715.954452,1000,108.447224
721.63366,1000,112.501599
723.306694,1000,116.559583
726.91655,1000,120.622788
731.92076,1000,124.76923
732.056658,1000,129.56384
732.178762,1000,134.181939
734.879466,1000,138.490083
735.932962,1000,143.088081
735.680174,1000,147.342685
738.201915,1000,151.839325
739.738893,1000,156.684505
739.726369,1000,161.693709
739.925837,1000,167.085047
740.257611,1000,172.061068
740.58208,1000,177.690487
742.074995,1000,182.013384
742.976331,1000,186.664411
743.709831,1000,191.659429
744.391569,1000,196.467409
744.129205,1000,200.899217
745.83103,1000,205.462691
746.78431,1000,209.64401
745.046773,1000,214.048954
745.938542,1000,218.458357
745.716651,1000,223.124946
746.217249,1000,228.417561
748.414883,1000,233.24442
746.548334,1000,237.832983
748.533567,1000,242.310345
747.704694,1000,246.976076
746.585284,1000,252.419965
750.015982,1000,256.979397
748.002419,1000,261.503806
747.121464,1000,266.158225
749.510151,1000,270.575965
750.937004,1000,274.824131
749.316766,1000,278.972564
749.596832,1000,283.264195
750.03659,1000,287.425114
750.316207,1000,291.585262
750.028798,1000,295.92447
750.209319,1000,301.239854
750.086961,1000,306.134631
750.998635,1000,311.423119
750.569263,1000,316.657379
753.242341,1000,321.467596
751.891871,1000,326.554907
752.275046,1000,331.928067
752.316775,1000,336.533655
750.384628,1000,341.668382
752.88663,1000,346.943029
751.157753,1000,351.848705
751.499961,1000,356.319285
752.390889,1000,360.478622
751.086414,1000,365.279983
752.022181,1000,370.102461
752.228956,1000,374.804132
751.739373,1000,379.487871
753.198853,1000,384.191242
752.894026,1000,388.920152
752.120493,1000,393.579664
752.990368,1000,397.763786
752.237679,1000,402.135508
752.788205,1000,406.803103
752.365671,1000,411.472378
752.377983,1000,416.081078
753.082595,1000,420.114314
753.163291,1000,424.455668
753.385704,1000,429.121993
752.688385,1000,433.77967
752.943243,1000,438.027946
752.810973,1000,442.061486
753.320692,1000,446.09396
753.705602,1000,450.128676
754.448556,1000,454.159566
755.121537,1000,458.239972
754.094711,1000,462.271015
755.05176,1000,466.405447
754.931157,1000,470.856791
754.32577,1000,475.365932
753.973671,1000,480.076387
755.340608,1000,484.375386
755.040501,1000,489.743313
755.923049,1000,494.802141
754.217803,1000,499.830816
755.911717,1000,505.082162
755.708286,1000,510.677827
755.073223,1000,515.668957
756.862029,1000,520.2421
755.656288,1000,524.717409
756.331986,1000,528.828352
754.863658,1000,533.258574
756.284429,1000,537.779364
755.462541,1000,542.156228
755.6825,1000,546.413375
755.900944,1000,551.169028
756.698279,1000,556.5908
756.619707,1000,562.039604
756.190529,1000,567.099585
756.507736,1000,571.812199
756.670782,1000,576.523986
757.024988,1000,580.734921
757.147715,1000,584.961692
757.031169,1000,589.362473
757.119432,1000,593.728597
757.52985,1000,598.094399
756.805312,1000,602.617549
756.975963,1000,607.392077
757.800517,1000,611.7906
757.335066,1000,616.210227
756.908726,1000,620.437621
757.840763,1000,624.971328
757.101644,1000,629.176106
757.961067,1000,633.29558
756.722663,1000,637.705073
757.15074,1000,642.054851
758.919494,1000,646.36532
757.537638,1000,651.431576
757.53337,1000,657.028128
757.874421,1000,661.963203
758.278066,1000,666.742344
758.912003,1000,671.030281
759.205415,1000,676.083597
758.915761,1000,680.895153
757.788026,1000,686.09507
758.385561,1000,690.95663
759.822984,1000,695.212152
759.083924,1000,699.460038
759.212702,1000,703.692301
759.221418,1000,707.914737
758.619874,1000,712.192399
759.605574,1000,716.656387
758.883731,1000,720.971151
759.277403,1000,725.504307
759.697317,1000,730.369345
758.926215,1000,735.464338
758.923366,1000,740.76893
759.012923,1000,745.865723
758.467033,1000,751.541247
758.352513,1000,757.343552
758.942575,1000,762.615117
758.745695,1000,767.805923
759.418163,1000,772.292102
759.327036,1000,776.652385
759.095888,1000,781.129794
760.005521,1000,785.442066
759.495394,1000,789.763674
759.17853,1000,793.945915
758.815157,1000,798.502638
759.123646,1000,802.777009
758.970558,1000,807.004368
759.454791,1000,811.682081
760.325008,1000,815.954917
758.906327,1000,820.788154
760.023988,1000,825.158939
760.278784,1000,829.664582
759.491345,1000,833.895487
761.635681,1000,838.247262
760.100845,1000,843.009966
759.570585,1000,847.453053
760.14866,1000,851.603119
759.531363,1000,856.025585
760.102209,1000,861.615021
759.978669,1000,867.076166
759.401039,1000,871.70502
759.223551,1000,876.325463
760.019546,1000,880.627845
760.73947,1000,884.918669
