#{"t_start": 1782210034.4128056, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
151.708377,1000,3.54371
150.77825,1000,3.84041
127.667314,1000,4.128236
135.05161,1000,4.42636
134.796295,1000,4.72438
129.747303,1000,5.035672
189.033496,1000,5.331481
138.894136,1000,5.638632
181.932274,1000,5.951036
175.371033,1000,6.270545
176.10106,1000,6.595826
199.897468,1000,6.905804
150.623351,1000,7.197044
135.576533,1000,7.493892
142.741959,1000,7.790348
160.9612,1000,8.079768
141.095342,1000,8.371701
146.032491,1000,8.669479
165.123732,1000,8.963807
168.835464,1000,9.25651
144.759338,1000,9.612931
147.20465,1000,9.968253
150.016039,1000,10.302203
140.292377,1000,10.627646
136.943362,1000,10.947081
172.781127,1000,15.47919
266.378718,1000,20.165297
331.324484,1000,24.820465
358.775601,1000,29.088221
462.322705,1000,33.823686
589.534179,1000,38.759524
755.61466,1000,43.816321
823.580898,1000,48.1584
840.217058,1000,52.849696
867.922893,1000,58.015556
903.27345,1000,63.633234
916.961333,1000,68.301136
929.570898,1000,72.645188
934.081678,1000,77.197922
935.477391,1000,82.117971
937.56373,1000,86.506978
955.005544,1000,91.356166
963.206894,1000,96.34864
963.535912,1000,100.938885
964.735699,1000,105.926467
966.603194,1000,110.772493
968.986707,1000,115.725739
967.33178,1000,120.454072
964.243332,1000,125.084548
973.757696,1000,129.394466
974.704978,1000,133.759211
972.531762,1000,138.462273
974.006965,1000,143.364239
978.276351,1000,148.145287
980.567918,1000,152.928523
978.102896,1000,157.986871
979.934998,1000,163.113127
982.558099,1000,167.945272
982.937172,1000,172.365768
985.917391,1000,176.768424
983.025154,1000,181.178679
984.661871,1000,185.556189
985.791678,1000,189.978013
987.225508,1000,194.880943
986.568275,1000,199.217458
989.220558,1000,203.591202
990.87764,1000,208.527334
988.529331,1000,213.518679
987.332555,1000,217.842749
988.822634,1000,222.647875
986.936334,1000,227.637283
987.775973,1000,232.517745
988.559607,1000,236.871811
990.444162,1000,241.3236
990.59126,1000,245.970596
991.936234,1000,250.547385
989.426027,1000,254.939362
989.381349,1000,259.339854
989.010492,1000,263.722736
991.43245,1000,268.066812
990.18849,1000,272.428866
990.893644,1000,276.822014
991.92929,1000,281.471965
990.969867,1000,286.158796
992.932577,1000,291.018632
990.525954,1000,295.901195
992.051974,1000,300.864607
989.238857,1000,305.434596
993.209239,1000,310.697318
992.637879,1000,315.854454
992.886437,1000,321.060121
996.534562,1000,325.921818
994.467187,1000,330.594645
995.072532,1000,335.335473
994.743441,1000,339.872608
995.122538,1000,344.422674
997.33029,1000,349.659374
995.617201,1000,355.123931
994.53824,1000,359.879806
996.972435,1000,364.419412
995.960692,1000,369.250173
996.767733,1000,373.652327
996.444502,1000,378.13813
998.686252,1000,382.593008
996.545102,1000,387.012371
996.992522,1000,391.814068
994.587976,1000,396.91987
997.840477,1000,402.029161
999.415145,1000,407.95383
997.796806,1000,413.202758
997.656314,1000,417.877736
997.816566,1000,422.520624
998.591854,1000,427.218412
997.717126,1000,432.015362
999.536579,1000,436.775107
998.65772,1000,441.345283
997.237224,1000,446.58414
995.76358,1000,452.174718
999.500807,1000,458.045719
998.175989,1000,463.516212
998.623546,1000,468.020958
999.720757,1000,472.7008
1000.270157,1000,477.297961
1000.199963,1000,481.907159
998.240846,1000,486.542512
997.807933,1000,491.204129
998.630344,1000,496.664244
998.407619,1000,501.680445
998.925226,1000,506.379781
997.082083,1000,512.083298
999.397364,1000,517.920063
1000.059883,1000,523.480105
1000.703553,1000,527.980188
999.616138,1000,532.595729
999.45148,1000,537.259371
1001.191085,1000,541.964253
1001.151019,1000,546.548369
999.593699,1000,551.16
1000.775041,1000,556.501063
999.620205,1000,562.298574
1002.602175,1000,567.544864
1000.695981,1000,572.243496
1001.431992,1000,577.158441
999.567294,1000,582.544906
999.949633,1000,587.794353
1000.438523,1000,592.692495
1000.499908,1000,598.429062
1001.005171,1000,602.946962
999.659101,1000,607.840218
1001.332015,1000,613.183055
1003.036073,1000,618.763862
1000.445984,1000,624.329449
1002.470001,1000,629.766805
1003.356439,1000,635.072995
1002.534145,1000,639.945563
1000.87684,1000,644.655968
1002.908037,1000,650.957698
999.240977,1000,657.672175
1001.309592,1000,664.754748
1000.039733,1000,671.774391
1002.866508,1000,678.355824
1000.918012,1000,685.229298
1001.802197,1000,691.169058
1002.088787,1000,697.039283
1000.55112,1000,702.80239
1002.233986,1000,709.205271
1003.004366,1000,716.169036
1002.964005,1000,722.447414
1003.152402,1000,728.426691
1001.735637,1000,735.596823
1002.120159,1000,741.838352
1001.399764,1000,748.320872
1003.619031,1000,755.046132
1004.066638,1000,761.369046
1003.320797,1000,767.203554
1002.26185,1000,772.742145
1003.028591,1000,778.156757
1003.205135,1000,783.796788
1003.404456,1000,789.503027
1003.637854,1000,795.517441
1002.639775,1000,801.632692
1003.52159,1000,807.881448
1001.305635,1000,814.68132
1003.081331,1000,821.715961
1003.892394,1000,827.786585
1002.810687,1000,835.211423
1003.966743,1000,841.738179
1002.655348,1000,847.757712
1002.396478,1000,853.169354
1005.326324,1000,858.791139
1003.34863,1000,864.245755
1004.59624,1000,870.277704
1004.253217,1000,875.932554
1005.895747,1000,881.982065
1004.218565,1000,888.419003
1003.017548,1000,894.993335
1003.645362,1000,900.961172
1004.34598,1000,907.33504
1002.729858,1000,913.876872
1006.07462,1000,920.790718
