time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-1.948119866928958e-06,-0.0006936462484573622,8.183781738366228e-05,0.0,0.0,-1.5576618043314803e-06,-0.00012084425558549958,0.0,0.0
0.01,0.010330123424831429,3.0026931350158847e-05,0.050424424104716675,0.0,0.007232450081288849,0.0,-3.7783759237532924e-06,-0.00011320161264314,0.0,1.090363263032036e-06
0.02,0.020690253406756048,0.0001766667507089932,0.10722899381117673,0.0,0.014462158532784122,0.0,-6.208009960740041e-06,-0.00010135352798133785,0.0,2.6448631466273044e-06
0.03,0.03067499989498059,0.0007329568826884065,0.16133836290252962,0.0,0.021348833200990118,0.0,-1.0001545117687043e-05,-8.795269157515028e-05,0.0,4.345606972518028e-06
0.04,0.040614408538753366,0.002007474987861489,0.21082317163642977,0.0,0.027917016159245467,0.0,-1.6116418622768733e-05,-6.766336819320275e-05,0.0,7.0010815823809294e-06
0.05,0.050083881914268207,0.004242068749507154,0.2515097151249322,0.0,0.0336534848484847,0.0,-2.4674571210854165e-05,-3.5122657213248755e-05,0.0,1.1281493035938112e-05
0.06,0.05955335528978305,0.007608333655146416,0.2840582352511456,0.0,0.038717900578193125,0.0,-3.527270683406033e-05,1.0937503767160969e-05,0.0,1.7272199847597912e-05
0.07,0.06846139646755374,0.012198190567411178,0.3057109130176938,0.0,0.04259714396868512,0.0,-4.724185529875139e-05,6.869623076671675e-05,0.0,2.4690894783842227e-05
0.08,0.07736261172194747,0.018032250425985358,0.3191110467828049,0.0,0.04561509480817541,0.0,-5.9879377904166294e-05,0.00013464232193194302,0.0,3.306929870912597e-05
0.09,0.0857121705396961,0.025062526794011268,0.32309426904212407,0.0,0.04737594407959751,0.0,-7.249820175953475e-05,0.0002048876487799471,0.0,4.19155645329164e-05
0.1,0.09399214266455713,0.033187056129253885,0.32077166139819574,0.0,0.0482507311093821,0.0,-8.45092811504254e-05,0.00027557343842230734,0.0,5.074874123167432e-05
0.11,0.10174083111555474,0.042257872468454166,0.31183565425709914,0.0,0.0479876424904106,0.0,-9.54125419633606e-05,0.00034332618417801705,0.0,5.9156496805297775e-05
0.12,0.10934657510247155,0.05209564564202311,0.29902088918733893,0.0,0.04696209184381216,0.0,-0.00010483441899653771,0.0004052704452078774,0.0,6.678877937435241e-05
0.13,0.11645200517998859,0.06249780939330072,0.28229911419335696,0.0,0.045049451676575834,0.0,-0.00011250401426549472,0.00045921469337361964,0.0,7.338409329757638e-05
0.14,0.12333053602054957,0.07324976357485592,0.26364125983861614,0.0,0.04258290863907419,0.0,-0.00011826207957148571,0.0005035573407351875,0.0,7.875280998584629e-05
0.15,0.12975031971785705,0.08413146823929764,0.24315735117989498,0.0,0.03955038930010079,0.0,-0.00012203472345359609,0.000537318851656203,0.0,8.278345570004e-05
0.16,0.13584865240365068,0.09492467266650456,0.22201646982322396,0.0,0.036202028915047126,0.0,-0.00012382639251066815,0.0005600162919335142,0.0,8.542430641751726e-05
0.17,0.14154040171401913,0.10541838562600475,0.20057930592524834,0.0,0.0326310103332602,0.0,-0.00012370391099591436,0.0005716133622173584,0.0,8.66784747574677e-05
0.18,0.14680555123663377,0.11541277072513528,0.17929261880069655,0.0,0.028971015927440315,0.0,-0.00012178154357824003,0.0005724350875880306,0.0,8.659273769714004e-05
0.19,0.15172687815333405,0.12472453330638854,0.15896247977715344,0.0,0.025419875199739136,0.0,-0.000118221462238776,0.0005630843911377928,0.0,8.524708050476802e-05
