#{"t_start": 1781709902.3045776, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
981.962578,1000,1.027929
980.272943,1000,1.309984
981.767768,1000,1.586822
989.322654,1000,1.86792
976.802001,1000,2.145307
973.775963,1000,2.421692
992.013996,1000,2.697586
969.514703,1000,2.973312
974.074216,1000,3.248122
989.04414,1000,3.524292
972.569955,1000,8.965862
982.312226,1000,14.279705
986.078775,1000,19.598105
1009.65089,1000,24.721654
1023.982063,1000,30.163543
1051.123412,1000,35.171868
1064.002891,1000,40.100719
1088.176369,1000,44.345647
1097.406779,1000,48.551086
1111.913295,1000,52.835921
1122.287621,1000,56.964839
1123.83838,1000,61.086638
1125.98668,1000,65.269697
1127.812244,1000,69.375311
1128.88516,1000,73.520836
1129.491702,1000,78.365658
1122.982221,1000,82.756763
1124.187754,1000,87.10781
1131.588124,1000,92.10754
1140.905839,1000,96.969639
1145.753999,1000,102.028529
1144.49208,1000,107.109564
1144.426227,1000,111.420813
1144.496879,1000,115.658405
1147.56776,1000,120.03521
1147.159746,1000,124.967743
1148.364584,1000,129.615585
1145.567783,1000,133.914101
1147.335076,1000,138.271185
1150.325199,1000,142.610399
1148.916571,1000,146.99513
1151.008539,1000,152.129799
1153.876086,1000,157.110528
1154.504592,1000,161.689891
1156.39535,1000,166.064644
1155.590301,1000,170.42551
1152.911746,1000,174.762183
1156.417656,1000,179.121595
1155.412472,1000,183.448176
1156.567265,1000,187.822167
1156.38984,1000,192.121731
1158.024213,1000,196.451658
1158.082047,1000,200.85673
1157.579942,1000,205.425024
1158.564254,1000,210.554439
1160.99718,1000,215.265334
1160.076634,1000,219.563907
1160.324401,1000,223.881528
1162.299848,1000,228.235994
1163.251707,1000,232.589499
1163.2227,1000,237.115768
1164.587232,1000,241.454407
1164.172557,1000,245.987926
1166.131178,1000,250.368752
1165.782913,1000,254.873623
1164.327618,1000,259.168621
1164.46663,1000,263.791013
1166.017368,1000,268.266151
1166.113324,1000,272.625258
1165.911931,1000,276.963382
1166.71855,1000,281.254337
1166.224989,1000,285.579715
1167.089316,1000,289.957329
1164.301334,1000,294.260904
1166.373257,1000,298.555332
1165.939951,1000,302.872305
1167.149337,1000,307.219839
1166.415499,1000,311.530184
1166.234846,1000,315.975588
1166.968462,1000,320.277213
1167.033403,1000,324.610604
1167.108323,1000,328.906637
1166.841448,1000,333.794304
1166.630981,1000,338.800983
1166.820958,1000,343.447889
1167.801862,1000,347.987912
1167.890511,1000,353.01256
1168.162759,1000,357.967131
1167.639082,1000,362.873962
1167.28876,1000,367.519189
1168.46618,1000,371.923648
1167.067089,1000,376.216089
1167.939544,1000,380.557754
1169.266606,1000,385.012425
1167.940425,1000,389.450401
1167.954219,1000,394.042428
1167.855337,1000,398.348144
1167.754185,1000,402.689391
1168.826638,1000,407.009372
1168.878717,1000,411.331372
1167.844272,1000,415.710855
1168.170698,1000,420.033034
1167.977304,1000,424.321527
1168.959053,1000,428.643502
1168.923824,1000,433.018381
1168.56089,1000,437.320607
1168.831287,1000,441.650889
1168.867998,1000,446.003695
1168.072446,1000,450.344366
1168.419372,1000,454.668964
1168.644766,1000,458.968051
1168.808984,1000,463.278665
1168.604361,1000,467.716587
1168.467114,1000,472.024432
1168.65274,1000,476.36251
1168.6256,1000,480.669076
1168.676092,1000,484.997584
1169.679327,1000,489.33884
1168.364808,1000,493.679799
1168.814906,1000,497.997824
1170.287403,1000,502.454926
1169.747122,1000,506.743548
1168.40512,1000,511.161303
1169.07354,1000,515.459232
1169.245803,1000,519.948087
1170.348209,1000,524.398181
1169.55796,1000,528.806443
1170.345611,1000,533.101873
1170.344941,1000,537.511471
1170.386408,1000,542.037439
1169.568789,1000,546.351406
1170.085172,1000,550.682321
1170.501866,1000,555.014974
1169.826727,1000,559.53556
1170.223929,1000,563.877766
1170.068194,1000,568.174246
1170.696446,1000,572.574612
1170.493626,1000,576.862123
1170.62215,1000,581.202231
1171.077443,1000,586.068242
1170.967942,1000,590.601989
1171.24791,1000,594.916287
1170.536983,1000,599.374753
1171.059372,1000,603.892504
1170.142918,1000,608.238454
1170.932156,1000,612.58035
1171.044298,1000,617.155034
1170.924415,1000,621.724491
1170.729719,1000,626.015483
1171.254823,1000,630.329333
