time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-4.241597544200875e-06,-0.0008572729406283947,0.00010522005092185152,0.0,0.0,-3.7571584223788456e-06,-0.00012084094918535876,0.0,0.0
0.01,0.010330123424831429,3.326470690633333e-05,0.06487638875080055,0.0,0.009300928520138066,0.0,-8.6650556424753e-06,-9.714401012902597e-05,0.0,3.381442580140961e-06
0.02,0.020690253406756048,0.0002832508870769435,0.13767522428528062,0.0,0.018591289829864743,0.0,-1.2784042422693672e-05,-6.323612640079763e-05,0.0,7.79855007822777e-06
0.03,0.03067499989498059,0.0010749405713079364,0.20591225878682504,0.0,0.027352574107113285,0.0,-1.7045300636280807e-05,-3.3026224981610956e-05,0.0,1.1505638180424305e-05
0.04,0.040614408538753366,0.002713306719387252,0.2669762342653232,0.0,0.035585521170700886,0.0,-2.327907035748493e-05,-2.3728937674177386e-06,0.0,1.5340770572652726e-05
0.05,0.050083881914268207,0.005427708268735186,0.31570994545591025,0.0,0.04263351767539286,0.0,-3.2265300686911165e-05,4.078238811983071e-05,0.0,2.0951163321736438e-05
0.06,0.05955335528978305,0.009371056122806923,0.35327117949694564,0.0,0.04871308231894308,0.0,-4.3803741554624496e-05,0.00010286351378785605,0.0,2.903877061822005e-05
0.07,0.06846139646755374,0.014611794098268984,0.3765174679349672,0.0,0.05318130631027214,0.0,-5.719246639958248e-05,0.00018340885260380763,0.0,3.942336739916205e-05
0.08,0.07736261172194747,0.02114387339539219,0.38915264461546495,0.0,0.05647573586131064,0.0,-7.158121018816302e-05,0.00027793085787504484,0.0,5.1473219759624235e-05
0.09,0.0857121705396961,0.028890729709058822,0.38999606289139455,0.0,0.058111467429873526,0.0,-8.613551729841618e-05,0.00038050244909864375,0.0,6.442308916934673e-05
0.1,0.09399214266455713,0.03772121402243607,0.38319917430906153,0.0,0.058591271659948485,0.0,-0.0001001257033470923,0.0004851162116537581,0.0,7.752196556857456e-05
0.11,0.10174083111555474,0.047458456366412737,0.36851211085754615,0.0,0.0576176553838068,0.0,-0.00011295580671742376,0.0005864167760288568,0.0,9.011313301238307e-05
0.12,0.10934657510247155,0.057895298262886925,0.3494615517912021,0.0,0.05569930686245293,0.0,-0.00012418160941612199,0.0006799751126473169,0.0,0.00010166022604568139
0.13,0.11645200517998859,0.06880290086956584,0.32603614273175335,0.0,0.0527010362253915,0.0,-0.00013350339050837345,0.000762437036194228,0.0,0.00011176344847450979
0.14,0.12333053602054957,0.07994241738233208,0.30072648772998584,0.0,0.04907487163588536,0.0,-0.0001407550550024184,0.0008314952412608726,0.0,0.00012015305145753611
0.15,0.12975031971785705,0.09107195271429597,0.27366081724472974,0.0,0.044827112101972474,0.0,-0.00014588361082195348,0.0008858168931833125,0.0,0.00012667954950217655
0.16,0.13584865240365068,0.10195424515357521,0.2463196859915464,0.0,0.040299029720419245,0.0,-0.00014892896852700165,0.0009249047581281871,0.0,0.00013129524973975814
0.17,0.14154040171401913,0.11236265735145114,0.21917769057045802,0.0,0.035627540904399534,0.0,-0.00015000741917985824,0.0009489516582349212,0.0,0.00013403607167430148
0.18,0.14680555123663377,0.12208567109227285,0.19284439110791488,0.0,0.030998604496664375,0.0,-0.00014929365937377826,0.0009587179668636475,0.0,0.0001350066772618724
0.19,0.15172687815333405,0.1309330717874391,0.16842508045027693,0.0,0.026677086354955082,0.0,-0.00014701478424966098,0.0009554030087735427,0.0,0.00013436429343640044
