timestep,episode,hip_pos_l,hip_pos_r,exo_pos_l,exo_pos_r,hip_vel_l,hip_vel_r,exo_vel_l,exo_vel_r,act_iliopsoas_l,act_iliopsoas_r,act_glut_l,act_glut_r,muscle_length_iliopsoas_l,muscle_length_iliopsoas_r,muscle_length_glut_l,muscle_length_glut_r,muscle_force_iliopsoas_l,muscle_force_iliopsoas_r,muscle_force_glut_l,muscle_force_glut_r,motor_torque_l,motor_torque_r,pid_output_l,pid_output_r,hip_pos_target_l,hip_pos_target_r,hip_vel_target_l,hip_vel_target_r
199001,199,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1.068040132522583,1.0680404901504517,0.7233721017837524,0.7233721017837524,0.0,0.0,0.0,0.0,0.0,0.0,0.00023616055873571117,0.0,0.0,0.00011691116769094612,0.0,-1.0447034592521818
199002,199,0.009145446121692657,0.005667222663760185,0.006700138561427593,0.006480964832007885,-0.42429471015930176,-1.0564640760421753,-0.8520252704620361,-0.9202995300292969,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019336625933647156,1.0557185411453247,1.0557188987731934,0.7169662117958069,0.714026689529419,0.0,0.0,0.0,0.0,0.0,0.0,-0.020864511094805666,0.0,0.0,-0.010330123424831429,0.0,-1.0447034592521813
199003,199,0.0056145526468753815,-0.0075638312846422195,-0.001065189833752811,-0.00433290284126997,0.4027632772922516,-0.8487240076065063,0.0604378879070282,-0.5538301467895508,0.03999979421496391,0.08876924961805344,0.009999999776482582,0.018178706988692284,1.036684513092041,1.0297441482543945,0.7106485366821289,0.7036113142967224,0.0,0.0,0.0,0.0,0.0,0.0,0.10502324549874069,0.045170405358076086,0.0,-0.020690253406756048,0.0,-0.9984746488223865
199004,199,0.01135951653122902,-0.013776791281998158,0.004396509379148483,-0.00852380320429802,0.6087263822555542,-0.5894870758056641,0.7736383080482483,-0.47421523928642273,0.03608538955450058,0.08746639639139175,0.06235621124505997,0.017166586592793465,1.015716552734375,1.000606656074524,0.6931264996528625,0.6938737630844116,0.0,0.031052982434630394,0.0,0.0,0.0,0.0,0.0798926267815393,-0.07193879686295986,0.0,-0.03067499989498059,0.0,-0.9984746488223865
199005,199,0.013852217234671116,-0.022107334807515144,0.010188646614551544,-0.016845909878611565,0.037691980600357056,-0.9563955068588257,0.4772714078426361,-1.0354870557785034,0.03271513059735298,0.0795600414276123,0.10444765537977219,0.016282474622130394,0.9963643550872803,0.9964622855186462,0.6843922734260559,0.6847563982009888,0.0,0.08465920388698578,0.05671269819140434,0.0,0.0,0.0,0.03301743737344419,-0.11455038070678711,0.0,-0.040614408538753366,0.0,-0.951121543448045
199006,199,0.013645690865814686,-0.032171640545129776,0.014907624572515488,-0.027908548712730408,-0.11500908434391022,-1.0419604778289795,0.4502093493938446,-1.1616029739379883,0.029802443459630013,0.084157295525074,0.09388036280870438,0.015508816577494144,0.9892359375953674,0.9984206557273865,0.6843512654304504,0.6761953234672546,0.027944495901465416,0.08933757990598679,0.05420639365911484,0.0,0.0,0.0,0.08521631138928767,-0.034157666210085154,0.0,-0.050083881914268207,0.0,-0.9469473375514328
199007,199,0.01378613244742155,-0.040545690804719925,0.01945003867149353,-0.03820013999938965,0.06868420541286469,-0.749677836894989,0.3234216868877411,-0.986362636089325,0.027278508991003036,0.09592978656291962,0.08172402530908585,0.014831135980784893,0.9892232418060303,0.9996399879455566,0.6847078800201416,0.6694872975349426,0.02681298367679119,0.09874708950519562,0.04737723618745804,0.005473950877785683,0.0,0.0,0.09869308746411724,-0.011112367548048497,0.0,-0.05955335528978305,0.0,-0.9217848711986326
199008,199,0.013941469602286816,-0.04849597439169884,0.02033674716949463,-0.048434603959321976,-0.00440727174282074,-0.8013556599617004,-0.048700615763664246,-1.0124826431274414,0.02508721686899662,0.08958151191473007,0.07560048997402191,0.014237198047339916,0.9893853664398193,1.0018497705459595,0.6849806308746338,0.6672137975692749,0.024531202390789986,0.09810147434473038,0.04371379315853119,0.005333164241164923,0.0,0.0,0.053224395374400914,-0.03922296682372689,0.0,-0.06846139646755374,0.0,-0.8901215254393259
199009,199,0.014291432686150074,-0.05615334212779999,0.01932593435049057,-0.057764679193496704,0.029288865625858307,-0.7721346020698547,-0.15417075157165527,-0.8801794648170471,0.023184632882475853,0.0850175991654396,0.06896357983350754,0.013717204332351685,0.9897855520248413,1.00483238697052,0.6850549578666687,0.6648833155632019,0.023543640971183777,0.0944828987121582,0.039113547652959824,0.0048050666227936745,0.0,0.0,0.058496872752973,-0.028848748952150345,0.0,-0.07736261172194747,0.0,-0.8901215254393259
199010,199,0.013537324965000153,-0.06453336775302887,0.016862746328115463,-0.06636258214712143,-0.13644832372665405,-0.8691954612731934,-0.2918400168418884,-0.819139838218689,0.021529996767640114,0.08024068176746368,0.06419098377227783,0.013261685147881508,0.9904091358184814,1.007971167564392,0.6849914789199829,0.662664532661438,0.02185581438243389,0.08911524713039398,0.036455921828746796,0.0047705271281301975,0.0,0.0,0.05213815533766328,-0.03488892437890172,0.0,-0.0857121705396961,0.0,-0.8279972124860561
199011,199,0.012647741474211216,-0.0725262463092804,0.014254247769713402,-0.07347655296325684,-0.09927716851234436,-0.7873749136924744,-0.27728724479675293,-0.6727672219276428,0.020089218392968178,0.07823257148265839,0.056709859520196915,0.012862524017691612,0.9913119077682495,1.0110689401626587,0.6847254037857056,0.6602106094360352,0.021161628887057304,0.08722693473100662,0.03151479735970497,0.004012961406260729,0.0,0.0,0.06630821572066921,-0.008790877033025026,0.0,-0.09399214266455713,0.0,-0.8279972124860627
199012,199,0.010462651029229164,-0.08163393288850784,0.010534266009926796,-0.08078785985708237,-0.2651408314704895,-0.9549466967582703,-0.39238497614860535,-0.7326850891113281,0.018831923604011536,0.07474898546934128,0.05074457824230194,0.012512276880443096,0.992209792137146,1.0141630172729492,0.6844437122344971,0.6578493118286133,0.019390948116779327,0.08277587592601776,0.028485916554927826,0.004286948125809431,0.0,0.0,0.053939222097943704,-0.012840338163077832,0.0,-0.10174083111555474,0.0,-0.7605743986916399
