#{"t_start": 1782305155.1510959, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
381.579617,1000,3.713652
380.871588,1000,4.059569
372.573552,1000,4.436545
377.917459,1000,4.792798
389.258446,1000,5.139913
382.145333,1000,5.504062
402.035356,1000,5.837373
384.696067,1000,6.182939
392.076389,1000,6.527463
404.019472,1000,6.852683
390.835581,1000,7.169602
395.308537,1000,7.517092
388.981238,1000,7.859884
389.857084,1000,8.179815
391.036769,1000,8.529822
382.098187,1000,8.866939
385.213045,1000,9.202095
384.648631,1000,9.541751
392.52688,1000,9.879591
395.992424,1000,10.203412
376.7923,1000,10.522798
389.363832,1000,10.853376
387.54694,1000,11.178827
386.775388,1000,11.512422
385.205855,1000,11.850126
381.836555,1000,17.721524
384.887096,1000,23.231775
380.79219,1000,28.734797
385.39338,1000,33.467979
389.055685,1000,38.008342
378.0979,1000,43.157132
386.60515,1000,48.283747
390.302346,1000,53.219245
378.019379,1000,57.786385
397.286579,1000,62.263933
388.159743,1000,66.687407
404.155805,1000,71.017424
400.144739,1000,75.490891
410.806884,1000,79.789374
394.333771,1000,84.995045
396.236033,1000,90.162204
413.698335,1000,95.455771
418.926731,1000,101.103391
413.860078,1000,106.314951
400.750126,1000,111.682602
438.027208,1000,116.587796
422.155606,1000,121.645614
412.53372,1000,126.045369
461.853496,1000,130.792129
477.326834,1000,136.123571
478.437133,1000,141.146134
454.651091,1000,145.963242
450.494026,1000,151.101781
464.187344,1000,156.578696
485.157258,1000,161.88464
476.087066,1000,167.646024
475.89107,1000,173.527448
473.739188,1000,179.200975
490.818144,1000,184.799204
491.986852,1000,190.441846
487.033224,1000,195.645382
493.175641,1000,200.540317
490.494495,1000,205.078695
489.247081,1000,209.621881
489.151867,1000,214.196178
491.445136,1000,219.009613
499.056045,1000,223.584528
493.285711,1000,228.508184
496.177782,1000,232.928011
499.40229,1000,237.632215
500.391085,1000,242.263229
508.407105,1000,246.865383
498.898105,1000,251.972469
496.884054,1000,257.322342
509.814791,1000,262.261152
496.784221,1000,266.759781
495.282408,1000,271.338073
505.708712,1000,276.548013
497.503761,1000,282.011938
498.139301,1000,287.141714
499.613408,1000,291.642637
506.651096,1000,296.612247
499.684997,1000,301.704936
506.908928,1000,306.749351
501.189947,1000,312.257982
503.309692,1000,317.511137
504.313118,1000,322.757574
517.913577,1000,327.987922
509.907477,1000,333.704328
517.057366,1000,338.971009
516.971242,1000,343.889154
519.422433,1000,348.91978
518.440069,1000,354.005181
518.685807,1000,359.354403
512.310449,1000,364.23955
520.333744,1000,368.687747
517.902452,1000,373.473926
516.392439,1000,378.52339
514.982448,1000,383.379241
509.475818,1000,388.199466
