time_s,q_rad,qd_rad_s,q_des_rad,applied_torque_nm
2.384185791015625e-07,-0.01751287654042244,-0.05644720420241356,-0.00011666209097660872,-0.0008557541556977154
0.010061264038085938,-0.017321132123470306,0.060041576623916626,0.010393593764610218,0.06528918140223877
0.020061016082763672,-0.017257215455174446,0.02379206009209156,0.020751176418566025,0.1377665770098202
0.0300600528717041,-0.016937637701630592,0.0068342615850269794,0.030734688898190504,0.2038792523955392
0.040061235427856445,-0.016170648857951164,0.14019407331943512,0.04067239526412585,0.25926316471511535
0.05006527900695801,-0.015595410019159317,0.07587656378746033,0.05014569769610509,0.298135909322891
0.060060739517211914,-0.014700591564178467,0.09813840687274933,0.059607462301827216,0.322099623805354
0.07007718086242676,-0.012463544495403767,0.2969273030757904,0.06853009681455177,0.3295352019864792
0.08010435104370117,-0.009395595639944077,0.32949456572532654,0.0774497402396551,0.32553799695784363
0.09007072448730469,-0.00530499592423439,0.581037700176239,0.0857707302180389,0.3106191871404742
0.10018730163574219,-0.00012783122656401247,0.45748400688171387,0.09413727686672997,0.2892223772899876
0.11018896102905273,0.00530499592423439,0.6022500395774841,0.10188455003660268,0.26236050426469226
0.12019109725952148,0.01227179728448391,0.6436513066291809,0.10948235792402505,0.23323946843335314
0.13019442558288574,0.017832456156611443,0.4688352048397064,0.11658574141679595,0.20188201310390072
0.14019227027893066,0.025949738919734955,0.7461069822311401,0.12345396938076514,0.17050663764943166
0.15018939971923828,0.032277386635541916,0.6280120611190796,0.12986582196770816,0.13914997068136573
0.1601865291595459,0.03956376388669014,0.7113701701164246,0.13595482012517157,0.10918867221361053
0.17018747329711914,0.045252252370119095,0.7590240240097046,0.1416391092081021,0.08117211944596887
0.180192232131958,0.05177164822816849,0.5349385142326355,0.14690015495315975,0.05591868249100236
0.19018983840942383,0.05432827025651932,0.1674027293920517,0.15181000803879155,0.034841779690460456
0.2001965045928955,0.056884896010160446,0.38261717557907104,0.15618659374090232,0.018091219498514943
0.21019768714904785,0.05988892912864685,0.14615535736083984,0.1602823770030955,0.007975109187098017
0.22019243240356445,0.05988892912864685,-0.014887514524161816,0.16371680857401402,0.0035469942193749335
0.23020100593566895,0.05829104036092758,-0.1233941838145256,0.16695672232237752,0.007729196192867575
0.24019503593444824,0.05809929221868515,0.0384356826543808,0.1694011575167184,0.01699958124646238
0.2501041889190674,0.05822712182998657,0.023598209023475647,0.17172555717052104,0.03048451985705479
0.26018810272216797,0.05816320702433586,0.027837326750159264,0.17313989342761402,0.04046501787477895
0.270200252532959,0.05816320702433586,-0.005946528632193804,0.17452244845075685,0.05010541492374612
0.2801856994628906,0.05803537368774414,-0.07105325162410736,0.1748398839312423,0.05350441709292907
0.2901878356933594,0.05809929221868515,0.03907289728522301,0.17512575821732812,0.05593107485393312
0.30019378662109375,0.057587966322898865,-0.1295526623725891,0.17440830809472666,0.052332696328895534
0.31018805503845215,0.055926159024238586,-0.1257871687412262,0.17354790477841153,0.04715267210380944
0.32019567489624023,0.05605399236083031,0.002471283543854952,0.17175437094415102,0.03632633817854011
0.33009910583496094,0.05650139972567558,0.06318970769643784,0.1697243649016945,0.02347718760783098
0.34018635749816895,0.056820981204509735,-0.02478797547519207,0.16679194874877742,0.005096180689864513
0.3500969409942627,0.056820981204509735,0.022594019770622253,0.16352469457562596,-0.016560778657519145
0.36019396781921387,0.0566292330622673,-0.05032261833548546,0.15942250086724655,-0.04281797570011211
0.37018585205078125,0.056820981204509735,-0.009064612910151482,0.1548266890987919,-0.06970061052429573
0.38019347190856934,0.056820981204509735,-0.020900454372167587,0.14956420950069801,-0.09631277374298557
0.39019155502319336,0.056757062673568726,-0.015541884116828442,0.1436196223806312,-0.12122876102404213
0.40019845962524414,0.056757062673568726,0.02181536704301834,0.1371204240957204,-0.14244966433075473
0.4101893901824951,0.05650139972567558,-0.04837551340460777,0.12978583345990077,-0.160781781059976
0.42018866539001465,0.05643748492002487,-0.03216489776968956,0.12201659559886222,-0.17373452406334786
0.43018674850463867,0.05618182197213173,-0.03079143539071083,0.11323168338969221,-0.18438030636254327
0.44013476371765137,0.05611790716648102,0.023968536406755447,0.1041994664051771,-0.1895259949025209
0.4501314163208008,0.05567049980163574,-0.05689622461795807,0.09392180454939428,-0.1941662483268343
0.46013331413269043,0.0548395961523056,-0.17355771362781525,0.08348549245780128,-0.19405930885222508
0.4701366424560547,0.05260254815220833,-0.34989047050476074,0.07165428341259376,-0.1956077818620344
0.4801318645477295,0.04582749307155609,-0.7364516258239746,0.059811843730219215,-0.19339950562783387
0.4901442527770996,0.037262801080942154,-0.909676730632782,0.04638893791187129,-0.19479176748457797
0.5001301765441895,0.02901768684387207,-0.7990187406539917,0.032963570556606515,-0.19388209821258587
0.5101404190063477,0.020772574469447136,-0.7752008438110352,0.018057174165345573,-0.19697968181071654
0.520132303237915,0.013869688846170902,-0.8096551299095154,0.0029791985432885497,-0.19935532199859202
0.5301377773284912,0.006263730116188526,-0.686314046382904,-0.013397610854910013,-0.20561828108497546
0.5401449203491211,-0.0010226498125120997,-0.7964940667152405,-0.030133461410539714,-0.2122643506658538
0.5501372814178467,-0.0074781267903745174,-0.6592798233032227,-0.04778707588749584,-0.22157363791421691
0.5601327419281006,-0.015148000791668892,-0.8258303999900818,-0.06587968955669576,-0.23156694301636277
0.5701332092285156,-0.024351846426725388,-0.8753769397735596,-0.08460620068106557,-0.2428293494959544
0.580132246017456,-0.03413093462586403,-1.0896981954574585,-0.10376853009898962,-0.25455627075228787
0.5901374816894531,-0.0464666523039341,-1.1929172277450562,-0.12330998600491433,-0.2663141630762909
0.6001400947570801,-0.05995284393429756,-1.3720368146896362,-0.1432281682491921,-0.27810018982485063
