time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_flex_2,u_ext_0,u_ext_1,u_ext_2,a_flex_0,a_flex_1,a_flex_2,a_ext_0,a_ext_1,a_ext_2
0.0010137557983398438,-0.01989894174039364,0.02039358764886856,-0.020868539472053717,-0.0533400461204734,-0.0533400461204734,-0.0533400461204734,1.0,0.0,0.0,0.0,0.02402764286809151,0.019222114294473205,0.014416585720854903,0.0,0.0,0.0,0.012013821434045755,0.009611057147236602,0.007208292860427452
0.010166168212890625,-0.019856330007314682,0.04560862481594086,-0.03000699124355048,-0.06640438866059652,-0.06640438866059652,-0.06640438866059652,1.0,0.0,0.0,0.0,0.02976247601062509,0.02380998080850007,0.017857485606375054,0.0,0.0,0.0,0.020888148722335423,0.016710518977868336,0.012532889233401252
0.02016735076904297,-0.019856330007314682,0.03798666223883629,-0.03999291848411389,-0.07886989257611349,-0.07886989257611349,-0.07886989257611349,1.0,0.0,0.0,0.0,0.03540292398754901,0.02832233919003921,0.021241754392529406,0.0,0.0,0.0,0.028145536354942217,0.022516429083953772,0.01688732181296533
0.030148744583129883,-0.02002677135169506,-0.03519807383418083,-0.04948767695751945,-0.08703187728987385,-0.08703187728987385,-0.08703187728987385,1.0,0.0,0.0,0.0,0.03965192991207117,0.03172154392965693,0.0237911579472427,0.0,0.0,0.0,0.03389873313350669,0.027118986506805352,0.020339239880104016
0.0401456356048584,-0.02002677135169506,-0.02739323489367962,-0.05895420629433759,-0.0994441343580911,-0.0994441343580911,-0.0994441343580911,1.0,0.0,0.0,0.0,0.04523464424863415,0.03618771539890732,0.027140786549180493,0.0,0.0,0.0,0.039566688691070426,0.03165335095285633,0.023740013214642253
0.05020451545715332,-0.02002677135169506,-0.020137446001172066,-0.06801320753537943,-0.11116048815417298,-0.11116048815417298,-0.11116048815417298,1.0,0.0,0.0,0.0,0.05048911959667919,0.04039129567734335,0.030293471758007513,0.0,0.0,0.0,0.04502790414387481,0.036022323315099844,0.027016742486324883
0.06014752388000488,-0.02002677135169506,-0.01958359405398369,-0.07686369336018468,-0.12225611379471972,-0.12225611379471972,-0.12225611379471972,1.0,0.0,0.0,0.0,0.055522466484806986,0.044417973187845586,0.03331347989088419,0.0,0.0,0.0,0.0502751853143409,0.040220148251472715,0.03016511118860454
0.07015585899353027,-0.020069383084774017,-0.0384889580309391,-0.08532777505498086,-0.13169126331684694,-0.13169126331684694,-0.13169126331684694,1.0,0.0,0.0,0.0,0.06003970647954836,0.04803176518363868,0.03602382388772901,0.0,0.0,0.0,0.05515744589694463,0.044125956717555696,0.03309446753816678
0.08014416694641113,-0.019941551610827446,0.023393414914608,-0.09359806619741894,-0.14511281387945837,-0.14511281387945837,-0.14511281387945837,1.0,0.0,0.0,0.0,0.06532879377233851,0.0522630350178708,0.0391972762634031,0.0,0.0,0.0,0.06024311983464157,0.04819449586771325,0.03614587190078494
0.09015345573425293,-0.020069383084774017,-0.02317957580089569,-0.10147084611255766,-0.15212790532729778,-0.15212790532729778,-0.15212790532729778,1.0,0.0,0.0,0.0,0.06913998882669858,0.055311991061358874,0.04148399329601916,0.0,0.0,0.0,0.06469155433067007,0.05175324346453607,0.03881493259840205
0.10015201568603516,-0.020069383084774017,-0.012335790321230888,-0.10907549483566717,-0.16178196975507295,-0.16178196975507295,-0.16178196975507295,1.0,0.0,0.0,0.0,0.07336479229589733,0.058691833836717874,0.0440188753775384,0.0,0.0,0.0,0.0690281733132837,0.05522253865062697,0.041416903987970224
0.11007857322692871,-0.020069383084774017,-0.002454061061143875,-0.11625605984687534,-0.170752929149021,-0.170752929149021,-0.170752929149021,1.0,0.0,0.0,0.0,0.0772768199166909,0.06182145593335273,0.046366091950014544,0.0,0.0,0.0,0.0731524966149873,0.058521997291989855,0.04389149796899239
0.12016987800598145,-0.020154602825641632,-0.034669894725084305,-0.12319739496129688,-0.17708434093092884,-0.17708434093092884,-0.17708434093092884,1.0,0.0,0.0,0.0,0.08067290219993707,0.06453832175994964,0.04840374131996225,0.0,0.0,0.0,0.07691269940746219,0.06153015952596975,0.04614761964447732
0.13014936447143555,-0.020282434299588203,-0.08846133202314377,-0.12973808285344846,-0.18169374927431095,-0.18169374927431095,-0.18169374927431095,1.0,0.0,0.0,0.0,0.08369389939595297,0.06695511951676236,0.050216339637571765,0.0,0.0,0.0,0.08030329940170758,0.06424263952136605,0.04818197964102454
0.14021062850952148,-0.020154602825641632,-0.04188065230846405,-0.13587377638783438,-0.19103283805181884,-0.19103283805181884,-0.19103283805181884,1.0,0.0,0.0,0.0,0.08715597298776319,0.06972477839021055,0.05229358379265791,0.0,0.0,0.0,0.08372963619473539,0.0669837089557883,0.05023778171684122
0.15015172958374023,-0.02019721269607544,-0.028160644695162773,-0.14167359374679653,-0.19801200353681256,-0.19801200353681256,-0.19801200353681256,1.0,0.0,0.0,0.0,0.09008720248512497,0.07206976198809997,0.05405232149107497,0.0,0.0,0.0,0.08690841933993018,0.06952673547194413,0.0521450516039581
0.16015625,-0.020154602825641632,-0.04982719570398331,-0.1469411233361624,-0.20250527892378253,-0.20250527892378253,-0.20250527892378253,1.0,0.0,0.0,0.0,0.09254076856009372,0.07403261484807497,0.05552446113605623,0.0,0.0,0.0,0.08972459395001195,0.07177967516000955,0.05383475637000716
0.17015957832336426,-0.020154602825641632,0.01059465017169714,-0.1520166503133721,-0.2107551298597284,-0.2107551298597284,-0.2107551298597284,1.0,0.0,0.0,0.0,0.09512877579430724,0.0761030206354458,0.05707726547658435,0.0,0.0,0.0,0.0924266848721596,0.07394134789772767,0.05545601092329575
0.18005967140197754,-0.02019721269607544,-0.001723645138554275,-0.15635188260983718,-0.21420182667658422,-0.21420182667658422,-0.21420182667658422,1.0,0.0,0.0,0.0,0.09692772548464011,0.07754218038771207,0.05815663529078406,0.0,0.0,0.0,0.09467720517839986,0.07574176414271988,0.05680632310703991
0.190199613571167,-0.02019721269607544,0.004656960256397724,-0.1606794822857581,-0.2185716751332374,-0.2185716751332374,-0.2185716751332374,1.0,0.0,0.0,0.0,0.09877655650292695,0.07902124520234158,0.059265933901756176,0.0,0.0,0.0,0.09672688084066342,0.07738150467253073,0.058036128504398043
0.20024728775024414,-0.02019721269607544,0.016229161992669106,-0.1641357095552022,-0.2218947937122393,-0.2218947937122393,-0.2218947937122393,1.0,0.0,0.0,0.0,0.10004354637773422,0.08003483710218737,0.06002612782664052,0.0,0.0,0.0,0.09838521360919882,0.07870817088735904,0.05903112816551928
0.21014857292175293,-0.02019721269607544,0.009164534509181976,-0.16752684103448656,-0.22423180622502603,-0.22423180622502603,-0.22423180622502603,1.0,0.0,0.0,0.0,0.10124175652825303,0.08099340522260243,0.06074505391695181,0.0,0.0,0.0,0.09981348506872592,0.07985078805498073,0.05988809104123555
0.22015595436096191,-0.020282434299588203,-0.023849165067076683,-0.16997633776457594,-0.2236885458770159,-0.2236885458770159,-0.2236885458770159,1.0,0.0,0.0,0.0,0.1016805443102502,0.08134443544820016,0.06100832658615012,0.0,0.0,0.0,0.10074701468948806,0.08059761175159044,0.06044820881369284
0.2301502227783203,-0.020069383084774017,0.08118069171905518,-0.17242262483344276,-0.2304677210903374,-0.2304677210903374,-0.2304677210903374,1.0,0.0,0.0,0.0,0.10258504186412008,0.08206803349129607,0.061551025118472054,0.0,0.0,0.0,0.10166602827680407,0.08133282262144326,0.06099961696608244
0.24014592170715332,-0.020111992955207825,0.05827483907341957,-0.17391340055392088,-0.22904145922805685,-0.22904145922805685,-0.22904145922805685,1.0,0.0,0.0,0.0,0.10240516435831365,0.08192413148665093,0.061443098614988194,0.0,0.0,0.0,0.10203559631755886,0.08162847705404709,0.06122135779053532
0.2501544952392578,-0.02019721269607544,0.019079098477959633,-0.17531716983484075,-0.22660726407553336,-0.22660726407553336,-0.22660726407553336,1.0,0.0,0.0,0.0,0.10210955151955557,0.08168764121564447,0.061265730911733346,0.0,0.0,0.0,0.10207257391855722,0.08165805913484578,0.061243544351134334
