#{"t_start": 1781175993.7724745, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
924.549062,1000,3.501806
922.808395,1000,3.772235
924.82961,1000,4.040908
931.611923,1000,4.309542
918.129628,1000,4.579726
915.010421,1000,4.852434
935.111619,1000,5.166038
911.20097,1000,5.496848
915.935961,1000,5.788607
934.424318,1000,6.0766
911.745726,1000,11.331311
925.928696,1000,16.264827
932.512601,1000,20.475394
961.387951,1000,24.666681
977.552063,1000,28.769677
1007.361302,1000,33.335711
1021.30944,1000,37.44946
1048.111148,1000,41.558248
1060.172011,1000,45.631554
1073.954855,1000,49.897609
1079.532109,1000,54.076149
1079.061624,1000,58.20539
1085.219071,1000,62.407429
1087.053311,1000,66.769967
1087.561676,1000,71.131952
1087.005401,1000,75.53068
1088.569808,1000,79.775471
1093.964176,1000,84.864839
1098.996164,1000,89.619487
1101.875775,1000,93.958583
1097.52715,1000,99.165722
1100.785551,1000,104.241641
1100.599265,1000,109.496568
1105.265192,1000,114.340876
1108.066112,1000,119.051396
1109.528842,1000,123.58398
1106.582796,1000,128.089474
1106.422008,1000,132.870214
1108.025208,1000,137.757277
1111.957106,1000,142.351746
1111.831057,1000,147.090477
1111.952822,1000,151.682916
1110.786812,1000,156.211093
1114.399332,1000,160.692449
1113.794539,1000,165.620956
1115.723463,1000,170.142201
1113.87058,1000,174.801331
1117.833072,1000,180.005056
1115.80629,1000,185.397143
1116.958846,1000,190.830745
1117.820236,1000,195.916438
1117.763201,1000,200.572073
1119.886469,1000,205.06913
1119.628841,1000,209.815736
1120.457641,1000,214.290136
1120.006847,1000,219.008796
1121.622554,1000,223.813065
1120.926634,1000,228.624565
1122.931919,1000,233.426772
1122.614204,1000,238.173075
1123.787504,1000,242.932671
1124.166476,1000,247.866048
1124.581386,1000,252.581287
1126.147509,1000,257.14122
1127.19894,1000,261.711139
1125.587167,1000,266.650479
1126.557963,1000,271.372907
1128.374496,1000,275.971531
1127.37297,1000,280.613497
1128.205793,1000,284.953914
1127.90752,1000,289.555395
1128.392666,1000,294.392547
1127.539047,1000,298.77889
1127.427574,1000,303.017858
1129.80763,1000,307.769334
1128.774697,1000,312.873123
1129.12818,1000,317.978749
1130.569743,1000,323.021493
1128.810402,1000,328.112946
1129.811372,1000,333.344167
1130.179611,1000,338.742131
1130.018596,1000,343.95038
1130.393665,1000,349.24158
1130.709281,1000,354.792608
1130.466081,1000,359.844644
1130.03742,1000,364.388978
1130.742493,1000,369.32097
1130.177119,1000,374.762866
1131.586214,1000,379.876514
1131.625533,1000,385.263235
1131.803497,1000,389.824229
1131.168718,1000,394.599016
1131.307469,1000,400.071027
1132.719181,1000,405.172817
1131.536383,1000,409.890474
1132.585603,1000,414.665852
1133.099963,1000,419.16495
1132.299173,1000,423.887958
1132.430729,1000,428.27477
1133.181153,1000,432.882424
1132.112007,1000,437.444863
1132.806913,1000,442.112406
1132.912451,1000,447.12755
1132.883297,1000,452.288407
1133.066559,1000,457.938911
1132.993001,1000,463.199991
1133.468862,1000,468.697023
1133.606227,1000,473.072886
1134.757934,1000,477.602266
1132.852612,1000,482.105267
1135.388124,1000,486.657115
1134.756692,1000,491.190192
1134.485788,1000,495.681985
1134.19374,1000,500.290018
1134.920705,1000,504.688931
1134.602284,1000,509.047484
1134.747949,1000,513.284092
1134.896486,1000,517.62996
1135.181103,1000,521.887498
1134.890574,1000,526.204329
1135.544171,1000,531.073211
1135.36768,1000,536.346593
1134.388714,1000,541.016118
1135.504679,1000,546.284116
1134.887166,1000,551.360594
1136.264519,1000,556.009941
1136.20618,1000,561.236876
1136.283978,1000,566.210241
1136.089592,1000,570.798439
1136.063282,1000,575.058852
1136.140583,1000,580.19125
1136.075806,1000,584.960412
1136.5516,1000,589.465286
1136.10843,1000,593.960472
1136.629982,1000,598.367021
1136.082628,1000,603.596793
1136.574836,1000,608.524707
