#{"t_start": 1782046905.805346, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-598.170019,1000,3.646166
-578.234112,1000,3.934974
-605.277658,1000,4.207953
-610.239659,1000,4.482436
-604.87733,1000,4.753348
-608.21119,1000,5.047289
-592.994319,1000,5.362851
-613.438022,1000,5.693537
-589.348616,1000,6.021892
-554.968122,1000,6.29271
-576.246525,1000,6.564402
-551.171493,1000,6.837989
-611.282736,1000,7.110333
-627.341914,1000,7.415586
-613.875195,1000,7.733913
-581.039595,1000,8.063675
-649.027124,1000,8.37218
-637.663847,1000,8.645139
-593.503636,1000,8.938282
-577.724659,1000,9.210618
-603.105351,1000,9.506119
-617.745186,1000,9.82147
-595.112538,1000,10.161441
-617.905203,1000,10.486598
-627.94716,1000,10.762703
-347.558458,1000,16.274094
-161.358928,1000,21.660804
-91.565603,1000,26.928509
0.517605,1000,31.620053
68.168825,1000,36.148303
129.083138,1000,40.782844
195.23182,1000,45.301333
235.761221,1000,50.044638
277.906724,1000,55.318816
295.947569,1000,60.732246
312.751369,1000,65.896702
326.25919,1000,71.171889
339.225033,1000,76.45918
346.617671,1000,81.975306
355.59393,1000,87.457075
352.713601,1000,92.932904
354.168602,1000,97.782229
363.366733,1000,102.336855
371.351972,1000,106.687944
378.734999,1000,111.056482
380.14784,1000,115.748655
383.674687,1000,120.766916
380.962885,1000,125.785544
387.762837,1000,131.427327
389.037549,1000,136.874949
388.480294,1000,142.373535
389.884381,1000,147.631446
390.224252,1000,153.176995
393.342636,1000,158.668024
393.835404,1000,164.011664
392.073924,1000,168.965782
395.450851,1000,173.923167
395.49847,1000,178.78539
393.647914,1000,183.594743
395.589177,1000,188.440198
395.013247,1000,193.243687
394.877446,1000,198.00522
396.36363,1000,202.964554
394.712285,1000,208.098546
396.580375,1000,213.008376
398.228841,1000,217.911555
398.769505,1000,222.833347
398.591167,1000,227.759656
397.576084,1000,232.603284
397.456439,1000,237.444399
397.208755,1000,242.574191
398.378516,1000,248.122434
398.64248,1000,253.092617
399.423646,1000,257.965224
398.389442,1000,263.126566
400.586969,1000,268.5944
398.997207,1000,273.412614
397.86019,1000,278.447464
400.302003,1000,283.448853
398.244046,1000,288.377796
397.072595,1000,293.206503
399.861173,1000,298.075409
400.898478,1000,302.913927
399.803073,1000,307.79387
399.140029,1000,312.723101
400.137162,1000,318.282396
399.549862,1000,323.759961
400.6867,1000,328.954125
399.447815,1000,333.767168
399.951145,1000,338.630549
399.481169,1000,343.555205
399.297519,1000,348.508137
400.551538,1000,353.522153
401.922513,1000,358.4204
400.721904,1000,363.447624
400.226518,1000,368.935054
401.921468,1000,374.403487
402.719073,1000,380.068839
400.603071,1000,385.531163
401.193943,1000,390.829601
402.528994,1000,396.218381
400.895969,1000,401.90826
400.529694,1000,406.949901
402.303691,1000,411.924103
400.463541,1000,416.98552
401.756297,1000,421.829636
401.794842,1000,426.710587
403.745301,1000,431.598496
402.525679,1000,437.048286
399.948098,1000,442.508563
401.943347,1000,447.439764
403.192596,1000,453.038523
402.349142,1000,458.478734
402.415622,1000,464.192017
402.946645,1000,469.796719
401.48043,1000,475.300103
401.654197,1000,480.228356
401.384206,1000,485.189869
401.287099,1000,490.098475
403.734163,1000,495.076674
402.389635,1000,500.010763
401.642238,1000,504.845761
405.157267,1000,509.717621
403.605659,1000,514.586042
402.178399,1000,519.548004
403.730657,1000,524.463863
401.857023,1000,529.417594
404.05599,1000,534.271324
401.501487,1000,539.1293
403.424173,1000,544.035386
402.609299,1000,548.918088
402.501685,1000,553.797224
404.36433,1000,558.693192
403.437948,1000,563.768527
403.263847,1000,568.665601
405.024715,1000,573.549134
404.530748,1000,578.572581
403.196093,1000,583.52802
403.336575,1000,588.55424
402.751501,1000,593.45036
404.403487,1000,598.958515
404.344387,1000,604.466116
404.168873,1000,610.066997
404.395402,1000,615.646912
405.014028,1000,621.103415
404.9477,1000,626.578146
403.851731,1000,632.156488
404.420916,1000,637.531961
403.441278,1000,642.359283
405.562559,1000,647.449123
407.242865,1000,652.421915
406.408416,1000,657.356912
405.766075,1000,662.229109
406.747624,1000,667.200887
405.675058,1000,672.805145
404.430422,1000,678.138391
406.35584,1000,683.106312
402.877261,1000,688.016278
406.140394,1000,693.081999
402.798788,1000,697.988041
405.951638,1000,703.331191
406.054056,1000,708.794182
405.120123,1000,713.687074
405.228729,1000,719.167363
404.34812,1000,724.289057
405.433443,1000,729.279493
407.597009,1000,734.315875
406.744935,1000,739.161195
406.020605,1000,744.294987
406.504191,1000,749.18765
406.169113,1000,754.225121
405.361159,1000,759.182197
406.306237,1000,764.506144
407.053652,1000,769.765844
407.422542,1000,774.705403
407.655582,1000,779.551416
406.143875,1000,784.480517
405.934553,1000,789.406936
407.706808,1000,794.291248
407.104605,1000,799.161753
406.572138,1000,804.061792
407.469758,1000,808.898046
406.741201,1000,813.758761
405.979839,1000,818.611305
406.716918,1000,823.734243
405.395815,1000,828.698745
407.01014,1000,833.623567
407.064232,1000,838.707373
404.639745,1000,844.214521
407.226911,1000,849.783676
406.758949,1000,855.386804
407.171389,1000,860.885968
406.306674,1000,866.60267
407.56613,1000,871.692243
406.210591,1000,876.651033
406.211323,1000,881.638411
405.779949,1000,886.665377
406.412445,1000,891.516752
404.257763,1000,896.449203
407.639996,1000,901.426661
