#{"t_start": 1782229976.702906, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
387.361056,1000,1.090895
387.564754,1000,1.404785
374.82797,1000,1.707955
380.131667,1000,2.012245
393.991556,1000,2.313699
385.958871,1000,2.619971
411.891216,1000,2.912515
390.812169,1000,3.208108
402.140532,1000,3.508252
415.565792,1000,3.804041
397.50311,1000,4.099783
406.280144,1000,4.398583
398.276054,1000,4.693153
395.804504,1000,4.986771
397.40359,1000,5.283813
385.636006,1000,5.589719
390.22862,1000,5.887235
388.879379,1000,6.199492
399.035069,1000,6.52574
401.627832,1000,6.835175
380.887946,1000,7.147729
394.886296,1000,7.449912
393.321455,1000,7.743098
392.70499,1000,8.05407
387.908761,1000,8.35609
384.172902,1000,13.083754
389.384527,1000,17.594543
387.311634,1000,22.440778
389.038139,1000,27.016653
389.96565,1000,31.966045
382.005107,1000,36.482752
393.240178,1000,40.786196
393.432363,1000,45.258527
376.471278,1000,50.116213
397.010692,1000,55.239438
385.82667,1000,60.141234
379.189357,1000,64.656109
388.231983,1000,68.93206
403.912287,1000,73.229593
419.767167,1000,77.665429
371.803412,1000,82.195505
400.075788,1000,86.60588
400.235148,1000,91.077786
397.760902,1000,95.592159
458.291538,1000,100.224254
433.438319,1000,104.667982
463.001448,1000,109.02612
439.115946,1000,113.519747
428.93902,1000,118.688375
492.799911,1000,123.958296
473.88078,1000,129.064979
476.218504,1000,134.105537
469.241874,1000,139.393955
505.417135,1000,145.071369
509.013392,1000,149.717115
552.529617,1000,154.450136
560.861973,1000,159.21972
551.919709,1000,163.914209
551.911815,1000,168.389714
598.675374,1000,173.033249
621.769565,1000,177.940437
632.998745,1000,182.541816
638.983342,1000,187.196846
642.655375,1000,191.80695
653.347174,1000,196.425694
639.481385,1000,201.09568
653.506762,1000,205.624247
640.408328,1000,210.185491
648.797286,1000,214.651586
648.024407,1000,219.583039
648.774254,1000,224.600577
647.579023,1000,229.773644
640.899498,1000,235.1844
644.410714,1000,239.933565
654.546295,1000,244.344174
645.246202,1000,248.757365
648.040211,1000,253.181191
646.207453,1000,257.840428
644.053309,1000,263.293615
645.425989,1000,268.817916
648.632214,1000,273.775197
651.605866,1000,279.218902
656.091115,1000,284.554646
629.773631,1000,289.881556
651.4604,1000,295.356442
654.363721,1000,300.12714
643.937325,1000,305.467681
650.466624,1000,310.865017
654.866026,1000,316.147362
655.226079,1000,321.134375
651.519329,1000,326.758657
655.327525,1000,332.028394
636.369094,1000,337.158154
656.65837,1000,342.088502
652.775698,1000,347.144081
615.634979,1000,351.610275
650.405728,1000,356.254713
656.426898,1000,360.991021
653.001836,1000,365.932415
654.002163,1000,370.375237
653.698469,1000,374.997687
653.101008,1000,379.992612
616.501918,1000,384.717114
650.082642,1000,389.027753
652.171707,1000,393.52885
657.982981,1000,397.864649
655.283328,1000,402.420372
658.606097,1000,406.810451
652.451806,1000,411.251247
653.931962,1000,416.247986
659.02424,1000,421.278058
658.658293,1000,426.378493
655.203602,1000,431.452302
654.398164,1000,436.461894
652.963597,1000,441.358201
657.7629,1000,446.51035
654.804217,1000,451.330481
657.287923,1000,455.694816
656.122084,1000,460.272362
