time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_ext_0,u_ext_1,a_flex_0,a_flex_1,a_ext_0,a_ext_1
0.0013782978057861328,0.033150698989629745,-0.032946839928627014,-0.48898222335291197,-0.3983225145227911,-0.3983225145227911,-0.3983225145227911,1.0,0.1010392037492862,0.08021317095317229,0.4478658393942828,0.23987737916644267,0.0505196018746431,0.040106585476586146,0.22393291969714138,0.11993868958322133
0.010078191757202148,0.03310808911919594,-0.06541959196329117,-0.44927888266703,-0.5717842545703915,-0.5717842545703915,-0.5717842545703915,1.0,0.1075955278763616,0.08435163260550976,0.4303815285859236,0.2315959688712227,0.07905756487550235,0.062229109041047954,0.3271572241415325,0.175767329227222
0.02007579803466797,0.0322984978556633,-0.11851423978805542,-0.40225948325721994,-0.6272644419372173,-0.6272644419372173,-0.6272644419372173,1.0,0.1151111179541191,0.08902581578491785,0.410337556811982,0.22224174027264296,0.09708434141481073,0.0756274624129829,0.3687473904767572,0.19900453474993246
0.030087709426879883,0.029443616047501564,-0.3908471167087555,-0.35372971351793203,-0.5860593937699324,-0.5860593937699324,-0.5860593937699324,1.0,0.12259921705046281,0.09360793448121209,0.390365287010246,0.21307088994139828,0.10984177923263677,0.08461769844709749,0.3795563387435016,0.20603771234566537
0.04016232490539551,0.024586057290434837,-0.5658668875694275,-0.30350675501192326,-0.5362528155931638,-0.5362528155931638,-0.5362528155931638,1.0,0.13007641164532296,0.09810726728422901,0.37042046091846864,0.20406483707864384,0.11995909543897987,0.09136248286566326,0.3749883998309851,0.20505127471215462
0.050089120864868164,0.019813720136880875,-0.3101767897605896,-0.2527414467586573,-0.5502371014910056,-0.5502371014910056,-0.5502371014910056,1.0,0.13736856380687534,0.10241999615996136,0.3509675985821426,0.19543139976445828,0.1286638296229276,0.09689123951281231,0.3629779992065638,0.20024133723830645
0.06015515327453613,0.015169214457273483,-0.4786684811115265,-0.2000714956106464,-0.48408683964667987,-0.48408683964667987,-0.48408683964667987,1.0,0.14466792641567702,0.10665992220415814,0.3314938399830661,0.1869427664487926,0.1366658780193023,0.10177558085848523,0.3472359195948149,0.19359205184354952
0.07008576393127441,0.009161182679235935,-0.7389188408851624,-0.14705586504478663,-0.4041195971943493,-0.4041195971943493,-0.4041195971943493,1.0,0.15175713640801744,0.11070074309966009,0.3125790808043049,0.1788518028006264,0.14421150721365988,0.10623816197907265,0.32990750019955994,0.18622192732208798
0.08014369010925293,0.0008948132744990289,-0.7950943112373352,-0.09244020104052608,-0.3574091689113803,-0.3574091689113803,-0.3574091689113803,1.0,0.15880573242949014,0.11463919114951204,0.2937709761455416,0.17096482226981263,0.151508619821575,0.11043867656429235,0.31183923817255077,0.1785933747959503
0.09008932113647461,-0.006306302733719349,-0.6051639318466187,-0.037692174932955735,-0.346759148290794,-0.346759148290794,-0.346759148290794,1.0,0.16562793022805394,0.11837127780824669,0.2755652590907794,0.16349006589078213,0.15856827502481446,0.11440497718626952,0.29370224863166505,0.17104172034336623
0.10007953643798828,-0.011547351256012917,-0.6566981077194214,0.017849915669472027,-0.30158051853158774,-0.30158051853158774,-0.30158051853158774,1.0,0.17231559662789764,0.12194809139539155,0.25771679177990264,0.1563252230891999,0.16544193582635605,0.11817653429083053,0.2757095202057839,0.16368347171628306
0.11015129089355469,-0.019685890525579453,-0.844586193561554,0.07417796284355282,-0.2401346071434092,-0.2401346071434092,-0.2401346071434092,1.0,0.17887324519663733,0.12537045618882947,0.24021349384741025,0.1494686213657554,0.1721575905114967,0.12177349523983,0.25796150702659704,0.15657604654101923
0.12018203735351562,-0.02812270075082779,-0.809356689453125,0.13035692589733672,-0.20934715020866138,-0.20934715020866138,-0.20934715020866138,1.0,0.18520333899463606,0.1285869419801453,0.22331569392053577,0.14302329229527172,0.1786804647530664,0.12518021860998765,0.2406386004735664,0.1497996694181455
0.13015222549438477,-0.03511076420545578,-0.7014618515968323,0.1859999141460451,-0.18825755859636253,-0.18825755859636253,-0.18825755859636253,1.0,0.19128064845142273,0.13158608992061438,0.20709077013978344,0.13701221684538958,0.18498055660224455,0.128383154265301,0.22386468530667492,0.14340594313176755
0.1400890350341797,-0.04282320663332939,-0.8583126068115234,0.24096196591313657,-0.1377704982665137,-0.1377704982665137,-0.1377704982665137,1.0,0.19710956791556028,0.1343713659470591,0.19152701864053823,0.13142846726406363,0.19104506225890241,0.13137726010618006,0.20769585197360657,0.1374172051979156
0.15015578269958496,-0.051345232874155045,-0.8632322549819946,0.29580791010952723,-0.10629811718535781,-0.10629811718535781,-0.10629811718535781,1.0,0.20276765715109962,0.13697844363432649,0.1764173178054505,0.12620050650517972,0.19690635970500103,0.13417785187025327,0.19205658488952854,0.13180885585154767
0.1601548194885254,-0.05978204682469368,-0.8080371618270874,0.34909874398233476,-0.08240249066757993,-0.08240249066757993,-0.08240249066757993,1.0,0.20812729195230764,0.13934758355344112,0.16210246283264168,0.12144811520153478,0.20251682582865432,0.1367627177118472,0.1770795238610851,0.1266284855265412
0.1700887680053711,-0.06766492128372192,-0.6981289386749268,0.4005013564335411,-0.06523672467510372,-0.06523672467510372,-0.06523672467510372,1.0,0.21318164080243004,0.14147785589519396,0.14860074482710733,0.11717319248436964,0.20784923331554217,0.13912028680352057,0.16284013434409622,0.12190083900545542
0.1800825595855713,-0.07431210577487946,-0.6254238486289978,0.45027437605770393,-0.04556798072818005,-0.04556798072818005,-0.04556798072818005,1.0,0.21798171547353287,0.14339084750460224,0.13577589754972846,0.11333242044472541,0.2129154743945375,0.1412555671540614,0.14930801594691234,0.11761662972509042
0.1900768280029297,-0.0810019001364708,-0.6428009867668152,0.4977020215665132,-0.018629013953646273,-0.018629013953646273,-0.018629013953646273,1.0,0.2224843355007311,0.14506829284724154,0.1237432678577089,0.10996245230519958,0.2176999049476343,0.14316193000065147,0.13652564190231062,0.11378954101514499
0.20009064674377441,-0.08675426989793777,-0.5486589670181274,0.542456349737532,-0.0038623504695469713,-0.0038623504695469713,-0.0038623504695469713,1.0,0.2266857973140298,0.14650843714297684,0.11251274494556257,0.10706680616520453,0.22219285113083204,0.14483518357181416,0.1245191934239366,0.11042817359017476
0.21016907691955566,-0.09127094596624374,-0.40645137429237366,0.5842870330578623,0.004862514031850729,0.004862514031850729,0.004862514031850729,1.0,0.23059032942512042,0.14771103279866932,0.10207298940304788,0.1046459442757976,0.22639159027797623,0.14627310818524175,0.11329609141349223,0.10753705893298618
0.22016072273254395,-0.09578762203454971,-0.38793909549713135,0.6221714552794637,0.023467381482937144,0.023467381482937144,0.023467381482937144,1.0,0.23413050587613543,0.14865579677196356,0.09260429204315967,0.10274070831787069,0.23026104807705583,0.14746445247860265,0.10295019172832595,0.10513888362542843
0.23015975952148438,-0.09962254017591476,-0.3132368326187134,0.6561221093347316,0.03496295276321265,0.03496295276321265,0.03496295276321265,1.0,0.2373346640556565,0.14935218603156586,0.08403090139664132,0.10133207813289252,0.23379785606635617,0.14840831925508424,0.09349054656248364,0.10323548087916048
0.2401576042175293,-0.10077301412820816,-0.04991476237773895,0.6857444207948664,0.026418031870856146,0.026418031870856146,0.026418031870856146,1.0,0.24019165008768253,0.14979761328020347,0.07638265845868542,0.1004252818159303,0.23699475307701934,0.14910296626764385,0.08493660251058452,0.10183038134754539
0.25015997886657715,-0.10073039680719376,-0.07236533612012863,0.710724208663504,0.043161329243939034,0.043161329243939034,0.043161329243939034,1.0,0.24269570532366416,0.1499910821658732,0.06967497719146376,0.10002234318906475,0.23984522920034174,0.14954702421675853,0.07730578985102414,0.10092636226830506
0.2601621150970459,-0.10055995732545853,0.009665101766586304,0.7307589354468697,0.047658327212121515,0.047658327212121515,0.047658327212121515,1.0,0.24483908089723133,0.14993184937408105,0.06392861157770724,0.10012479690681222,0.24234215504878653,0.1497394367954198,0.0706172007143657,0.10052557958755864
0.2701544761657715,-0.09966515004634857,0.09198939800262451,0.7455987294182862,0.050097548942142384,0.050097548942142384,0.050097548942142384,1.0,0.24661486729389015,0.14962050000040628,0.059162094444226765,0.10073152845447222,0.24447851117133834,0.14967996839791303,0.06488964757929623,0.10062855402101543
0.2801530361175537,-0.09885555505752563,0.03585139289498329,0.7550873925120027,0.06316470632399587,0.06316470632399587,0.06316470632399587,1.0,0.24802161397562933,0.14905745808728932,0.055379322944041576,0.10184170453791902,0.24625006257348384,0.14936871324260118,0.0601344852616689,0.10123512927946723
