time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-6.963097582683705e-06,-0.000699320009949059,8.265619555749891e-05,0.0,0.0,-6.595567574730574e-06,-0.00012083683954609175,0.0,0.0
0.01,0.010330123424831429,1.6493890503537642e-05,0.05095817669298135,0.0,0.007307501793172941,0.0,-1.5307986513332095e-05,-8.814844220989821e-05,0.0,4.663066275334515e-06
0.02,0.020690253406756048,0.00012850188030868843,0.1089293843835587,0.0,0.014687889205473585,0.0,-2.1122025996365412e-05,-4.057954021305275e-05,0.0,1.0868915437948905e-05
0.03,0.03067499989498059,0.0005459169764264003,0.16513121017194277,0.0,0.02181263164046986,0.0,-2.3648164505304006e-05,-5.095593620883926e-06,0.0,1.5086597258046784e-05
0.04,0.040614408538753366,0.0014921049400974285,0.2182890831032897,0.0,0.028758506564764696,0.0,-2.620528964904278e-05,1.2886469952277788e-05,0.0,1.7020431365840925e-05
0.05,0.050083881914268207,0.0031493995928831868,0.2646698515009691,0.0,0.03506494879187455,0.0,-3.102667921325339e-05,2.8971426721406763e-05,0.0,1.8993855994001368e-05
0.06,0.05955335528978305,0.0056613963196725965,0.30502897993249767,0.0,0.04092830158766322,0.0,-3.8742849355353664e-05,5.616863434205533e-05,0.0,2.2586015443441566e-05
0.07,0.06846139646755374,0.009125361154025267,0.33625538969561725,0.0,0.04584513270438528,0.0,-4.9099510105507854e-05,9.933657549716838e-05,0.0,2.8258534488399235e-05
0.08,0.07736261172194747,0.013594527383978948,0.360481863483001,0.0,0.050128868752389484,0.0,-6.147611715413601e-05,0.0001579635384495963,0.0,3.585189358424572e-05
0.09,0.0857121705396961,0.01907556200129685,0.37581719476471126,0.0,0.053349967065935956,0.0,-7.51875426599023e-05,0.00022903939725520828,0.0,4.4945851338364386e-05
0.1,0.09399214266455713,0.025534524356067217,0.3848108386785162,0.0,0.05583363938585898,0.0,-8.958859801429483e-05,0.000308890481709127,0.0,5.50701619910201e-05
0.11,0.10174083111555474,0.03289890567916745,0.38658224551665343,0.0,0.057269891800534455,0.0,-0.00010413364439181183,0.00039392459996537743,0.0,6.577802092519493e-05
0.12,0.10934657510247155,0.04106547046248349,0.383582422996523,0.0,0.057973979351169186,0.0,-0.00011837326163566777,0.00048102147876933124,0.0,7.668848890019951e-05
0.13,0.11645200517998859,0.04990457219413351,0.3755347313330328,0.0,0.057758890800132426,0.0,-0.0001319648946137415,0.0005675703511445825,0.0,8.748483380234835e-05
0.14,0.12333053602054957,0.05926761837962223,0.36438512093154285,0.0,0.05690047292315501,0.0,-0.00014465593008534234,0.0006515322538719985,0.0,9.792273114929615e-05
0.15,0.12975031971785705,0.0689919841342373,0.3502248587051551,0.0,0.055333568090795794,0.0,-0.0001562830094963995,0.0007313691658309728,0.0,0.00010781904749001414
0.16,0.13584865240365068,0.0789068631510203,0.3343002190179947,0.0,0.05326334162050668,0.0,-0.00016675556554722335,0.0008060360370389796,0.0,0.00011705198414422893
0.17,0.14154040171401913,0.08883814121306867,0.3170308250148525,0.0,0.05074558559595748,0.0,-0.00017604904321622192,0.0008749025353679986,0.0,0.0001255500623386362
0.18,0.14680555123663377,0.09861225587756076,0.29891598435379624,0.0,0.047885067488518826,0.0,-0.00018419228996871187,0.000937712815917705,0.0,0.00013328784000944877
0.19,0.15172687815333405,0.10806107669051418,0.28079228689259955,0.0,0.044859918420994974,0.0,-0.00019125677746481616,0.000994521422677558,0.0,0.00014027745876597268
0.2,0.15610585950435826,0.11702379833894981,0.26241464723020586,0.0,0.04164734427734143,0.0,-0.00019734965720418407,0.0010456342925670573,0.0,0.00014656139745549942
0.21,0.1602143760206611,0.12535216759735363,0.2451844987814644,0.0,0.03855173472862046,0.0,-0.00020259941650886912,0.0010915687108532868,0.0,0.00015220786087348623
0.22,0.16365420419168317,0.1329104903596789,0.22809353668869498,0.0,0.03539787022361354,0.0,-0.00020715489105009496,0.0011329794487147358,0.0,0.00015730088830232786
0.23,0.16690752230085934,0.13958158891101952,0.21327107288117766,0.0,0.032622346189997445,0.0,-0.0002111664357797473,0.0011706449359621975,0.0,0.0001619398047185366
0.24,0.16935521228346778,0.14526486052335838,0.19886426689651537,0.0,0.02987437555549205,0.0,-0.00021479041717296292,0.0012053740389271332,0.0,0.00016622605107975146
0.25,0.171710943978788,0.14988325745020242,0.18788417433009108,0.0,0.027730220197767004,0.0,-0.00021816472919470402,0.0012380158257083071,0.0,0.00017026637097521314
0.26,0.1731135107645712,0.15337909281298648,0.17747024579709395,0.0,0.025641750872225005,0.0,-0.00022141864986019062,0.0012693408283813638,0.0,0.00017415554249479486
0.27,0.17451607755035445,0.15705428240753094,0.16682798070106525,0.0,0.024324421761486005,0.0,0.0008035833654692695,0.0012670125926417459,0.0,0.00017798321750965682
0.28,0.17483422086211478,0.15905252792305707,0.15656550942351793,0.0,0.0220989489327192,0.0,0.0012330094593562952,-0.0038105039977145523,0.0005451432767792501,0.0
0.29,0.17513917969394777,0.15949322809193797,0.1537128055402165,0.0,0.021026254816530233,0.0,0.0012573176759058343,-0.006571826486430005,0.0008543726087156621,0.0
0.3,0.17442464688180706,0.1589841767432389,0.15133530279419036,0.0,0.020322111661344195,0.0,0.0011797372543687836,-0.007079728757891005,0.0008801895840316804,0.0
0.31,0.17358151400771096,0.15781618551848287,0.15200749126940294,0.0,0.020190435954417586,0.0,0.001117479988600643,-0.00682457138268604,0.0008341414497363264,0.0
0.32,0.17179431226209094,0.15616514304486126,0.1511891017832295,0.0,0.019854835477018044,0.0,0.0010863931599235867,-0.0065467523718899375,0.0007983837236188323,0.0
0.33,0.16975310418137338,0.15412171279326045,0.15099963474686826,0.0,0.019676835280006463,0.0,0.0010781315668171602,-0.006415790454908274,0.0007842276956643581,0.0
0.34,0.1668532467017202,0.1517239168087872,0.14851189426429456,0.0,0.019166456957729016,0.0,0.0010812988391059894,-0.006413157741509069,0.0007859915014575798,0.0
0.35000000000000003,0.16356397991368896,0.14898512451905943,0.1454582763178224,0.0,0.01862530783697275,0.0,0.0010877547288519708,-0.006481757075255951,0.0007957776839335021,0.0
0.36,0.1595114798994487,0.14590665686699344,0.14017141355453416,0.0,0.01777939691747672,0.0,0.0010930864709232577,-0.006575156580593158,0.0008079110898576528,0.0
0.37,0.15492417090341146,0.14248544031769608,0.1335099011510529,0.0,0.01678633057495177,0.0,0.0010955172502054604,-0.0066661746384031285,0.0008192949146040165,0.0
0.38,0.1496790415540303,0.13871663009987692,0.12495061447940478,0.0,0.015559946823547458,0.0,0.0010947596904233579,-0.006742744332065535,0.0008286650808529966,0.0
0.39,0.14374370684929463,0.13459288577040118,0.11423784135038163,0.0,0.014078569219951827,0.0,0.0010912217128982726,-0.006801882635248833,0.0008357981068384884,0.0
0.4,0.13726596136421879,0.13010597124499695,0.10206335404547337,0.0,0.012449479940188472,0.0,0.0010855421302035932,-0.006845115181916652,0.0008409600745612165,0.0
0.41000000000000003,0.1299326174500923,0.12524276632281475,0.08692315673227421,0.0,0.010455765891518557,0.0,0.0010783571776389284,-0.006875661412747021,0.0008445831615863661,0.0
0.42,0.12218226902876786,0.11998886134448311,0.07085609713467311,0.0,0.008413341961060663,0.0,0.0010701855697057682,-0.006896959842155944,0.0008471021950345733,0.0
0.43,0.11340093240455851,0.11432250489413083,0.0509931774468212,0.0,0.005898024306366795,0.0,0.0010614143473021654,-0.006911906264098229,0.0008488733684693015,0.0
0.44,0.10433799424643149,0.10822178724317431,0.030866822137219033,0.0,0.0034505255363905833,0.0,0.0010524644607750949,-0.006922748688050786,0.0008501634132178947,0.0
0.45,0.09405868141144695,0.10165592153916528,0.006113036487917151,0.0,0.0004263671667488738,0.0,0.001043583032104476,-0.006931796751723932,0.000851265743874371,0.0
0.46,0.08364316671596361,0.09460523650671383,-0.014496828164054109,0.0023944764110455496,0.0,0.0,0.001034876682196995,-0.00694053637496571,0.0008523538250296691,0.0
0.47000000000000003,0.07181589416951127,0.08705349874270618,-0.03765739612889745,0.005897613067206596,0.0,0.0,0.0010263528922994454,-0.00694966930303457,0.0008535035168698114,0.0
0.48,0.05998862162305892,0.07899247686920002,-0.0587617450323195,0.009079941554755413,0.0,0.0,0.0010179988571148392,-0.006959327648421233,0.0008547213341876228,0.0
0.49,0.04658260037750543,0.07041035629453109,-0.08375010580481264,0.013048310250630408,0.0,0.0,0.0010097857977570315,-0.006969469470141333,0.0008559995015582023,0.0
0.5,0.033157384618893164,0.06130102438922422,-0.10684494397519459,0.016699247681120206,0.0,0.0,0.0010017020729197225,-0.006979960487931395,0.0008573188605920361,0.0
0.51,0.01826882973418353,0.051656664820210585,-0.13315620756699345,0.021045929129287422,0.0,0.0,0.0009937236345542446,-0.006990729330519252,0.0008586721677163578,0.0
0.52,0.0031956872627189777,0.04147453713760822,-0.15810028828202316,0.025185304003905506,0.0,0.0,0.0009858364164098056,-0.007001656888726917,0.0008600433263024031,0.0
