time_s,hip_pos_target_r,hip_pos_target_l,hip_pos_r,hip_pos_l,hip_vel_target_r,hip_vel_target_l,hip_vel_r,hip_vel_l,pid_output_r,pid_output_l,agent_torque_r,agent_torque_l,combined_torque_r,combined_torque_l
0.0,0.0,0.0,0.040479645133018494,0.13051488995552063,1.6710131783785793,0.0,-0.010563328862190247,0.017046824097633362,-0.08095929026603699,-0.26102977991104126,0.6799336075782776,0.24464917182922363,0.5989743173122406,-0.016380608081817627
0.01,0.016710131783785793,0.0,0.04056486859917641,0.12403815984725952,1.6710131783785793,0.0,0.025217555463314056,-0.0712737888097763,0.11853960954549758,-0.18330901861190796,0.03621703386306763,-0.12122654914855957,0.1547566434085652,-0.30453556776046753
0.02,0.033420263567571586,0.0,0.04056486859917641,0.12373989075422287,1.733219752188944,0.0,0.02957697957754135,-0.13175775110721588,0.15281210777464832,-0.24449709057807922,0.7052146792411804,0.14768677949905396,0.8580267870158287,-0.09681031107902527
0.03,0.051374526827564666,0.0,0.04056486859917641,0.12373989075422287,1.8023381675337942,0.0,0.02957697957754135,-0.13175775110721588,0.2011619490567073,-0.24747978150844574,0.18272513151168823,-0.14667153358459473,0.38388708056839554,-0.39415131509304047
0.04,0.06946702691824747,0.0,0.0405222587287426,0.12365467101335526,1.8519230650782323,0.0,0.003608559025451541,-0.08540942519903183,0.2392406359901758,-0.24645714461803436,0.7055155038833618,0.07155895233154297,0.9447561398735376,-0.1748981922864914
0.05,0.08841298812912933,0.0,0.0405222587287426,0.12365467101335526,1.905264385090676,0.0,0.003608559025451541,-0.08540942519903183,0.28524107090959216,-0.2473093420267105,0.32411885261535645,-0.12441253662109375,0.6093599235249486,-0.37172187864780426
0.06,0.10757231462006098,0.0,0.040479645133018494,0.12348422408103943,1.9422276063692152,0.0,-0.013065795414149761,-0.07177324593067169,0.3262047398406425,-0.2452639788389206,0.6906672716140747,-0.03918731212615967,1.0168720114547172,-0.28445129096508026
0.07,0.12725754025651365,0.0,0.040479645133018494,0.12348422408103943,1.9797918310492921,0.0,-0.013065795414149761,-0.07177324593067169,0.370408046611517,-0.24696844816207886,0.5077275633811951,-0.09010279178619385,0.878135609992712,-0.3370712399482727
0.08,0.14716815124104682,0.0,0.040479645133018494,0.12348422408103943,2.0041333760619144,0.0,-0.013065795414149761,-0.07177324593067169,0.4124831220613884,-0.24696844816207886,0.6835579872131348,-0.10748469829559326,1.0960411092745233,-0.3544531464576721
0.09,0.1673402077777519,0.0,0.04069269448518753,0.12318595498800278,2.025920505409574,0.0,0.05311204120516777,-0.098884716629982,0.4528850984304893,-0.24338921904563904,0.6917961835861206,-0.13845276832580566,1.14468128201661,-0.3818419873714447
0.1,0.1876865613492383,0.0,0.04069269448518753,0.12318595498800278,2.037640374156288,0.0,0.05311204120516777,-0.098884716629982,0.4974512694429655,-0.24637190997600555,0.7513599395751953,-0.15316975116729736,1.248811209018161,-0.3995416611433029
0.11,0.20809301526087767,0.0,0.041076187044382095,0.12280245870351791,2.0436504081715867,0.0,0.16470220685005188,-0.16108228266239166,0.5342632699574392,-0.2417699545621872,0.8152552843093872,-0.2874419689178467,1.3495185542668264,-0.5292119234800339
0.12,0.22855956951267,0.0,0.04163011908531189,0.12233375012874603,2.0427486006523736,0.0,0.27014756202697754,-0.23720549046993256,0.5729851229633416,-0.23998041450977325,0.8753442764282227,-0.34724903106689453,1.4483293993915642,-0.5872294455766678
0.13,0.24894798727392514,0.0,0.0434623546898365,0.120970219373703,2.0329815393353012,0.0,0.3967866897583008,-0.2989765405654907,0.5965330867354826,-0.2283051311969757,0.9132897853851318,-0.5015599727630615,1.5,-0.7298651039600372
0.14,0.26921920029937607,0.0,0.048660796135663986,0.11551613360643387,2.019458055550194,0.0,0.42089807987213135,-0.6044086813926697,0.5918445241236586,-0.1764914095401764,0.9340060949325562,-0.5572500228881836,1.5,-0.73374143242836
0.15,0.289337148384929,0.0,0.05424272641539574,0.10516185313463211,1.9939138989006597,0.0,0.5806789994239807,-1.0822968482971191,0.6155490219972786,-0.10678090155124664,0.9505840539932251,-0.7136188745498657,1.5,-0.8203997761011124
0.16,0.30909747827738926,0.0,0.06199777498841286,0.09229359030723572,1.9677687388496476,0.0,0.9657574892044067,-1.3917096853256226,0.614252219772384,-0.05590455234050751,0.9692350625991821,-0.7869012355804443,1.5,-0.8428057879209518
0.17,0.328692523161922,0.0,0.07286336272954941,0.08014969527721405,1.9264474868677812,0.0,1.2561575174331665,-1.0715748071670532,0.598952892298707,-0.038860440254211426,0.9777383804321289,-0.8341970443725586,1.5,-0.87305748462677
0.18,0.34762642801474486,0.0,0.08739342540502548,0.07201115787029266,1.887680650550859,0.0,1.2770380973815918,-0.7733687162399292,0.5645044269929067,-0.06263694167137146,0.9768925905227661,-0.8429057598114014,1.5,-0.9055427014827728
0.19,0.3664461361729392,0.0,0.10013386607170105,0.06152906268835068,1.8305823032365787,0.0,1.439396619796753,-1.3895630836486816,0.593417215117664,-0.018237173557281494,0.9809674024581909,-0.8544130325317383,1.5,-0.8726502060890198
0.2,0.38423807407947647,0.0,0.115132637321949,0.04610418528318405,1.7791937906537285,0.0,1.585594654083252,-1.7566068172454834,0.5661425400779481,0.06204040348529816,0.9841865301132202,-0.8597487211227417,1.5,-0.7977083176374435
0.21,0.40203001198601374,0.0,0.1339237093925476,0.02577914297580719,1.706318348007077,0.0,1.594691514968872,-1.6982125043869019,0.5262212635463189,0.15169213712215424,0.9822439551353455,-0.8623697757720947,1.5,-0.7106776386499405
0.22,0.41836444103961795,0.0,0.15007296204566956,0.012910876423120499,1.6334429053604183,0.0,1.8036028146743774,-1.2904592752456665,0.5384347219927195,0.10286091268062592,0.9836982488632202,-0.9014121294021606,1.5,-0.7985512167215347
0.23,0.43469887009322217,0.0,0.16805444657802582,0.00042610152740962803,1.556675915030631,0.0,1.9256465435028076,-1.4298784732818604,0.5168182922428722,0.12399554590228945,0.9843336343765259,-0.8963525295257568,1.5,-0.7723569836234674
0.24,0.4494979593402306,0.0,0.18991345167160034,-0.019685890525579453,1.4713792591086552,0.0,1.8854576349258423,-1.8508480787277222,0.4485698568715999,0.2404917015810497,0.9814131855964661,-0.8802273273468018,1.429983042468066,-0.639735625765752
0.25,0.4641264552753952,0.0,0.20798015594482422,-0.03911612182855606,1.3954141207412363,0.0,1.9840741157531738,-2.1217763423919678,0.47791051528054895,0.2725345566868782,0.9819081425666809,-0.9093430042266846,1.4598186578472299,-0.6368084475398064
0.26,0.47740624175505536,0.0,0.22915741801261902,-0.056586284190416336,1.3111197797722092,0.0,2.2670276165008545,-1.6922473907470703,0.4175228916035263,0.2878741919994354,0.9842206835746765,-0.8892221450805664,1.4017435751782028,-0.601347953081131
0.27,0.4903488508708394,0.0,0.25212427973747253,-0.07324685156345367,1.238305610807103,0.0,2.3415777683258057,-1.7116260528564453,0.376206616176039,0.31309937685728073,0.9840303659439087,-0.8993833065032959,1.3602369821199476,-0.5862839296460152
0.28,0.5021723539711974,0.0,0.27394065260887146,-0.09289013594388962,1.1583694668481144,0.0,2.1892032623291016,-2.0587236881256104,0.3565347050142428,0.38221311569213867,0.9791082143783569,-0.9363522529602051,1.3356429193925998,-0.5541391372680664
0.29,0.5135162402078015,0.0,0.2961405813694,-0.11572916805744171,1.0890418554910113,0.0,2.2085206508636475,-2.346186637878418,0.3261908924375583,0.45984865725040436,0.9762834310531616,-0.9637079238891602,1.30247432349072,-0.5038592666387558
0.3,0.5239531910810177,0.0,0.31851089000701904,-0.14023001492023468,1.013463908542029,0.0,2.2461111545562744,-2.448890447616577,0.29155102450396875,0.525468498468399,0.9736315608024597,-0.9734914302825928,1.2651825853064285,-0.4480229318141937
0.31,0.5337855183786421,0.0,0.34054034948349,-0.16366559267044067,0.9476228547929537,0.0,2.21818470954895,-2.269639015197754,0.2645190160018387,0.5616869628429413,0.9683704376220703,-0.9605937004089355,1.232889453623909,-0.39890673756599426
0.32,0.5429056481768768,0.0,0.36316633224487305,-0.1861211508512497,0.876403104853992,0.0,2.2560908794403076,-2.278409481048584,0.2244201022325243,0.5967978835105896,0.9647379517555237,-0.9599722623825073,1.189158053988048,-0.3631743788719177
0.33,0.551313580475722,0.0,0.38502535223960876,-0.20934368669986725,0.8140486087129375,0.0,2.2115046977996826,-2.3630104064941406,0.19806557951332104,0.65091273188591,0.9542683959007263,-0.9564886093139648,1.1523339754140474,-0.3055758774280548
0.34,0.5591866203511355,0.0,0.40552082657814026,-0.23418539762496948,0.7471870557839999,0.0,2.0250589847564697,-2.485154390335083,0.18110724291481106,0.7167879045009613,0.907829999923706,-0.9210062026977539,1.0889372428385171,-0.2042182981967926
0.35000000000000003,0.566257321591402,0.0,0.42482322454452515,-0.258345365524292,0.6883191172509626,0.0,1.929208517074585,-2.3598506450653076,0.16055122683256906,0.7582904100418091,0.8617815971374512,-0.8410384654998779,1.0223328239700202,-0.08274805545806885
0.36,0.5729530026961547,0.0,0.44318822026252747,-0.2800339162349701,0.6258157613320421,0.0,1.8389352560043335,-2.0431573390960693,0.14283641873475839,0.7769533395767212,0.7877787351608276,-0.7010155916213989,0.930615153895586,0.07593774795532227
