time_s,q_rad,qd_rad_s,q_des_rad,applied_torque_nm
2.384185791015625e-07,-0.06979542970657349,0.032677166163921356,-0.00011666209097660872,-0.0008557541556977154
0.010082721710205078,-0.0698806494474411,-0.020294999703764915,0.0104158241918366,0.0654447878150685
0.02016592025756836,-0.06979542970657349,0.01347586140036583,0.020855920577664146,0.13846086783063605
0.030063390731811523,-0.06975281983613968,0.005308394320309162,0.030738006533750847,0.20389777035597265
0.04005861282348633,-0.06966760009527206,0.004755749367177486,0.04066991179590012,0.25925294859032616
0.05006814002990723,-0.06958238035440445,0.013614402152597904,0.05014840693416953,0.29814279730814314
0.06006622314453125,-0.06936933100223541,0.04802372679114342,0.059612347139623635,0.3221037426013706
0.07006406784057617,-0.06936933100223541,0.01960078254342079,0.068518424631539,0.32954027847354184
0.0800621509552002,-0.0692841112613678,0.0424625389277935,0.0774145050275498,0.32560098368354606
0.09006428718566895,-0.0693267211318016,0.021678639575839043,0.08576540015022856,0.31063273340722475
0.10006141662597656,-0.06936933100223541,0.008682665415108204,0.09403973249459752,0.2895599352126266
0.11006355285644531,-0.06941194087266922,-0.006969290319830179,0.10178916779113077,0.2627250827689423
0.12006020545959473,-0.06941194087266922,-0.010723145678639412,0.10938935367081506,0.23364976618568944
0.13006258010864258,-0.06941194087266922,-0.014264600351452827,0.11649505110071895,0.20229576987725437
0.1400597095489502,-0.06936933100223541,0.024288661777973175,0.12336886825944196,0.17092277130487116
0.15006208419799805,-0.06936933100223541,0.03218328580260277,0.12978818072724935,0.1395319950712463
0.1600627899169922,-0.06949716061353683,-0.012715977616608143,0.13588439085032453,0.10953595068283287
0.17006230354309082,-0.06953977048397064,-0.012764614075422287,0.1415732054610353,0.08148906570955289
0.18006253242492676,-0.06958238035440445,-0.018227998167276382,0.14683632548722964,0.05619317218059443
0.19006085395812988,-0.06962499022483826,-0.01016292255371809,0.15175352598811273,0.03505937473179395
0.20006251335144043,-0.06958238035440445,0.023549992591142654,0.1561315432180465,0.018228241272861087
0.21006083488464355,-0.06966760009527206,-0.007477312348783016,0.16023530217565887,0.00803802611944799
0.2200617790222168,-0.06966760009527206,0.005240054801106453,0.16367430287285767,0.0034937407668009625
0.23006248474121094,-0.06962499022483826,0.018580690026283264,0.16692281662837213,0.007601910412211317
0.24006032943725586,-0.06962499022483826,0.02719651721417904,0.16936942428021823,0.01681573416096063
0.2500619888305664,-0.06966760009527206,-0.0014910646714270115,0.1717196383262722,0.03044274115877263
0.26006364822387695,-0.06975281983613968,-0.030329735949635506,0.1731224378530496,0.04034360745519086
0.2700624465942383,-0.06975281983613968,-0.03180133178830147,0.17451806424698435,0.05005828100052485
0.2800629138946533,-0.06966760009527206,0.006299141328781843,0.17483613947689675,0.05347321921494989
0.290057897567749,-0.06962499022483826,0.0265641026198864,0.1751350427227578,0.05597742402927152
0.3000648021697998,-0.06971020996570587,-0.02027091756463051,0.17441918319783997,0.05239816541289772
0.3100588321685791,-0.06971020996570587,-0.016011012718081474,0.17357099951227264,0.047291924371634174
0.3200557231903076,-0.06966760009527206,0.005241760518401861,0.171782937999457,0.03650718492113713
0.3300611972808838,-0.06958238035440445,0.03685574233531952,0.16973535784210286,0.023546008519043735
0.340071439743042,-0.06958238035440445,0.04054531082510948,0.16682974826430685,0.005346833679493345
0.3500661849975586,-0.06958238035440445,0.04786857217550278,0.1635371584433341,-0.016480852570124712
0.36006760597229004,-0.06958238035440445,0.04279427230358124,0.1594804669509615,-0.04247793854452636
0.3700747489929199,-0.06971020996570587,0.0018254911992698908,0.15488496408975136,-0.06940481601220681
0.38007187843322754,-0.06971020996570587,0.021903397515416145,0.14963637929810455,-0.09600888449923416
0.39006590843200684,-0.06992325931787491,-0.05456485226750374,0.14370101304450858,-0.1209616114186243
0.40006351470947266,-0.0698806494474411,-0.009564242325723171,0.13721938384340193,-0.1422006614595078
0.4100608825683594,-0.0698380395770073,0.03698107600212097,0.1298854313383353,-0.1606147722630236
0.420060396194458,-0.06992325931787491,0.01329952385276556,0.12212923309733215,-0.17359661009127575
0.43006086349487305,-0.07005108892917633,-0.03562382236123085,0.11334577219554631,-0.18431511058994685
0.4400618076324463,-0.06996586918830872,0.020212583243846893,0.10427446024748098,-0.18949166634302667
0.45006275177001953,-0.07005108892917633,-0.006257372442632914,0.09399332221316636,-0.1941671408756255
0.4600858688354492,-0.07005108892917633,-0.00891231931746006,0.0835416073039532,-0.19405171445004418
0.47007298469543457,-0.07000847905874252,0.012543699704110622,0.07172957318104886,-0.19562215526964333
0.4800679683685303,-0.07005108892917633,-0.006212869193404913,0.059897503083804655,-0.19339040069089777
0.49006223678588867,-0.07000847905874252,0.026249414309859276,0.046499046149637624,-0.19479967382323055
0.5000636577606201,-0.07000847905874252,0.02928854338824749,0.033062607412610134,-0.19386144178238812
0.5100624561309814,-0.07009369879961014,-0.010837540961802006,0.018174688718133564,-0.19696155120975442
0.520061731338501,-0.07009369879961014,-0.017638854682445526,0.0030946758390274225,-0.19931118104869594
0.5300602912902832,-0.07009369879961014,-0.010352788493037224,-0.013268130663924084,-0.20556712361876509
