time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-7.011821214785694e-06,-0.00077574149173767,9.357569861983327e-05,0.0,0.0,-6.595737867305749e-06,-0.00012083683915382113,0.0,0.0
0.01,0.010330123424831429,2.071319153863729e-05,0.05770880241918037,0.0,0.008273796286468313,0.0,-1.529307245228242e-05,-8.383337545713466e-05,0.0,5.279228588991522e-06
0.02,0.020690253406756048,0.00018174578264328937,0.12268720891965122,0.0,0.01654798807789136,0.0,-2.1088107210982553e-05,-3.041636960804903e-05,0.0,1.2243213485953771e-05
0.03,0.03067499989498059,0.0007235474119169001,0.18457087484100518,0.0,0.024419156497232204,0.0,-2.3879512144174013e-05,8.787272246757347e-06,0.0,1.6887676535798272e-05
0.04,0.040614408538753366,0.0018857529072823075,0.24173328037854014,0.0,0.03195319845328227,0.0,-2.699734453824106e-05,2.939933204347817e-05,0.0,1.913035228720911e-05
0.05,0.050083881914268207,0.0038570721450507887,0.2899471352795688,0.0,0.038618292009004615,0.0,-3.25840247476981e-05,4.953988865498436e-05,0.0,2.163541714027804e-05
0.06,0.05955335528978305,0.006777686298502774,0.3302327619380887,0.0,0.04463909383245959,0.0,-4.1169015806592057e-05,8.348330114800795e-05,0.0,2.6117794917742756e-05
0.07,0.06846139646755374,0.010731900063803963,0.3593646123169849,0.0,0.04945370893598218,0.0,-5.239768259333069e-05,0.00013598781243647073,0.0,3.3002255371180555e-05
0.08,0.07736261172194747,0.015752556483254715,0.38009975444333977,0.0,0.053437962411919476,0.0,-6.555168362034597e-05,0.00020566615725612475,0.0,4.2006147873608795e-05
0.09,0.0857121705396961,0.02182013289200016,0.3906702938191543,0.0,0.056129068176180345,0.0,-7.98610123848773e-05,0.0002883214543755178,0.0,5.255556936866916e-05
0.1,0.09399214266455713,0.028871231725304942,0.3942624992870921,0.0,0.05792785355298184,0.0,-9.461308429789998e-05,0.0003791130052487659,0.0,6.403497678524818e-05
