#{"t_start": 1781983237.4925091, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-111.785391,1000,3.524494
-93.760916,1000,3.811708
-117.430412,1000,4.078315
-118.700923,1000,4.344393
-120.071586,1000,4.607771
-125.14306,1000,4.873482
-100.691091,1000,5.14065
-131.595115,1000,5.416124
-105.995617,1000,5.693341
-69.362195,1000,5.968205
-90.442104,1000,6.235439
-66.749152,1000,6.511075
-127.437112,1000,6.78172
-134.590655,1000,7.049919
-124.267545,1000,7.324467
-91.922205,1000,7.600207
-160.946897,1000,7.878804
-144.381208,1000,8.156944
-105.485144,1000,8.42858
-89.54704,1000,8.701178
-114.654746,1000,8.969033
-136.158008,1000,9.242193
-107.245328,1000,9.517478
-132.943645,1000,9.807459
-137.260837,1000,10.088696
63.285877,1000,14.571803
290.301869,1000,18.837135
369.994914,1000,23.068276
467.086044,1000,27.390276
543.095553,1000,31.636292
606.312254,1000,36.617952
694.515432,1000,41.304231
730.209833,1000,45.556981
756.586275,1000,49.82784
768.748084,1000,54.123789
789.317851,1000,58.426359
804.316802,1000,62.924762
813.135087,1000,67.341309
815.57412,1000,72.342279
826.195167,1000,77.522734
829.021271,1000,82.753687
829.067593,1000,88.011548
830.883485,1000,93.293526
834.556135,1000,97.840858
840.688233,1000,102.242795
848.13738,1000,106.732266
849.843505,1000,111.332035
848.317316,1000,115.796897
855.860107,1000,120.272534
855.24934,1000,124.936627
858.005278,1000,130.189592
861.511817,1000,135.09337
861.082859,1000,140.140802
865.237017,1000,144.739969
866.04127,1000,149.571115
864.111839,1000,154.837277
868.636081,1000,159.814564
868.543992,1000,164.413074
870.768238,1000,168.905513
870.749681,1000,173.392803
871.020666,1000,177.893546
871.428118,1000,182.465564
871.517588,1000,186.891082
870.700128,1000,191.371491
873.663135,1000,195.838132
873.746943,1000,200.271732
875.466369,1000,204.690253
875.977032,1000,209.139323
876.956961,1000,213.732903
876.501211,1000,218.224906
874.87731,1000,222.697609
876.765197,1000,227.139486
876.079878,1000,231.633869
877.561689,1000,236.234361
878.103245,1000,240.756149
879.83077,1000,245.324218
877.936002,1000,249.885913
879.471809,1000,254.425192
878.06497,1000,258.959681
878.908315,1000,263.595617
877.121961,1000,268.146961
878.056625,1000,272.679558
880.0312,1000,277.249113
879.950482,1000,281.807766
877.818588,1000,286.50092
879.690092,1000,291.049793
878.950929,1000,295.57531
880.933064,1000,300.148109
880.022139,1000,304.756061
879.439645,1000,309.33132
878.029552,1000,314.221128
879.689367,1000,319.5419
879.981642,1000,325.06314
879.957012,1000,330.360946
880.261262,1000,335.177191
879.582537,1000,339.756156
879.55146,1000,344.37759
881.511558,1000,349.015485
880.420753,1000,353.580675
880.591414,1000,358.147489
880.914629,1000,362.73174
879.936107,1000,368.056075
879.387076,1000,372.812502
880.867523,1000,377.346178
879.472651,1000,381.93927
880.88929,1000,386.502423
880.144273,1000,391.070629
882.593776,1000,395.715282
880.793187,1000,400.292181
880.481296,1000,405.662611
879.88171,1000,411.041096
882.318921,1000,415.881776
881.488776,1000,420.48287
880.395941,1000,425.064833
882.117613,1000,429.87476
880.32557,1000,434.462467
881.088412,1000,438.984329
881.496256,1000,443.667483
881.663999,1000,448.292162
882.067306,1000,452.952741
881.349867,1000,457.517171
881.745524,1000,462.642795
884.449251,1000,467.256102
882.39798,1000,472.168514
880.499501,1000,477.576922
882.100725,1000,482.964455
881.304479,1000,487.984159
883.051303,1000,492.935915
880.283096,1000,497.95461
882.754285,1000,502.509328
880.698922,1000,507.083324
881.457345,1000,511.671381
882.983747,1000,516.264684
883.004172,1000,520.9037
881.868449,1000,525.588963
883.534424,1000,530.217917
884.751974,1000,534.801231
881.743402,1000,539.404428
881.317644,1000,544.226304
881.535013,1000,548.843729
883.610523,1000,553.561458
883.625808,1000,558.24238
881.887682,1000,562.859241
883.79673,1000,567.53244
883.649068,1000,572.202787
883.620641,1000,576.79472
883.001084,1000,581.436782
883.412502,1000,586.080539
882.515719,1000,590.721163
884.125639,1000,595.327809
885.301638,1000,599.974683
883.686741,1000,604.591587
883.701935,1000,609.237604
885.559321,1000,613.864563
884.346184,1000,618.497716
882.595373,1000,623.167975
885.572964,1000,627.754542
881.754035,1000,632.373654
883.943345,1000,636.972092
882.051105,1000,641.587415
884.047885,1000,646.17781
884.493824,1000,650.806699
884.243075,1000,655.433665
884.70824,1000,660.016887
883.393603,1000,664.629911
884.534252,1000,669.254187
885.997438,1000,673.865701
885.14501,1000,678.48122
885.339155,1000,683.090102
885.149634,1000,687.967617
884.36873,1000,693.291157
882.697275,1000,698.719617
884.929285,1000,704.002292
884.951685,1000,708.887967
885.993324,1000,713.488304
884.93454,1000,718.141574
885.14377,1000,722.797457
884.423992,1000,727.484373
885.863239,1000,732.113492
885.070424,1000,736.875273
884.593422,1000,742.229751
885.706235,1000,747.716542
883.678312,1000,753.023022
884.033333,1000,757.996285
884.553531,1000,762.828986
884.236713,1000,767.498218
885.107684,1000,772.10678
884.840171,1000,776.777798
882.88483,1000,781.442425
886.18254,1000,786.084606
884.405779,1000,791.166176
885.00528,1000,796.50235
884.546745,1000,801.116688
885.836975,1000,805.710054
884.757123,1000,810.715866
885.713798,1000,816.030087
884.572269,1000,821.484051
884.82949,1000,826.124066
884.163303,1000,830.718559
886.647651,1000,835.334058
