time_s,q_l_rad,q_r_rad,qd_l_rad_s,qd_r_rad_s,q_des_l_rad,q_des_r_rad,applied_torque_l_nm,applied_torque_r_nm
4.76837158203125e-07,0.011547351256012917,-0.1433405578136444,-0.0007054399466142058,0.007396336179226637,0.0,-0.00011641301426227131,-0.00012083529629164808,0.0006911533729786621
0.010181188583374023,0.011589962057769299,-0.14321273565292358,0.01920989714562893,0.07273035496473312,0.0,0.010517837152330995,-8.762416611205113e-05,-0.05148942025510857
0.020066499710083008,0.011589962057769299,-0.1433831751346588,0.021619288250803947,0.0025020313914865255,0.0,0.020756651681427974,-4.145970636120341e-05,-0.10772828882517936
0.030216217041015625,0.011547351256012917,-0.1433405578136444,-0.0025870278477668762,0.031821608543395996,0.0,0.03088990684762076,-6.9660242317323195e-06,-0.16312536258894486
0.04018974304199219,0.011675181798636913,-0.14351099729537964,0.05759039148688316,0.014843765646219254,0.0,0.04079408520718679,9.482937372603988e-06,-0.21409047906844567
0.05006599426269531,0.011589962057769299,-0.14363883435726166,0.021825991570949554,-0.003254357259720564,0.0,0.050146375005621205,2.3599939724858295e-05,-0.2577357747587187
0.06022214889526367,0.011462131515145302,-0.14372405409812927,-0.057850874960422516,0.024596842005848885,0.0,0.05975124644044356,4.9070965230837894e-05,-0.2962571667633483
0.07017755508422852,0.011589962057769299,-0.14402231574058533,0.007592963054776192,-0.045183710753917694,0.0,0.06861944206997674,8.907690758801729e-05,-0.3250612005834599
0.08006048202514648,0.011589962057769299,-0.14406491816043854,0.005593055859208107,-0.009368577040731907,0.0,0.07741311154458519,0.00014293090112206438,-0.34696590185489573
0.09017133712768555,0.011547351256012917,-0.14406491816043854,0.005827667657285929,0.0158914215862751,0.0,0.08585403720381511,0.00020959451666736212,-0.3605771675167311
0.10017037391662598,0.01150474138557911,-0.14410753548145294,-0.029769646003842354,0.01095667202025652,0.0,0.09412416010456823,0.00028313587089241087,-0.36795910570154394
0.11005878448486328,0.01141952071338892,-0.14406491816043854,-0.06384775787591934,0.016481714323163033,0.0,0.10178554108978202,0.0003598737755226266,-0.368491696536188
0.12016916275024414,0.011632571928203106,-0.14410753548145294,0.025556789711117744,-0.003930018749088049,0.0,0.10946677251182957,0.00043940307702710143,-0.3644419607796223
0.13005995750427246,0.011760402470827103,-0.14423535764217377,0.0883399248123169,-0.04961177334189415,0.0,0.1164932471342147,0.0005158252847697926,-0.3558001036630077
0.1400585174560547,0.011589962057769299,-0.14415013790130615,0.013409364968538284,-0.005812180228531361,0.0,0.12336810296158834,0.0005897825853021586,-0.3441951635205253
