timestep,episode,hip_pos_l,hip_pos_r,exo_pos_l,exo_pos_r,hip_vel_l,hip_vel_r,exo_vel_l,exo_vel_r,act_iliopsoas_l,act_iliopsoas_r,act_glut_l,act_glut_r,muscle_length_iliopsoas_l,muscle_length_iliopsoas_r,muscle_length_glut_l,muscle_length_glut_r,muscle_force_iliopsoas_l,muscle_force_iliopsoas_r,muscle_force_glut_l,muscle_force_glut_r,motor_torque_l,motor_torque_r,pid_output_l,pid_output_r,hip_pos_target_l,hip_pos_target_r,hip_vel_target_l,hip_vel_target_r
143001,143,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1.0677679777145386,1.0677679777145386,0.7233012914657593,0.7233012914657593,0.0,0.0,0.0,0.0,0.0,0.0,0.00023616055873571117,0.0,0.0,0.00011691116769094612,0.0,-1.0447034592521818
143002,143,-0.0011874953052029014,-0.0011874953052029014,-0.0011747950920835137,-0.0011747950920835137,0.3151469826698303,0.3151469826698303,0.3018183410167694,0.3018183410167694,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019308090209960938,1.055489420890808,1.055489420890808,0.7168969511985779,0.7139511108398438,0.0,0.0,0.0,0.0,2.749919891357422,-4.668878555297852,-0.020864511094805666,0.0,0.0,-0.010330123424831429,0.0,-1.0447034592521813
143003,143,-0.0006519291782751679,-0.002866460010409355,-0.0013885310618206859,-0.001605909550562501,-0.11395721137523651,-0.5379408001899719,-0.23962770402431488,-0.32789576053619385,0.009999999776482582,0.009999999776482582,0.03963327780365944,0.07532823085784912,1.0446449518203735,1.0446449518203735,0.7028995156288147,0.6935592889785767,0.0,0.0,0.0,0.0,1.8782687187194824,-9.506023406982422,-0.08687188301075471,-0.04487330688396469,0.0,-0.020690253406756048,0.0,-0.9984746488223865
143004,143,-0.0012702797539532185,-0.010442884638905525,-0.002954910509288311,-0.006511778570711613,0.03756050765514374,-0.8881954550743103,-0.006827980279922485,-0.6585419178009033,0.017255399376153946,0.021943798288702965,0.035777319222688675,0.06612571328878403,1.032214641571045,1.0307610034942627,0.6864274740219116,0.6762784719467163,0.0,0.0,0.0,0.031305376440286636,-9.838296890258789,0.15898466110229492,0.023923550054488013,0.01843422855250537,0.0,-0.03067499989498059,0.0,-0.9984746488223865
143005,143,-0.004226547200232744,-0.018837613984942436,-0.0028298317920416594,-0.015386393293738365,-0.5928600430488586,-0.8466665744781494,-0.0238817036151886,-1.0163695812225342,0.016361285001039505,0.0629025250673294,0.0324539877474308,0.058375127613544464,1.019447922706604,1.0077341794967651,0.6817587614059448,0.675676167011261,0.0,0.0,0.020743001252412796,0.03315029293298721,8.656105995178223,8.532376289367676,0.0711323497785886,-0.003031322555616498,0.0,-0.040614408538753366,0.0,-0.951121543448045
143006,143,-0.0019775531254708767,-0.020473290234804153,0.0001819389872252941,-0.020742153748869896,0.634050726890564,0.1606566607952118,0.36605167388916016,-0.3634612560272217,0.08323518931865692,0.0627954974770546,0.029582254588603973,0.05180808901786804,0.9946768283843994,0.9939562082290649,0.6853819489479065,0.677678108215332,0.0,0.04812741279602051,0.021556999534368515,0.03217502683401108,12.489099502563477,13.537605285644531,0.06212860427162209,0.09752882588654756,0.0,-0.050083881914268207,0.0,-0.9469473375514328
143007,143,0.011051860637962818,-0.012547395192086697,0.007783477660268545,-0.018148746341466904,1.1622041463851929,0.6500207185745239,0.5578799247741699,0.31357985734939575,0.07275116443634033,0.055558569729328156,0.08000125735998154,0.09510137140750885,0.9843031764030457,0.9939111471176147,0.6829810738563538,0.674997091293335,0.07157088816165924,0.06327974051237106,0.03722158819437027,0.04236554354429245,-13.257686614990234,-9.464500427246094,-0.1054190765717879,-0.09096622669138013,0.0,-0.05955335528978305,0.0,-0.9217848711986326
143008,143,0.007771720644086599,-0.019401416182518005,0.0058595105074346066,-0.022659732028841972,-1.2143176794052124,-1.4579589366912842,-0.6485856771469116,-0.9339438676834106,0.06395816802978516,0.04940945282578468,0.1693568378686905,0.18472012877464294,0.9864205121994019,0.9975081086158752,0.6782366037368774,0.6699333786964417,0.06921134889125824,0.05518048256635666,0.08315419405698776,0.08560694009065628,-1.8535470962524414,0.9336733818054199,-0.21360983770517036,-0.19646910435520112,0.0,-0.06846139646755374,0.0,-0.8901215254393259
143009,143,0.0005756514146924019,-0.028676850721240044,0.003788780653849244,-0.027235839515924454,-0.4802904427051544,-0.6902322769165039,-0.10406522452831268,-0.2223082333803177,0.14392885565757751,0.08827239274978638,0.14261004328727722,0.15465007722377777,0.9834744334220886,0.9977177381515503,0.6752181649208069,0.6663334369659424,0.12890209257602692,0.09236039221286774,0.0664329081773758,0.067231185734272,-17.45974349975586,-17.667715072631836,0.09733349814598741,0.16641401508823037,0.0,-0.07736261172194747,0.0,-0.8901215254393259
143010,143,-0.012147906236350536,-0.044213246554136276,-0.005328249651938677,-0.03723038733005524,-1.414010763168335,-1.7396984100341797,-1.2269794940948486,-1.4050543308258057,0.13203850388526917,0.07694631814956665,0.1213352158665657,0.13209094107151031,0.9847633242607117,1.0015560388565063,0.6725662350654602,0.6633259057998657,0.14658570289611816,0.09017464518547058,0.05936751514673233,0.062289729714393616,-7.135450839996338,2.460803985595703,-0.017114455774651927,0.07069055501371621,0.0,-0.0857121705396961,0.0,-0.8279972124860561
143011,143,-0.022404557093977928,-0.05576639994978905,-0.01665344648063183,-0.05037741735577583,-1.0013463497161865,-0.9889672994613647,-1.2359389066696167,-1.3484511375427246,0.20882153511047363,0.1370890587568283,0.10414937138557434,0.11286740005016327,0.9834510684013367,0.9994910359382629,0.6707682013511658,0.66273432970047,0.18207065761089325,0.11225445568561554,0.052703630179166794,0.06249796599149704,-6.34576416015625,17.016820907592773,0.1538227336868614,0.2364386765100062,0.0,-0.09399214266455713,0.0,-0.8279972124860627
143012,143,-0.02948310784995556,-0.057417113333940506,-0.026663295924663544,-0.05993251875042915,-0.5030417442321777,0.5141182541847229,-0.8499947786331177,-0.6342225074768066,0.2063686102628708,0.12282931059598923,0.09008132666349411,0.09723556041717529,0.9825717210769653,0.9974784255027771,0.6702407002449036,0.6647219657897949,0.19803546369075775,0.11395245790481567,0.048760272562503815,0.0564526803791523,-0.853806734085083,5.966968536376953,0.04790250836693419,0.19550040734931828,0.0,-0.10174083111555474,0.0,-0.7605743986916399
143013,143,-0.031729117035865784,-0.051521215587854385,-0.03448742628097534,-0.05894418805837631,-0.07148551940917969,0.5876697301864624,-0.7250806093215942,0.5739948749542236,0.1934889703989029,0.10536064952611923,0.07844720780849457,0.16840620338916779,0.9832203984260559,0.9980655908584595,0.6700785160064697,0.662921667098999,0.1979159265756607,0.1130116656422615,0.04258469119668007,0.0782519280910492,4.398331642150879,-13.493356704711914,-0.19050897512088028,0.13550148019567132,0.0,-0.10934657510247155,0.0,-0.7605743986916399
143014,143,-0.0336330272257328,-0.05366064980626106,-0.04057842865586281,-0.05680294707417488,-0.02993127331137657,-0.6702018976211548,-0.20463334023952484,0.002045363187789917,0.17272694408893585,0.09107715636491776,0.06873733550310135,0.21222063899040222,0.9848229885101318,1.0013598203659058,0.6704382300376892,0.6598148345947266,0.18223583698272705,0.10419997572898865,0.037952713668346405,0.09545139968395233,-6.035168170928955,-3.003706932067871,-0.2288429679601902,0.07589464718475937,0.0,-0.11645200517998859,0.0,-0.6878530840560572
143015,143,-0.03375096619129181,-0.06157801300287247,-0.03980725631117821,-0.058137740939855576,0.02595837414264679,-0.8744861483573914,0.22722843289375305,-0.35617595911026,0.15590330958366394,0.07927580922842026,0.06057688966393471,0.1830507516860962,0.9864888191223145,1.0043259859085083,0.6712032556533813,0.6593365669250488,0.1623847931623459,0.0829584002494812,0.03366469591856003,0.09906268119812012,-12.938532829284668,16.561620712280273,-0.051033814757642,0.0741419911943376,0.0,-0.12333053602054957,0.0,-0.6878530840560638
143016,143,-0.03249378874897957,-0.06300107389688492,-0.035024672746658325,-0.06142883002758026,0.021715715527534485,0.26774686574935913,0.4702548384666443,-0.3383331596851349,0.1411178559064865,0.06943419575691223,0.05367409437894821,0.1547844260931015,0.9884103536605835,1.0049831867218018,0.6710027456283569,0.6613504886627197,0.15172192454338074,0.06650575250387192,0.02768758311867714,0.08982309699058533,-15.391081809997559,15.923709869384766,-0.018759464282898375,0.06666944133117796,0.0,-0.12975031971785705,0.0,-0.6098332685793215
143017,143,-0.03485886752605438,-0.0579509362578392,-0.03161954507231712,-0.06352191418409348,-0.3954894244670868,0.6861990690231323,0.15227793157100677,0.21594034135341644,0.12889128923416138,0.06115952134132385,0.047800660133361816,0.18889036774635315,0.9909977316856384,1.0038238763809204,0.6700597405433655,0.6629804372787476,0.14102914929389954,0.05387869477272034,0.023772064596414566,0.10849633812904358,-14.636146545410156,16.649700164794922,-0.2009019115526086,0.06544136101379991,0.0,-0.13584865240365068,0.0,-0.6098332685793215
143018,143,-0.039371173828840256,-0.04912808910012245,-0.03399708494544029,-0.05611950159072876,-0.560997724533081,1.037474513053894,-0.5706802606582642,1.0787900686264038,0.13240061700344086,0.05416719242930412,0.04278659448027611,0.25756967067718506,0.9929406046867371,1.002852439880371,0.6689695119857788,0.6628093719482422,0.13576143980026245,0.0542573556303978,0.022300606593489647,0.12628374993801117,2.3982667922973633,-9.958316802978516,-0.28682530525162653,0.13344946691766382,0.0,-0.14154040171401913,0.0,-0.5265149522614327
143019,143,-0.04368944093585014,-0.04671289399266243,-0.04241674020886421,-0.047866757959127426,-0.18432553112506866,-0.3278275728225708,-0.8474072217941284,0.6289659142494202,0.1593664288520813,0.04822583496570587,0.03848910331726074,0.33111244440078735,0.9916791319847107,1.0036427974700928,0.6698071956634521,0.6609871983528137,0.13876155018806458,0.048562705516815186,0.022611891850829124,0.16038024425506592,1.2064290046691895,5.875122547149658,-0.36964616445963394,0.1680877480097115,0.0,-0.14680555123663386,0.0,-0.5265149522614461
143020,143,-0.04063810780644417,-0.047697898000478745,-0.046075623482465744,-0.04181738570332527,0.45379868149757385,-0.09254629164934158,0.07873217761516571,0.15379054844379425,0.15293212234973907,0.043150465935468674,0.034790873527526855,0.2987558841705322,0.9907699227333069,1.0043944120407104,0.6697641015052795,0.6609835028648376,0.1513562798500061,0.042981475591659546,0.017206383869051933,0.16086965799331665,-19.62469482421875,19.044132232666016,-0.18162417530969807,0.12109724203124642,0.0,-0.15172687815333405,0.0,-0.43789813510239756
143021,143,-0.04188960790634155,-0.04766085743904114,-0.044781193137168884,-0.043892763555049896,-0.45119020342826843,0.1732545793056488,0.1142297089099884,-0.25300490856170654,0.13118544220924377,0.038799673318862915,0.0316004604101181,0.283489853143692,0.9929937720298767,1.004159688949585,0.6682552695274353,0.6622677445411682,0.14798441529273987,0.03561908006668091,0.014497978612780571,0.16032953560352325,-17.718050003051758,19.967899322509766,-0.22587248140217586,0.02008870603516698,0.0,-0.15610585950435826,0.0,-0.43789813510238434
143022,143,-0.04790835082530975,-0.04336359724402428,-0.04396266117691994,-0.0452059805393219,-0.7340351939201355,0.6087566018104553,-0.1446003019809723,-0.03807181119918823,0.15250422060489655,0.03505712002515793,0.0288410522043705,0.281997948884964,0.9944517016410828,1.0030043125152588,0.666525661945343,0.663946807384491,0.15319307148456573,0.03194491192698479,0.013331037946045399,0.15844784677028656,-11.151361465454102,14.554033279418945,-0.2762847965725377,0.15917783113196493,0.0,-0.1602143760206611,0.0,-0.3439828171021894
143023,143,-0.05425327643752098,-0.03779705986380577,-0.049184296280145645,-0.04213448241353035,-0.5753878355026245,0.4981078803539276,-0.7401710152626038,0.5707359910011292,0.19826629757881165,0.03182890638709068,0.02644963376224041,0.33256998658180237,0.9933288097381592,1.0017658472061157,0.6649726033210754,0.6645000576972961,0.1802932620048523,0.028435269370675087,0.012144061736762524,0.17956751585006714,-10.812369346618652,15.557964324951172,-0.3594900888192897,0.21460023256018756,0.0,-0.16365420419168317,0.0,-0.3439828171021762
143024,143,-0.05949511006474495,-0.032668355852365494,-0.057002149522304535,-0.03508613631129265,-0.489101380109787,0.4937855303287506,-0.8073103427886963,0.761752724647522,0.20280753076076508,0.029040124267339706,0.024375243112444878,0.35187068581581116,0.9927599430084229,1.0004420280456543,0.663973867893219,0.6652675271034241,0.19553306698799133,0.026131197810173035,0.012158631347119808,0.19403553009033203,-8.422420501708984,15.809097290039062,-0.36311470082834096,0.20457804555073378,0.0,-0.16690752230085934,0.0,-0.2447689982608348
143025,143,-0.06263204663991928,-0.027774212881922722,-0.064482681453228,-0.026929888874292374,-0.18991750478744507,0.4350549578666687,-0.6830309629440308,0.8068012595176697,0.20316851139068604,0.0266223456710577,0.02257048897445202,0.36963534355163574,0.993024468421936,0.9996465444564819,0.6631451845169067,0.6658607721328735,0.2029283046722412,0.024906400591135025,0.0107036791741848,0.19996941089630127,-11.927446365356445,15.237431526184082,-0.3803528734412839,0.203308646697551,0.0,-0.16935521228346778,0.0,-0.2447689982608348
143026,143,-0.06578466296195984,-0.024804234504699707,-0.06964150071144104,-0.02143862657248974,-0.3472129702568054,0.24454450607299805,-0.3176588714122772,0.3407900631427765,0.1964036524295807,0.024524329230189323,0.020999591797590256,0.3815062940120697,0.994138777256012,0.999241292476654,0.662007749080658,0.6662068367004395,0.20503729581832886,0.02332446537911892,0.009516537189483643,0.20492607355117798,-14.94570541381836,16.85746192932129,-0.38892177152543495,0.16595757948234677,0.0,-0.171710943978788,0.0,-0.148723177806131
143027,143,-0.07006658613681793,-0.02287072129547596,-0.07207994163036346,-0.01993500627577305,-0.4699964225292206,0.15286573767662048,-0.20005899667739868,0.03257055580615997,0.19696107506752014,0.022700143977999687,0.0196300707757473,0.3792770802974701,0.9956141710281372,0.9994308352470398,0.6607814431190491,0.6663530468940735,0.20402933657169342,0.023249609395861626,0.009032037109136581,0.19848836958408356,-12.42373275756836,12.600727081298828,-0.37205647960759425,0.19717282520607113,0.0,-0.1731135107645712,0.0,-0.1402566785783073
143028,143,-0.07455307245254517,-0.023278910666704178,-0.07419347763061523,-0.020817751064896584,-0.3851490318775177,-0.1944696605205536,-0.2011488378047943,-0.1806269884109497,0.21741318702697754,0.021112725138664246,0.018435519188642502,0.37662866711616516,0.9958390593528748,0.999883770942688,0.6602877974510193,0.6662683486938477,0.20700514316558838,0.02073420025408268,0.009282749146223068,0.1998690962791443,-12.4847993850708,18.886409759521484,-0.3680097314632491,0.22555552111938593,0.0,-0.17451607755035445,0.0,-0.09165460465571888
143029,143,-0.07619137316942215,-0.023434476926922798,-0.07518890500068665,-0.02202199026942253,-0.06597058475017548,0.027410726994276047,-0.11772234737873077,-0.1461351364850998,0.22157248854637146,0.019729362800717354,0.017392408102750778,0.36316657066345215,0.995631992816925,1.0004611015319824,0.6598443388938904,0.6662633419036865,0.214548721909523,0.02052200213074684,0.008438650518655777,0.19013231992721558,-14.90024185180664,16.24517059326172,-0.31876043581864544,0.2232924466021359,0.0,-0.17483422086211478,0.0,-0.030495883183302375
143030,143,-0.07782970368862152,-0.024893788620829582,-0.07764187455177307,-0.024720430374145508,-0.16621044278144836,-0.21355754137039185,-0.2669689655303955,-0.29015645384788513,0.21383695304393768,0.01852315478026867,0.01648125797510147,0.36137327551841736,0.9961953163146973,1.001482367515564,0.658989667892456,0.6657794117927551,0.21921318769454956,0.019456427544355392,0.0071750544011592865,0.18505829572677612,-19.506061553955078,18.092735290527344,-0.3553753731444391,0.180216108430177,0.0,-0.17513917969394777,0.0,-0.03049588318328916
143031,143,-0.08109168708324432,-0.027413854375481606,-0.08068599551916122,-0.02795199491083622,-0.4483453035354614,-0.24315370619297028,-0.3065941333770752,-0.30417948961257935,0.21128273010253906,0.01746869832277298,0.01568351872265339,0.3514191210269928,0.9973984360694885,1.0021586418151855,0.6580201387405396,0.6654872298240662,0.21758899092674255,0.017628798261284828,0.007106757257133722,0.18436545133590698,-15.98117733001709,18.854412078857422,-0.3178730610428635,0.20008534224703908,0.0,-0.17442464688180706,0.0,0.08431328740960922
143032,143,-0.08455652743577957,-0.02859344333410263,-0.08322791010141373,-0.02959095872938633,-0.32483017444610596,-0.08200658112764359,-0.2943478524684906,-0.10288260132074356,0.23890483379364014,0.01654714159667492,0.014985385350883007,0.3419753313064575,0.9975432753562927,1.0027180910110474,0.6569021344184875,0.6653808951377869,0.22932320833206177,0.016857029870152473,0.00635376013815403,0.17902013659477234,-17.272397994995117,18.041048049926758,-0.3096305922546251,0.2505513718910515,0.0,-0.17358151400771096,0.0,0.08431328740960922
143033,143,-0.08851345628499985,-0.029806381091475487,-0.08722271770238876,-0.03056485950946808,-0.41270941495895386,-0.1093205139040947,-0.4517856240272522,-0.05754244327545166,0.2401142418384552,0.0157412588596344,0.014374153688549995,0.33945468068122864,0.9977378249168396,1.0031286478042603,0.6558474898338318,0.6652581095695496,0.2386399805545807,0.015667632222175598,0.0063447728753089905,0.177946075797081,-16.072174072265625,17.821090698242188,-0.33073309698450176,0.2406449137814343,0.0,-0.17179431226209094,0.0,0.20412080807174518
143034,143,-0.09202013909816742,-0.030441036447882652,-0.09177815914154053,-0.030586466193199158,-0.3125714063644409,-0.03993915393948555,-0.46545499563217163,0.020398933440446854,0.25624099373817444,0.015035897493362427,0.013838606886565685,0.3357631266117096,0.9978888034820557,1.0033386945724487,0.6547335386276245,0.6652469635009766,0.2502872049808502,0.014663008973002434,0.00568938534706831,0.17767325043678284,-18.62999725341797,18.997821807861328,-0.3229266498536512,0.26351092668250203,0.0,-0.16975310418137338,0.0,0.20412080807174518
143035,143,-0.09592346101999283,-0.030551252886652946,-0.09658419340848923,-0.030644146725535393,-0.43236544728279114,0.04190589860081673,-0.454464316368103,-0.00511125847697258,0.25699520111083984,0.014418461360037327,0.013369393534958363,0.33425700664520264,0.9984831809997559,1.0038807392120361,0.6531394124031067,0.6650096774101257,0.26241934299468994,0.015351510606706142,0.00507676275447011,0.17064349353313446,-18.32746124267578,12.994894981384277,-0.32899307238129866,0.2573439938016236,0.0,-0.1668532467017202,0.0,0.32892667880310555
143036,143,-0.10146503150463104,-0.03246285021305084,-0.10187491774559021,-0.031745780259370804,-0.556377649307251,-0.2991456687450409,-0.5060592889785767,-0.12655624747276306,0.2759763300418854,0.01387755200266838,0.012958007864654064,0.3360884487628937,0.9988714456558228,1.0041987895965576,0.6521829962730408,0.6647266149520874,0.26842984557151794,0.013166422955691814,0.005779832601547241,0.17745697498321533,-16.783245086669922,19.57108497619629,-0.3371311183492816,0.2850382130034268,0.0,-0.16356397991368896,0.0,0.32892667880310555
143037,143,-0.10453233867883682,-0.0324716679751873,-0.10491326451301575,-0.03169606998562813,-0.22004790604114532,0.1150004044175148,-0.26115113496780396,-0.008638113737106323,0.30300426483154297,0.013403472490608692,0.012597198598086834,0.32294464111328125,0.9983474016189575,1.0038790702819824,0.6514385938644409,0.6651877164840698,0.28308814764022827,0.012445122934877872,0.005530505441129208,0.176127627491951,-18.538667678833008,19.584930419921875,-0.2765861611598547,0.3167524849064648,0.0,-0.1595114798994487,0.0,0.45873089960370345
143038,143,-0.10695381462574005,-0.03104175440967083,-0.10766232758760452,-0.03220885619521141,-0.2215362787246704,0.19252139329910278,-0.24926573038101196,-0.022944308817386627,0.29696404933929443,0.012987906113266945,0.012280728667974472,0.3287375271320343,0.9981734156608582,1.003659725189209,0.6508998274803162,0.6654950976371765,0.2905758321285248,0.012629815377295017,0.005823587533086538,0.17353227734565735,-16.76105499267578,15.606589317321777,-0.3319648686764551,0.2745282845385373,0.0,-0.15492417090341146,0.0,0.45873089960370345
143039,143,-0.10858508199453354,-0.03035777434706688,-0.11004304885864258,-0.03189739212393761,-0.07361620664596558,-0.003881208598613739,-0.17581048607826233,0.1016191691160202,0.2937541902065277,0.012623455375432968,0.012003036215901375,0.33486977219581604,0.9983302354812622,1.0034147500991821,0.651083767414093,0.6655954122543335,0.28608307242393494,0.011655771173536777,0.006317817606031895,0.1789710968732834,-17.048742294311523,19.270353317260742,-0.3383353311838511,0.2817335686273873,0.0,-0.1496790415540303,0.0,0.593533470473539
143040,143,-0.10788469016551971,-0.02918832376599312,-0.1100650355219841,-0.02979438565671444,0.13326817750930786,0.16267208755016327,0.10433102399110794,0.2399424910545349,0.2877275049686432,0.012303689494729042,0.011759280227124691,0.32729077339172363,0.9984800219535828,1.0030487775802612,0.6513234972953796,0.6660174131393433,0.2820701599121094,0.011486809700727463,0.005991779267787933,0.17749270796775818,-19.092294692993164,18.84743881225586,-0.30063995026497475,0.26497979419305917,0.0,-0.14374370684929463,0.0,0.593533470473539
