time_s,hip_pos_target_r,hip_pos_target_l,hip_pos_r,hip_pos_l,hip_vel_target_r,hip_vel_target_l,hip_vel_r,hip_vel_l,pid_output_r,pid_output_l,agent_torque_r,agent_torque_l,combined_torque_r,combined_torque_l
0.0,0.0,0.0,-0.023819075897336006,-0.04670072719454765,1.6710131783785793,0.0,0.05917263403534889,-0.05287584289908409,0.04763815179467201,0.0934014543890953,0.9144439101219177,-0.5134327411651611,0.4,-0.4
0.01,0.016710131783785793,0.0,-0.024032125249505043,-0.04644506797194481,1.6710131783785793,0.0,-0.005605946760624647,0.05905112251639366,0.2507163254261299,0.09033354371786118,0.7162379026412964,-0.2873951196670532,0.4,-0.19706157594919205
0.02,0.033420263567571586,0.0,-0.02394690550863743,-0.046487677842378616,1.733219752188944,0.0,0.0346984826028347,0.035212501883506775,0.28098345858159984,0.0934014543890953,0.886784553527832,-0.4115133285522461,0.4,-0.3181118741631508
0.03,0.051374526827564666,0.0,-0.02394690550863743,-0.046487677842378616,1.8023381675337942,0.0,0.0346984826028347,0.035212501883506775,0.3301854972723349,0.09297535568475723,0.8664820790290833,-0.3679931163787842,0.4,-0.27501776069402695
0.04,0.06946702691824747,0.0,-0.02394690550863743,-0.04657289758324623,1.8519230650782323,0.0,0.033994853496551514,0.0004285727918613702,0.36775286576059785,0.09399799257516861,0.9244528412818909,-0.41228580474853516,0.4,-0.31828781217336655
0.05,0.08841298812912933,0.0,-0.02394690550863743,-0.04657289758324623,1.905264385090676,0.0,0.033994853496551514,0.0004285727918613702,0.4141793993843522,0.09314579516649246,0.9443559646606445,-0.42998945713043213,0.4,-0.33684366196393967
0.06,0.10757231462006098,0.0,-0.02394690550863743,-0.04657289758324623,1.9422276063692152,0.0,0.033994853496551514,0.0004285727918613702,0.4546317051667133,0.09314579516649246,0.9640807509422302,-0.44114530086517334,0.4,-0.3479995056986809
0.07,0.12725754025651365,0.0,-0.02394690550863743,-0.046658117324113846,1.9797918310492921,0.0,0.0263918898999691,-0.031144512817263603,0.49926114789482884,0.09416843205690384,0.9775943160057068,-0.45654141902923584,0.4,-0.362372986972332
0.08,0.14716815124104682,0.0,-0.02394690550863743,-0.046658117324113846,2.0041333760619144,0.0,0.0263918898999691,-0.031144512817263603,0.5413362233447002,0.09331623464822769,0.9857454299926758,-0.45914459228515625,0.4,-0.36582835763692856
0.09,0.1673402077777519,0.0,-0.02394690550863743,-0.04674333706498146,2.025920505409574,0.0,0.001313431654125452,-0.05622667819261551,0.5842947919398296,0.09433887153863907,0.9919388294219971,-0.45400500297546387,0.4,-0.3596661314368248
0.1,0.1876865613492383,0.0,-0.02394690550863743,-0.04674333706498146,2.037640374156288,0.0,0.001313431654125452,-0.05622667819261551,0.6267304694306155,0.09348667412996292,0.9950915575027466,-0.4479689598083496,0.4,-0.3544822856783867
0.11,0.20809301526087767,0.0,-0.02394690550863743,-0.04674333706498146,2.0436504081715867,0.0,0.001313431654125452,-0.05622667819261551,0.6681443806554239,0.09348667412996292,0.9969513416290283,-0.4227726459503174,0.4,-0.32928597182035446
0.12,0.22855956951267,0.0,-0.0237764660269022,-0.04687116667628288,2.0427486006523736,0.0,0.05748463049530983,-0.08372761309146881,0.7076332187797152,0.09502062946557999,0.9978302717208862,-0.4182790517807007,0.4,-0.3232584223151207
0.13,0.24894798727392514,0.0,-0.023094702512025833,-0.047595541924238205,2.0329815393353012,0.0,0.09178883582353592,-0.10152483731508255,0.7411519220356899,0.10243483632802963,0.9984229803085327,-0.41717493534088135,0.4,-0.3147400990128517
0.14,0.26921920029937607,0.0,-0.021219857037067413,-0.04891645908355713,2.019458055550194,0.0,0.1694779247045517,-0.14792600274085999,0.7648417901778121,0.1110420897603035,0.9985156655311584,-0.47138023376464844,0.4,-0.36033814400434494
0.15,0.289337148384929,0.0,-0.019771110266447067,-0.04998170956969261,1.9939138989006597,0.0,0.16410815715789795,-0.11671178787946701,0.8049085304520782,0.11061592400074005,0.9985789656639099,-0.4207949638366699,0.4,-0.31017903983592987
0.16,0.30909747827738926,0.0,-0.016404908150434494,-0.05177133530378342,1.9677687388496476,0.0,0.3221134841442108,-0.13867340981960297,0.8149460506201242,0.12143892794847488,0.9973926544189453,-0.5312902927398682,0.4,-0.4
0.17,0.328692523161922,0.0,-0.013166537508368492,-0.053177472203969955,1.9264474868677812,0.0,0.35336294770240784,-0.13438968360424042,0.8472848637652483,0.1204163134098053,0.9962289929389954,-0.4918200969696045,0.4,-0.3714037835597992
0.18,0.34762642801474486,0.0,-0.009928165003657341,-0.055052317678928375,1.887680650550859,0.0,0.28783369064331055,-0.230534166097641,0.8720645095179216,0.12885309010744095,0.9981768131256104,-0.3832395076751709,0.4,-0.25438641756772995
0.19,0.3664461361729392,0.0,-0.007584607228636742,-0.05714021623134613,1.8305823032365787,0.0,0.2714196443557739,-0.17436301708221436,0.9128229906348893,0.1351594179868698,0.9987019896507263,-0.2631276845932007,0.4,-0.12796826660633087
0.2,0.38423807407947647,0.0,-0.00259921932592988,-0.05901506170630455,1.7791937906537285,0.0,0.4745735824108124,-0.10818123072385788,0.9017400868491168,0.1367785781621933,0.9950645565986633,-0.5447407960891724,0.4,-0.4
