time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-1.949786154809277e-06,-0.0006961010769670794,8.218855088673512e-05,0.0,0.0,-1.5576547201855324e-06,-0.00012084425559578561,0.0,0.0
0.01,0.010330123424831429,3.01695130262716e-05,0.05063848819980332,0.0,0.007263096733820251,0.0,-3.778974297267907e-06,-0.00011316892548629398,0.0,1.0950312682904292e-06
0.02,0.020690253406756048,0.00018004026761063294,0.10789725430350836,0.0,0.014554684463421917,0.0,-6.223225813406326e-06,-0.00010123437736592746,0.0,2.6612918951398953e-06
0.03,0.03067499989498059,0.0007465982355869372,0.1626546178422212,0.0,0.021530582355852153,0.0,-1.005963523646918e-05,-8.762022716372958e-05,0.0,4.390937633877007e-06
0.04,0.040614408538753366,0.002042836234741555,0.21291707399776347,0.0,0.028211181259819182,0.0,-1.625534771552445e-05,-6.688244575588323e-05,0.0,7.1066031357304125e-06
0.05,0.050083881914268207,0.004315258876154183,0.2544290824024743,0.0,0.034076569160309926,0.0,-2.4935638305431268e-05,-3.3547360123762106e-05,0.0,1.1492367914215675e-05
0.06,0.05955335528978305,0.007739829388400773,0.28778009311372604,0.0,0.039280218963422354,0.0,-3.5695559716916034e-05,1.373557047901169e-05,0.0,1.764337824206674e-05
0.07,0.06846139646755374,0.012412088450757785,0.31015072361628315,0.0,0.04330081313052668,0.0,-4.786077178765064e-05,7.319134735560181e-05,0.0,2.5282409909256826e-05
0.08,0.07736261172194747,0.018355228774816816,0.3241488549977334,0.0,0.04645593403476596,0.0,-6.072049960149699e-05,0.00014131763705117932,0.0,3.3941640674134e-05
0.09,0.0857121705396961,0.025522675071660658,0.32859399342173035,0.0,0.04834249780564331,0.0,-7.357766873219651e-05,0.00021420202024656433,0.0,4.312561164263094e-05
0.1,0.09399214266455713,0.03381270937816708,0.3265966821376835,0.0,0.049326674288034035,0.0,-8.58323766185551e-05,0.0002879333988567074,0.0,5.2346363040317186e-05
0.11,0.10174083111555474,0.04307654639039926,0.31786196001185546,0.0,0.049151516554390026,0.0,-9.697382798434222e-05,0.000359065628342837,0.0,6.118215569062386e-05
0.12,0.10934657510247155,0.05313310963592197,0.30513633646881033,0.0,0.04818966152280548,0.0,-0.00010661858238609229,0.0004246381538740664,0.0,6.927209313062788e-05
0.13,0.11645200517998859,0.0637773180600847,0.2884094188382184,0.0,0.04631382499183371,0.0,-0.00011448720488462812,0.00048236877173546525,0.0,7.63432769590112e-05
0.14,0.12333053602054957,0.07479142108624383,0.2696605057386292,0.0,0.043856510337193885,0.0,-0.00012041333521168504,0.0005305653671960339,0.0,8.219477432264017e-05
0.15,0.12975031971785705,0.08595171158771327,0.24901052172616558,0.0,0.04080536350289257,0.0,-0.00012431735868325227,0.0005681613658921648,0.0,8.670430555721506e-05
0.16,0.13584865240365068,0.0970358392499998,0.22763031543154086,0.0,0.03741168385436732,0.0,-0.00012619915232735777,0.0005945925723260561,0.0,8.981007406336188e-05
0.17,0.14154040171401913,0.10782834571442844,0.20588288900451548,0.0,0.03377053269541672,0.0,-0.00012612190525960348,0.0006097475360740505,0.0,9.15059270712178e-05
0.18,0.14680555123663377,0.11812461316193432,0.18421461570486297,0.0,0.03001831445271354,0.0,-0.00012419699992748063,0.0006138831318407444,0.0,9.183021983956861e-05
0.19,0.15172687815333405,0.12773628937180478,0.16342923435641943,0.0,0.02635666287612382,0.0,-0.00012058431115620225,0.0006075408890104479,0.0,9.085537710686506e-05
0.2,0.15610585950435826,0.13649258698368338,0.1433072943274335,0.0,0.0227788851853291,0.0,-0.00011546953733259941,0.0005915385292536358,0.0,8.868824790043881e-05
0.21,0.1602143760206611,0.14424657959906947,0.1252917944087528,0.0,0.019596603785537004,0.0,-0.00010908229337120126,0.0005668587139328339,0.0,8.545431483591461e-05
0.22,0.16365420419168317,0.15087412688982688,0.10846342281400323,0.0,0.016634911548260023,0.0,-0.00010166189838757774,0.0005347242808607365,0.0,8.13104909430495e-05
0.23,0.16690752230085934,0.15628165046323844,0.09506593525281053,0.0,0.014321051307386262,0.0,-9.349348098932329e-05,0.0004964405525890846,0.0,7.642120014967578e-05
