#{"t_start": 1781175029.7001095, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
981.962578,1000,3.496497
980.272943,1000,3.76303
981.767768,1000,4.025651
989.322654,1000,4.288758
976.802001,1000,4.555713
973.775963,1000,4.823349
992.013996,1000,5.088808
969.514703,1000,5.356467
974.074216,1000,5.625319
989.04414,1000,5.894588
972.569955,1000,11.182856
982.312226,1000,16.125747
986.078775,1000,20.895757
1009.65089,1000,24.935991
1023.982063,1000,29.182743
1051.123412,1000,34.022801
1064.002891,1000,38.782531
1088.176369,1000,42.992606
1097.406779,1000,47.265341
1111.913295,1000,51.464815
1122.287621,1000,56.079893
1123.83838,1000,60.448317
1125.98668,1000,64.630242
1127.812244,1000,69.440834
1128.88516,1000,73.988927
1129.491702,1000,78.292956
1122.982221,1000,82.565419
1124.187754,1000,87.023162
1131.588124,1000,91.410944
1140.905839,1000,95.558674
1145.753999,1000,100.092747
1144.49208,1000,104.600582
1144.449211,1000,109.153174
1144.382246,1000,113.578903
1147.772473,1000,117.995042
1146.978279,1000,122.329274
1148.561117,1000,127.618335
1145.685035,1000,132.355851
1148.044404,1000,137.170237
1149.993619,1000,141.863048
1149.347642,1000,146.75599
1151.041962,1000,151.4911
1153.699119,1000,156.454341
1153.095095,1000,161.518576
1156.227735,1000,166.685229
1153.54172,1000,171.889297
1153.044653,1000,177.099086
1155.836788,1000,182.654325
1154.54178,1000,187.242298
1156.807858,1000,191.958865
1157.16169,1000,196.547681
1158.263649,1000,202.135869
1158.891593,1000,206.808617
1158.224908,1000,211.055339
1158.311196,1000,215.494052
1160.869287,1000,219.729566
1160.95079,1000,223.968525
1159.71069,1000,228.188955
1162.44116,1000,232.398568
1163.110574,1000,236.611022
1163.240185,1000,240.822494
1163.740843,1000,245.116315
1163.929023,1000,249.326774
1165.194964,1000,253.518271
1164.307282,1000,258.159273
1163.085226,1000,262.95712
1163.55448,1000,267.417129
1164.987273,1000,271.645802
1165.751949,1000,276.345999
1165.338903,1000,280.632072
1166.369924,1000,284.985737
1165.984273,1000,289.234583
1166.98027,1000,293.533945
1164.935251,1000,297.860861
1165.674713,1000,302.912169
1166.644073,1000,308.161716
1167.056053,1000,313.525171
1166.860401,1000,318.811345
1165.457419,1000,323.744258
1165.696942,1000,329.864774
1166.697261,1000,335.486086
1166.571994,1000,340.412523
1167.46623,1000,344.644212
1166.800386,1000,349.00888
1166.923559,1000,353.205752
1167.180136,1000,357.414183
1166.716227,1000,362.154182
1166.641664,1000,366.868231
1167.359186,1000,371.46525
1166.880773,1000,376.400621
1168.201341,1000,381.672949
1167.418302,1000,386.15613
1167.825346,1000,390.618713
1169.588284,1000,394.866932
1167.740772,1000,399.053775
1167.605757,1000,403.250177
1168.478252,1000,407.653553
1168.296191,1000,412.14415
1168.453353,1000,416.491533
1168.922398,1000,420.948833
1168.074679,1000,425.736187
1168.052835,1000,429.979974
1167.877636,1000,434.632645
1168.887167,1000,439.964521
1168.428136,1000,444.649311
1168.504318,1000,448.926657
1168.482392,1000,453.330651
1169.199391,1000,457.800204
1168.956526,1000,462.381817
1168.482629,1000,466.944804
1168.923209,1000,471.458547
1169.574582,1000,475.987669
1169.292654,1000,480.680257
1168.964892,1000,486.003863
1168.72805,1000,491.191018
1168.458025,1000,496.522134
1169.179383,1000,501.534724
1169.442212,1000,506.591176
1168.550442,1000,511.76789
1169.135703,1000,516.37448
1170.25275,1000,520.938772
1169.420684,1000,525.456801
1168.991957,1000,529.966148
1169.504926,1000,534.368356
1169.165581,1000,538.834408
1170.774118,1000,543.332011
1169.913954,1000,548.068625
1170.642928,1000,552.395058
1170.271782,1000,556.63094
1169.74549,1000,561.066422
1169.526171,1000,565.669489
1170.184789,1000,570.268043
1169.673089,1000,576.216249
1170.161107,1000,580.816926
1170.011922,1000,585.223878
1169.957964,1000,589.81378
1170.296623,1000,594.765673
1170.352557,1000,599.665084
1170.353433,1000,604.476281
1170.498734,1000,609.189906
1170.731413,1000,613.984777
1170.928939,1000,618.702155
1170.167476,1000,623.421308
1170.776354,1000,628.120629
1170.334496,1000,632.843048
1170.855962,1000,637.571356
1170.402291,1000,642.189842
1171.222311,1000,646.407913
1170.435687,1000,651.202355
1170.884407,1000,656.049331
1170.867263,1000,661.369718
1170.912496,1000,666.67809
1170.9671,1000,671.596338
1171.241779,1000,676.708014
1171.361639,1000,681.978055
1170.77349,1000,686.469879
1170.934369,1000,691.087605
1171.108008,1000,696.246919
1171.035238,1000,701.425439
1171.125776,1000,706.132453
1171.398579,1000,710.87464
1171.064108,1000,715.235384
1170.496364,1000,720.069798
1171.346677,1000,724.754683
1171.624973,1000,729.432485
1170.997161,1000,733.800605
1170.500279,1000,738.089668
1171.01021,1000,742.67002
1170.932094,1000,747.661762
1171.759202,1000,752.603703
1170.620274,1000,757.198731
1171.107274,1000,761.733234
1171.38661,1000,766.576906
1171.635509,1000,770.913712
1171.223964,1000,775.552085
1171.121768,1000,780.389892
1171.572983,1000,785.104432
1171.778325,1000,790.109315
1171.682294,1000,795.332239
1171.824048,1000,799.758068
1171.98519,1000,804.393137
1171.417248,1000,808.907627
1171.886519,1000,813.493121
1171.459539,1000,818.326946
1171.572855,1000,823.361157
1171.610712,1000,828.150857
1171.959879,1000,832.636379
1172.042278,1000,837.317032
1172.199619,1000,841.800148
1171.675402,1000,846.636434
1171.86465,1000,851.685115
1171.921881,1000,856.163749
1171.765411,1000,860.58544
1172.071521,1000,865.441992
1171.806664,1000,870.110366
1171.826976,1000,874.635233
1171.987937,1000,879.117646
1171.387542,1000,884.353419
1171.68611,1000,889.964038
1171.430901,1000,895.303147
