#{"t_start": 1782044220.247094, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-982.125577,1000,3.564717
-944.700322,1000,3.862758
-992.890013,1000,4.180505
-999.54472,1000,4.51041
-976.49579,1000,4.843815
-982.12935,1000,5.118215
-975.164875,1000,5.39096
-983.981182,1000,5.66427
-954.256169,1000,5.935911
-923.622423,1000,6.238295
-942.544561,1000,6.557444
-912.389847,1000,6.898162
-989.050468,1000,7.240037
-1020.605453,1000,7.509926
-1003.381801,1000,7.807407
-960.468614,1000,8.083035
-1047.317759,1000,8.366083
-1035.177943,1000,8.679404
-968.90553,1000,8.997627
-948.542204,1000,9.342992
-992.468404,1000,9.627073
-989.771908,1000,9.89942
-973.093393,1000,10.174076
-998.837765,1000,10.448036
-1022.196366,1000,10.731572
-407.795805,1000,16.346308
-145.508148,1000,21.57008
-57.152002,1000,26.449753
55.108626,1000,30.981012
137.268858,1000,35.457882
189.501127,1000,39.960124
243.128243,1000,44.499147
279.973672,1000,49.006773
310.987738,1000,53.49673
331.563085,1000,58.05035
352.023881,1000,62.454771
364.044937,1000,66.97856
368.738742,1000,71.510275
374.985655,1000,76.984385
380.801517,1000,82.401905
380.829777,1000,88.006095
382.942793,1000,93.435064
386.192588,1000,98.963255
385.326058,1000,104.500057
383.704068,1000,110.075296
385.74937,1000,115.609305
384.446999,1000,120.596234
385.837587,1000,125.440949
386.709566,1000,130.233703
387.043927,1000,135.056132
386.07366,1000,140.088246
386.869408,1000,145.632664
386.433339,1000,151.162018
388.883134,1000,156.465702
389.216237,1000,161.359537
386.604605,1000,166.785816
388.128671,1000,171.757885
388.315087,1000,176.384925
388.98256,1000,181.218684
388.214531,1000,186.063877
388.329288,1000,190.808515
388.17977,1000,195.576853
389.034001,1000,200.415536
387.542657,1000,205.550496
387.047796,1000,210.831417
386.446324,1000,215.616785
387.82415,1000,221.1015
389.554971,1000,226.60749
388.305988,1000,232.168222
388.509442,1000,237.232307
386.70674,1000,242.052294
386.633345,1000,246.832056
387.654147,1000,251.698675
388.411544,1000,256.33072
388.36787,1000,261.217899
389.77317,1000,266.044987
390.400398,1000,270.807051
388.101209,1000,275.576773
388.684339,1000,280.216649
387.861035,1000,285.094633
386.154772,1000,289.944457
387.709267,1000,294.619931
389.076623,1000,299.355033
389.050162,1000,304.159277
387.531599,1000,308.94622
387.94354,1000,313.749262
389.084042,1000,318.622903
388.502164,1000,323.495043
389.493843,1000,328.359416
388.712578,1000,333.300158
387.198026,1000,338.471544
388.19604,1000,343.420001
388.535185,1000,348.342549
389.331801,1000,353.719417
389.262122,1000,359.023567
388.977452,1000,364.606804
389.151636,1000,369.903783
389.803953,1000,374.751282
388.631082,1000,379.532394
388.789372,1000,384.857215
389.749367,1000,390.454096
388.649483,1000,395.904879
388.585012,1000,400.727547
389.347458,1000,405.588732
386.923215,1000,410.433262
387.86902,1000,415.245392
389.199104,1000,420.028675
389.545541,1000,424.874945
388.411289,1000,430.130594
387.798138,1000,435.470182
387.537962,1000,440.518578
389.647168,1000,445.918104
389.276059,1000,451.51835
388.103854,1000,456.537332
390.850091,1000,461.35452
388.12707,1000,466.200348
386.99888,1000,471.008879
388.326752,1000,475.896543
388.332716,1000,480.624906
389.948376,1000,486.062168
388.696267,1000,490.822457
388.840776,1000,495.699241
391.798713,1000,500.483894
390.130012,1000,505.672333
388.435784,1000,511.094995
388.452353,1000,516.002104
387.250799,1000,520.806323
389.672717,1000,525.687716
387.707912,1000,530.484328
387.888145,1000,535.750798
388.993762,1000,540.549314
389.032072,1000,545.604875
389.760465,1000,551.086947
389.951105,1000,556.554431
389.132533,1000,561.38721
391.009666,1000,566.263196
390.725764,1000,571.061616
389.218329,1000,575.886275
388.888494,1000,580.855761
389.022825,1000,585.821929
390.083928,1000,590.682758
388.243394,1000,595.91085
390.353624,1000,601.188754
389.665041,1000,606.676948
389.960503,1000,612.153663
389.818974,1000,617.60284
388.253901,1000,623.242321
389.448682,1000,628.78201
388.753014,1000,634.205168
389.484762,1000,639.933479
390.344765,1000,645.150158
390.136475,1000,650.03035
389.597713,1000,654.931944
391.802981,1000,659.782454
389.478876,1000,664.66134
388.31463,1000,669.67472
390.943845,1000,675.276305
386.513405,1000,680.597069
389.20442,1000,685.600722
388.057402,1000,690.544599
389.957112,1000,695.330691
388.942431,1000,700.020004
387.995246,1000,705.059778
388.950181,1000,709.998731
389.331385,1000,714.852773
390.034346,1000,720.094924
392.511634,1000,725.669691
389.697445,1000,730.978338
390.483626,1000,735.844081
390.669643,1000,740.656656
390.947302,1000,745.775513
389.393767,1000,751.042833
389.910994,1000,756.008853
391.361704,1000,760.833074
390.213027,1000,765.657059
390.103453,1000,770.235871
389.486311,1000,774.802539
389.870657,1000,779.387377
391.434173,1000,784.032524
390.246176,1000,788.778569
389.442182,1000,793.401482
390.514892,1000,797.829993
389.040508,1000,802.457738
388.295548,1000,807.125276
389.81437,1000,812.309422
389.644446,1000,817.55727
389.211139,1000,822.819678
389.590145,1000,827.698876
388.124592,1000,832.569287
390.531919,1000,838.197625
388.874826,1000,843.638382
390.011775,1000,849.214083
388.211506,1000,854.723068
391.10116,1000,860.212744
389.158515,1000,865.894099
389.432155,1000,871.34938
388.984676,1000,876.532386
389.039382,1000,881.790542
387.666619,1000,887.266933
390.679377,1000,892.908206
