#{"t_start": 1782239628.7947843, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-56.558141,1000,1.103309
-55.832008,1000,1.441521
-73.036061,1000,1.750164
-71.408931,1000,2.060833
-47.096098,1000,2.381233
-59.513092,1000,2.757419
-24.100114,1000,3.104277
-43.568205,1000,3.445207
-26.801706,1000,3.772237
-16.627133,1000,4.073245
-45.168404,1000,4.372142
-28.768299,1000,4.672449
-38.921139,1000,4.9754
-33.501667,1000,5.276529
-40.424893,1000,5.575871
-61.123047,1000,5.875178
-44.044498,1000,6.174978
-48.478089,1000,6.473614
-39.932385,1000,6.770859
-37.965812,1000,7.068585
-63.574959,1000,7.368198
-46.308152,1000,7.667311
-48.061318,1000,7.969587
-53.82116,1000,8.270634
-57.121397,1000,8.570484
-56.053926,1000,13.791621
-51.699706,1000,18.767514
-54.347662,1000,23.624225
-58.353946,1000,28.566877
-50.13518,1000,33.470883
-61.950735,1000,37.988355
-44.384511,1000,42.311348
-51.014891,1000,46.837444
-64.68633,1000,51.743145
-49.185862,1000,56.753797
-62.5376,1000,61.64325
-42.176476,1000,66.7071
-26.257173,1000,71.695463
0.982667,1000,76.708137
27.426787,1000,81.480005
-32.566656,1000,85.706333
-26.006615,1000,90.058247
-15.999432,1000,94.280616
-0.639679,1000,98.430839
64.147776,1000,102.608275
18.13995,1000,106.852208
134.412557,1000,111.236799
123.698304,1000,115.656713
58.971067,1000,120.039102
187.889751,1000,124.607697
83.777995,1000,129.187473
131.167445,1000,133.87188
111.199443,1000,138.340465
136.499493,1000,142.771683
223.288386,1000,147.40779
235.766729,1000,152.156536
223.859469,1000,157.189561
170.781433,1000,162.246397
209.056237,1000,167.285867
229.191342,1000,172.315463
235.873383,1000,177.352867
234.757865,1000,182.37824
206.627983,1000,186.687549
215.055049,1000,191.022223
235.149829,1000,195.355834
229.417338,1000,199.709593
230.960097,1000,204.03898
221.174393,1000,208.388661
231.485631,1000,212.777355
236.146529,1000,217.197097
233.822142,1000,221.528712
232.590465,1000,225.85863
227.17015,1000,230.303797
220.633304,1000,234.74607
236.26673,1000,239.112815
223.229379,1000,243.449973
239.926545,1000,247.932127
232.730454,1000,252.261086
233.15522,1000,256.636099
243.635401,1000,260.956174
238.387877,1000,265.310633
222.622804,1000,269.723734
243.481119,1000,274.118289
221.943908,1000,278.479636
229.557844,1000,282.846801
226.837997,1000,287.188199
237.348867,1000,291.556209
250.799786,1000,295.888896
241.089008,1000,300.266572
246.998369,1000,304.840013
247.303429,1000,309.150129
241.791285,1000,313.535361
228.579255,1000,317.956248
228.764678,1000,322.379076
243.26748,1000,326.681052
233.260911,1000,331.579753
250.684485,1000,336.808194
224.184156,1000,341.611125
238.20163,1000,346.101847
227.67313,1000,350.464066
237.486519,1000,354.833481
249.57679,1000,359.254912
218.30472,1000,363.623916
234.367327,1000,367.986586
230.407913,1000,372.306629
224.771707,1000,376.774751
234.694668,1000,381.12448
252.676297,1000,385.519886
202.294317,1000,389.844568
190.342611,1000,394.226126
