#{"t_start": 1782125781.369571, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-392.559126,1000,3.687085
-395.869202,1000,4.013625
-387.358648,1000,4.336909
-393.727511,1000,4.695126
-406.445666,1000,5.054282
-407.252795,1000,5.342603
-387.034335,1000,5.622855
-403.431404,1000,5.962137
-402.929492,1000,6.287628
-367.652953,1000,6.626946
-390.777143,1000,6.948847
-387.559007,1000,7.244511
-407.1918,1000,7.570557
-380.028855,1000,7.939622
-388.225044,1000,8.296943
-382.467315,1000,8.645416
-399.649487,1000,8.937568
-389.035753,1000,9.217784
-381.501603,1000,9.510743
-380.334683,1000,9.827271
-399.862815,1000,10.157474
-409.175057,1000,10.484352
-387.213234,1000,10.76718
-423.188274,1000,11.047268
-385.303476,1000,11.327778
-412.42092,1000,17.143495
-364.470786,1000,22.759021
-352.625629,1000,28.36889
-313.9573,1000,33.879316
-284.097953,1000,39.248161
-256.369787,1000,44.316739
-236.107776,1000,49.502051
-191.828138,1000,54.40576
-160.527214,1000,60.111772
-143.409432,1000,65.678175
-125.07005,1000,71.336784
-114.84353,1000,76.894269
-108.820576,1000,81.891251
-93.192691,1000,87.32175
-73.52349,1000,92.762729
-66.850208,1000,97.661659
-61.593383,1000,103.295845
-57.864858,1000,109.246082
-54.167835,1000,116.535217
-50.985795,1000,123.995708
-47.381946,1000,131.468012
-45.538667,1000,138.675153
-44.727549,1000,144.584643
-38.841879,1000,150.169215
-41.028658,1000,156.206723
-36.356603,1000,163.090417
-35.190105,1000,169.918539
-33.479391,1000,176.711002
-33.24529,1000,183.447073
-32.495455,1000,190.243628
-33.955912,1000,196.167957
-29.873797,1000,201.988193
-28.926759,1000,207.595933
-28.287673,1000,213.443171
-26.777438,1000,218.7561
-28.069579,1000,224.92621
-26.870692,1000,231.355576
-23.801347,1000,237.666591
-22.932908,1000,244.270745
-21.832556,1000,251.030624
-20.540706,1000,256.932232
-16.654555,1000,262.818582
-18.805574,1000,268.701614
-17.332357,1000,274.522601
-16.205071,1000,280.645391
-17.06132,1000,286.764791
-15.222658,1000,292.55278
-15.022677,1000,298.508785
-14.621869,1000,304.546557
-15.009533,1000,310.392651
-12.807538,1000,316.187982
-14.178849,1000,322.853549
-13.729228,1000,328.687953
-12.096522,1000,335.349066
-13.090199,1000,341.565366
-13.405534,1000,347.349534
-9.187128,1000,354.127247
-7.710073,1000,360.589231
-9.639203,1000,366.43782
-8.310307,1000,372.375446
-7.173853,1000,378.884713
-7.830753,1000,385.718127
-7.007028,1000,392.226081
-6.476047,1000,398.531398
-6.976338,1000,404.775581
-6.404238,1000,410.814293
-6.148784,1000,417.193514
-5.122572,1000,423.223358
-2.923821,1000,429.463109
-3.130509,1000,435.39037
-3.208384,1000,441.135939
-3.353771,1000,446.965317
-1.353656,1000,452.819784
-2.834467,1000,458.653672
-0.456657,1000,464.620555
-2.035698,1000,470.505384
-2.20752,1000,477.137765
-0.765642,1000,483.628912
-0.088669,1000,489.995465
-1.131103,1000,495.868663
-0.346336,1000,502.416496
-0.038376,1000,508.975684
1.196033,1000,515.859435
2.371297,1000,522.306185
0.370654,1000,528.338026
1.351895,1000,535.226387
1.642644,1000,542.434072
2.448768,1000,549.017951
3.004998,1000,555.955893
1.862524,1000,562.260395
2.205742,1000,568.858743
2.808471,1000,575.328542
1.307779,1000,582.100718
3.574316,1000,587.912215
4.459645,1000,594.363633
3.69055,1000,601.272392
2.877187,1000,608.017265
3.881352,1000,614.55151
3.094323,1000,621.173742
3.914617,1000,627.799459
5.235331,1000,634.074863
4.662883,1000,639.943037
4.484316,1000,646.149986
3.775877,1000,651.981909
4.303873,1000,657.547562
6.154623,1000,662.706393
4.844843,1000,667.814245
5.893906,1000,673.054304
6.551917,1000,678.385974
4.689671,1000,684.892496
7.15877,1000,691.731061
6.35386,1000,698.433174
8.136798,1000,704.913203
6.56689,1000,710.421745
7.480385,1000,717.225836
6.846251,1000,723.397704
6.010116,1000,728.991213
6.729014,1000,735.348
7.393098,1000,741.325958
7.211138,1000,747.062524
6.736197,1000,752.702745
7.194549,1000,758.396187
8.037737,1000,765.213148
7.054417,1000,772.106829
8.516444,1000,778.180514
10.634413,1000,785.179618
8.443756,1000,792.031596
7.935622,1000,798.701554
8.680882,1000,805.490735
8.712794,1000,811.957853
8.557597,1000,817.963481
9.671506,1000,824.561862
8.227476,1000,830.530408
9.685885,1000,836.490319
7.710015,1000,843.244984
10.581355,1000,849.562788
7.923663,1000,856.136462
8.626862,1000,861.849336
10.293194,1000,867.169743
10.404236,1000,873.520367
10.069426,1000,880.318631
10.507402,1000,886.985546
11.446637,1000,893.692457
9.763351,1000,900.426514
10.052328,1000,907.135494
10.655051,1000,914.084396
10.912399,1000,921.096102
11.025278,1000,926.97734
10.861491,1000,933.034885
10.341463,1000,939.309757
11.114195,1000,945.719493
9.674107,1000,951.637916
9.404221,1000,957.446073
12.152526,1000,963.342418
12.258576,1000,969.359359
11.534692,1000,975.762959
12.137331,1000,982.579092
10.229922,1000,989.465498
10.280318,1000,995.731492
11.401924,1000,1002.118199
10.254665,1000,1008.313571
11.253145,1000,1014.652668
11.841059,1000,1020.149557
11.257086,1000,1025.644982
10.414269,1000,1031.461084
13.088671,1000,1038.302593
10.543466,1000,1045.106661
11.707419,1000,1052.153378
12.139968,1000,1058.920803
10.671526,1000,1065.822247
11.335384,1000,1072.783329
11.995262,1000,1079.501686
11.741815,1000,1085.601769
11.259468,1000,1091.170664
11.854729,1000,1097.546702
