#{"t_start": 1782060373.8638709, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-3490.445733,1000,1.482934
-3394.51999,1000,1.929623
-3532.492581,1000,2.305815
-3554.573207,1000,2.675572
-3482.189599,1000,3.103513
-3488.695414,1000,3.594899
-3499.080249,1000,4.019582
-3508.698585,1000,4.393288
-3420.785983,1000,4.774746
-3356.282625,1000,5.19073
-3399.452102,1000,5.622537
-3302.655125,1000,6.008771
-3504.976147,1000,6.379421
-3647.326721,1000,6.751187
-3570.590016,1000,7.18288
-3448.816422,1000,7.593189
-3684.542359,1000,7.985854
-3675.895736,1000,8.372639
-3491.64161,1000,8.753101
-3432.152098,1000,9.172609
-3507.44235,1000,9.599059
-3515.613928,1000,9.983393
-3489.496533,1000,10.366592
-3509.966466,1000,10.740139
-3634.42831,1000,11.169977
-1275.285873,1000,18.371789
-506.786853,1000,24.795995
-424.874269,1000,32.428594
-335.417275,1000,39.87402
-268.157597,1000,46.974546
-226.448921,1000,53.961788
-174.364109,1000,61.088088
-146.751227,1000,67.912538
-112.291443,1000,74.093221
-94.567087,1000,80.638724
-75.031298,1000,87.492837
-65.448699,1000,95.272664
-67.008605,1000,102.786309
-60.30618,1000,109.226179
-55.323347,1000,115.495837
-55.89358,1000,121.902614
-56.658736,1000,129.075114
-53.730468,1000,136.192768
-56.483074,1000,142.871426
-57.432229,1000,149.921354
-54.73828,1000,156.97001
-54.699739,1000,164.267617
-56.530157,1000,171.389683
-55.548945,1000,178.581043
-55.008211,1000,185.824511
-57.115486,1000,192.454026
-52.81918,1000,199.379923
-55.384074,1000,206.193086
-52.744848,1000,212.436339
-50.914082,1000,219.02765
-55.367705,1000,225.177786
-51.513158,1000,231.526474
-51.601114,1000,238.191474
-50.502912,1000,245.290048
-54.84881,1000,252.009299
-52.46345,1000,259.058223
-52.043229,1000,265.280827
-52.349004,1000,271.753681
-55.022649,1000,278.843773
-55.239431,1000,285.802443
-55.636842,1000,292.774343
-52.670474,1000,299.929279
-52.522488,1000,307.00845
-50.684518,1000,314.108752
-54.063224,1000,321.523783
-54.115424,1000,328.556524
-54.591583,1000,336.37117
-52.856189,1000,343.112211
-51.676898,1000,350.05569
-53.236081,1000,356.704433
-49.53704,1000,362.857976
-50.628993,1000,369.149816
-55.785554,1000,375.728033
-52.327417,1000,383.377706
-53.935264,1000,390.141514
-57.375566,1000,396.364337
-52.335448,1000,403.052013
-52.079302,1000,410.16366
-52.024145,1000,417.09153
-53.439406,1000,424.148719
-53.605147,1000,430.496981
-51.901852,1000,437.658577
-53.20891,1000,444.030006
-52.32555,1000,450.959009
-52.744002,1000,457.432357
-55.047127,1000,463.585713
-53.27002,1000,470.523108
-53.511662,1000,477.896196
-52.195842,1000,484.164437
-50.229479,1000,490.904267
-52.752232,1000,497.88608
-50.987125,1000,505.062564
-50.838768,1000,511.190712
-52.843594,1000,518.055244
-52.313461,1000,524.828101
-51.70983,1000,531.532052
-55.414884,1000,537.791065
-53.229743,1000,544.33512
-52.218832,1000,550.874626
-55.642083,1000,556.911739
-53.867143,1000,563.19683
-51.756724,1000,569.513576
-50.306581,1000,576.173697
-52.457158,1000,582.151477
-54.024414,1000,588.199971
-54.543814,1000,594.308316
-51.812317,1000,600.437497
-51.186592,1000,607.133624
-53.143346,1000,614.13405
