#{"t_start": 1782061886.0572488, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-1329.115439,1000,7.843497
-514.860034,1000,14.740524
-394.350944,1000,21.065138
-301.493329,1000,27.401991
-231.431166,1000,34.439118
-196.32568,1000,41.607423
-153.049912,1000,48.093341
-129.709618,1000,54.617672
-102.07271,1000,60.830425
-88.497902,1000,67.149704
-69.723205,1000,73.738254
-58.29942,1000,80.838788
-58.301833,1000,87.747473
-51.93402,1000,94.52309
-47.031743,1000,101.031459
-46.147432,1000,107.507779
-48.676784,1000,113.84155
-46.233127,1000,120.523605
-48.102324,1000,127.215135
-48.946581,1000,134.511249
-47.054792,1000,141.718975
-46.039953,1000,148.316623
-48.336414,1000,154.963601
-47.81829,1000,162.182864
-46.644065,1000,169.357334
-48.261087,1000,176.994069
-45.233033,1000,183.997108
-47.31578,1000,191.510757
-45.151389,1000,198.820387
-43.766019,1000,205.871418
-45.511552,1000,213.02816
-44.381803,1000,219.586764
-43.614903,1000,226.593024
-43.824214,1000,233.63209
-46.704094,1000,240.551929
-44.721972,1000,247.558483
-43.979954,1000,254.750643
-44.717137,1000,261.785385
-46.502835,1000,268.761609
-46.405534,1000,275.576637
-47.000998,1000,281.744991
-44.594466,1000,288.443417
-44.783935,1000,295.073102
-44.083718,1000,301.672997
-45.626687,1000,308.382004
-45.513539,1000,314.913137
-45.789216,1000,321.927384
-44.59753,1000,328.714585
-44.185361,1000,335.112865
-44.887028,1000,341.282519
