#{"t_start": 1781711256.8842537, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
317.851191,1000,1.184589
315.136405,1000,1.470701
321.783047,1000,1.763232
321.925699,1000,2.066344
305.614634,1000,2.350446
302.821065,1000,2.634124
328.774429,1000,2.910204
303.060226,1000,3.187383
307.070552,1000,3.464941
339.034006,1000,3.747702
295.937889,1000,9.247579
341.38467,1000,14.605025
360.213422,1000,19.284929
402.878051,1000,24.237277
430.734766,1000,28.442734
463.731823,1000,32.773803
488.601188,1000,37.827218
520.827287,1000,43.112408
527.270633,1000,48.451758
527.027003,1000,53.29521
519.608913,1000,58.937297
534.535382,1000,65.225343
552.557194,1000,70.919738
570.725539,1000,76.199668
585.611089,1000,81.781692
589.781492,1000,87.38876
608.521994,1000,93.304138
608.376225,1000,99.215802
615.20417,1000,104.88903
619.684971,1000,110.607491
625.245212,1000,115.792546
627.519496,1000,120.78361
630.275729,1000,125.608877
631.637858,1000,130.507092
635.071688,1000,135.232177
633.383781,1000,140.616183
636.94502,1000,145.377502
637.32658,1000,150.127926
641.457646,1000,154.820805
641.933566,1000,159.618665
642.478195,1000,164.773862
643.478697,1000,170.473511
643.977579,1000,176.044426
645.370179,1000,182.478019
643.448257,1000,188.249519
646.925561,1000,193.850288
649.811575,1000,199.987691
648.341076,1000,204.738691
648.197027,1000,209.571526
649.818351,1000,214.658896
651.020279,1000,220.994897
651.979811,1000,227.075535
653.362872,1000,232.259421
651.11701,1000,236.931453
651.100815,1000,241.751748
651.471564,1000,246.264679
652.920486,1000,251.889688
651.451287,1000,257.847583
653.142048,1000,263.143775
652.709175,1000,268.401054
654.704037,1000,273.420367
654.015106,1000,278.630394
653.452535,1000,283.771984
654.28775,1000,289.117572
654.310357,1000,295.022542
653.446729,1000,301.318762
653.829535,1000,307.270044
655.245474,1000,312.479722
655.548633,1000,318.491996
654.572285,1000,324.537803
656.234621,1000,330.948822
656.630426,1000,336.591372
656.631995,1000,342.053822
656.361305,1000,347.876402
655.719124,1000,353.934874
656.352783,1000,360.404127
655.821547,1000,365.483728
658.385518,1000,370.56221
657.27317,1000,375.942575
658.378107,1000,381.144314
656.295163,1000,385.772162
656.431977,1000,391.377324
659.297759,1000,396.377286
657.806179,1000,401.676686
657.861485,1000,406.61974
658.317621,1000,411.768838
657.849881,1000,417.206944
657.565407,1000,423.134379
659.183097,1000,429.46635
658.416497,1000,435.497521
658.311076,1000,441.503624
659.440591,1000,447.502272
659.855374,1000,452.985889
659.760852,1000,458.520571
659.145151,1000,464.081261
660.117185,1000,469.498902
660.90951,1000,475.062125
659.493294,1000,481.192673
658.794385,1000,486.840671
660.110835,1000,492.543489
659.865869,1000,498.12369
659.895593,1000,503.325429
658.541988,1000,508.316933
660.379054,1000,513.672035
660.070835,1000,518.81022
659.631072,1000,524.495341
660.572764,1000,530.038849
660.396587,1000,536.059225
660.355877,1000,541.549091
659.916362,1000,546.704641
661.419748,1000,551.969099
661.447516,1000,558.050927
660.710993,1000,564.104356
660.403422,1000,569.262379
660.218767,1000,574.794086
661.151294,1000,580.721697
659.823816,1000,586.014473
662.719467,1000,591.474547
660.986196,1000,596.73983
660.399577,1000,602.479324
662.289524,1000,608.483817
661.275116,1000,613.703132
661.975677,1000,619.004946
661.853668,1000,623.996492
661.68498,1000,629.123019
662.033345,1000,634.25213
662.243236,1000,639.250236
662.190818,1000,644.26438
662.670114,1000,648.699919
661.84367,1000,653.07467
660.720359,1000,657.41338
661.581016,1000,661.786503
663.713409,1000,666.110858
662.404667,1000,670.609694
663.92032,1000,674.957709
664.254768,1000,679.307837
662.686071,1000,683.632891
663.614732,1000,688.042649
662.966667,1000,692.687671
663.059814,1000,697.627231
662.885769,1000,701.956694
662.629222,1000,707.012038
662.042551,1000,711.970091
663.206098,1000,716.477761
661.898868,1000,720.813695
663.49488,1000,725.184823
662.694279,1000,729.530357
662.643697,1000,733.89765
664.671025,1000,738.23076
662.802429,1000,742.611867
