time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-6.959445918515479e-06,-0.0006935924871555619,8.183781738366228e-05,0.0,0.0,-6.595554811900874e-06,-0.00012083683957549304,0.0,0.0
0.01,0.010330123424831429,1.6181568847746424e-05,0.05045833925598368,0.0,0.00723595800952496,0.0,-1.5309093369370936e-05,-8.847183155521457e-05,0.0,4.616888368330611e-06
0.02,0.020690253406756048,0.0001229090594838781,0.10736484958486328,0.0,0.014471850286535809,0.0,-2.1126029714909282e-05,-4.168823032722619e-05,0.0,1.0716365358559654e-05
0.03,0.03067499989498059,0.0005237361593104785,0.16201760519273392,0.0,0.0213864635848477,0.0,-2.3622365312287997e-05,-7.323574340377352e-06,0.0,1.4788220800436496e-05
0.04,0.040614408538753366,0.00143460539659081,0.2132511893268763,0.0,0.02806347066561002,0.0,-2.6098819074907427e-05,9.213055102220199e-06,0.0,1.6535655718601595e-05
0.05,0.050083881914268207,0.0030295871781254443,0.2574841547498669,0.0,0.03405449356237418,0.0,-3.077843766743041e-05,2.3436621223548782e-05,0.0,1.8269173352435197e-05
0.06,0.05955335528978305,0.005443931057933526,0.2956117129004214,0.0,0.03956663767816032,0.0,-3.828369427245505e-05,4.818399995608225e-05,0.0,2.1544906367201286e-05
0.07,0.06846139646755374,0.008767200825384538,0.32466672405232555,0.0,0.04411222578673414,0.0,-4.8356819585656214e-05,8.811061195669037e-05,0.0,2.6798585990718534e-05
0.08,0.07736261172194747,0.013046136512671393,0.34688385925002424,0.0,0.04801678762759405,0.0,-6.038039335011695e-05,0.00014253291338081186,0.0,3.384977370995935e-05
0.09,0.0857121705396961,0.01828253263439922,0.3604486505533563,0.0,0.05086622381891729,0.0,-7.367892133270287e-05,0.00020833556140534813,0.0,4.2266275345081864e-05
0.1,0.09399214266455713,0.024439419895487303,0.3679494745201654,0.0,0.05299672702111054,0.0,-8.762214242599151e-05,0.00028181381326004953,0.0,5.157524493289201e-05
0.11,0.10174083111555474,0.03144316815036118,0.3685147712257438,0.0,0.0541109878540472,0.0,-0.00010168287926625195,0.00035941123301437214,0.0,6.133549969819406e-05
0.12,0.10934657510247155,0.039191271099696376,0.3645894685528685,0.0,0.054532384866477254,0.0,-0.00011543186537482078,0.0004380956868001341,0.0,7.117801548637636e-05
0.13,0.11645200517998859,0.04755651124998012,0.3558695953518645,0.0,0.05408251385620455,0.0,-0.0001285467751334132,0.0005153816274153359,0.0,8.080230576237454e-05
0.14,0.12333053602054957,0.05639424062500762,0.34427943833981633,0.0,0.053041817339398604,0.0,-0.0001407939870246563,0.0005893769278936001,0.0,8.998274259338924e-05
0.15,0.12975031971785705,0.06554708181032987,0.32987778369299015,0.0,0.05134925536499461,0.0,-0.00015202710009227044,0.000658699389242466,0.0,9.85557909172594e-05
0.16,0.13584865240365068,0.07485058129779057,0.313892026567135,0.0,0.04921109941532457,0.0,-0.00016217000273279796,0.0007224587895806893,0.0,0.0001064189700645893
0.17,0.14154040171401913,0.08413789743145952,0.2967212857845147,0.0,0.04668287429135999,0.0,-0.000171210032709598,0.000780171614706322,0.0,0.00011351900191295856
0.18,0.14680555123663377,0.09324349122273148,0.27885187228637603,0.0,0.04386735766362197,0.0,-0.00017918547326454802,0.0008317165039311567,0.0,0.0001198470228967186
