#{"t_start": 1782042805.066051, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-1271.2634,1000,4.015618
-1228.086586,1000,4.319206
-1280.823352,1000,4.626726
-1290.033521,1000,4.943292
-1262.119871,1000,5.285608
-1268.979488,1000,5.578753
-1261.840945,1000,5.858714
-1266.95537,1000,6.133958
-1236.608124,1000,6.42275
-1204.092908,1000,6.738033
-1226.168594,1000,7.065648
-1193.207943,1000,7.396266
-1277.683742,1000,7.677207
-1305.270307,1000,7.953645
-1291.664114,1000,8.23103
-1246.362725,1000,8.525534
-1338.836177,1000,8.844084
-1324.359748,1000,9.173372
-1251.942084,1000,9.507294
-1229.87404,1000,9.785286
-1283.677367,1000,10.065717
-1275.893323,1000,10.340645
-1257.816758,1000,10.631233
-1292.979082,1000,10.950983
-1311.497861,1000,11.276336
-582.744547,1000,16.973873
-272.278514,1000,22.18293
-177.204132,1000,27.385779
-59.627695,1000,31.857882
25.063927,1000,36.361479
77.489001,1000,40.825673
130.911706,1000,45.225964
167.46849,1000,49.691166
198.142044,1000,54.61727
218.916148,1000,59.846111
239.714771,1000,64.69156
251.470459,1000,70.228378
256.583399,1000,75.584594
262.910607,1000,80.89457
269.53483,1000,86.274677
269.8703,1000,91.65775
269.840287,1000,97.085045
274.108894,1000,102.700531
271.431194,1000,108.127282
270.39363,1000,113.318867
271.413295,1000,118.371065
270.732079,1000,123.48544
271.547814,1000,128.384059
272.039334,1000,133.155144
272.880693,1000,137.917942
271.188046,1000,142.721045
272.560543,1000,148.098403
272.223121,1000,152.944187
274.373055,1000,157.828326
275.489173,1000,162.752822
272.523266,1000,167.518737
274.218315,1000,172.349205
274.370442,1000,177.116851
275.350166,1000,181.981615
273.515934,1000,186.836624
274.205447,1000,191.720422
274.409088,1000,196.489301
275.502777,1000,201.537842
273.239612,1000,206.713438
273.028591,1000,211.540825
271.927825,1000,216.369128
274.342432,1000,221.368397
276.169306,1000,226.074106
275.206406,1000,230.830503
274.700263,1000,235.727622
272.50338,1000,240.50469
273.125274,1000,245.50649
274.288504,1000,250.312775
274.864274,1000,255.094353
274.03405,1000,259.970888
276.316713,1000,264.86447
275.730379,1000,269.69199
273.212165,1000,274.720429
274.645235,1000,279.495631
273.628488,1000,284.375034
271.342604,1000,289.912832
273.872749,1000,295.395689
275.032842,1000,300.604843
274.948788,1000,305.915636
273.766394,1000,311.55606
273.825026,1000,316.977402
274.833594,1000,322.132735
274.259754,1000,327.103862
275.151737,1000,332.046681
274.934753,1000,337.520064
272.557528,1000,342.738378
274.346568,1000,347.495793
274.742524,1000,352.502254
275.279748,1000,357.344604
275.889724,1000,362.067959
274.408187,1000,366.902041
274.88949,1000,371.72433
276.178156,1000,376.499557
274.14387,1000,381.29328
274.47341,1000,386.405929
275.903979,1000,391.666107
273.628974,1000,396.897986
274.430638,1000,402.048604
274.955623,1000,406.738049
272.115198,1000,411.529389
273.246265,1000,416.348887
274.952392,1000,421.294
275.214145,1000,426.385732
274.352835,1000,431.824146
273.342552,1000,437.3645
273.396247,1000,442.695965
275.260267,1000,448.038678
274.956208,1000,453.568458
273.753429,1000,458.791624
275.973768,1000,464.248944
273.646228,1000,469.720744
272.479977,1000,475.188659
273.653856,1000,480.014217
273.564348,1000,484.870209
275.279384,1000,489.587684
274.16389,1000,494.938504
274.547653,1000,500.498389
277.631948,1000,506.06672
275.884187,1000,511.543611
273.529789,1000,517.103194
274.00467,1000,522.536926
273.066328,1000,527.903428
275.500549,1000,533.052809
273.165582,1000,538.205365
272.904238,1000,543.729351
274.411438,1000,548.534727
274.375215,1000,553.325772
275.013746,1000,558.120032
275.576112,1000,562.923813
274.180585,1000,568.347588
276.118363,1000,573.834718
276.024843,1000,579.357493
274.404567,1000,584.746773
274.335946,1000,590.213552
274.94035,1000,595.464462
274.989093,1000,600.420287
273.607915,1000,605.329544
276.166254,1000,610.15565
275.129016,1000,614.988604
275.322756,1000,619.797534
275.0287,1000,625.144246
273.22837,1000,630.712141
274.691158,1000,636.07169
273.755154,1000,641.505486
274.486392,1000,647.012733
275.911942,1000,652.602817
275.497687,1000,658.056638
275.3542,1000,663.558838
277.506,1000,668.7851
275.132145,1000,673.893292
273.30863,1000,679.280845
276.652397,1000,684.915211
271.470157,1000,690.476472
274.136395,1000,695.88167
273.206576,1000,700.601873
275.723971,1000,705.178673
273.85338,1000,709.852297
273.20599,1000,714.422758
274.418059,1000,719.236447
274.408846,1000,724.01898
275.107444,1000,728.85021
277.610249,1000,733.636434
275.191605,1000,738.455585
275.646459,1000,743.246974
275.43443,1000,748.092743
276.037046,1000,752.897887
274.772783,1000,757.673744
275.306872,1000,762.910075
276.94415,1000,768.500535
275.432029,1000,773.984675
275.478113,1000,779.48308
274.732464,1000,785.077598
274.971929,1000,790.161724
276.742164,1000,795.074545
275.567239,1000,799.951483
274.290651,1000,804.859931
275.725678,1000,809.66417
273.584062,1000,814.071323
273.707631,1000,819.207936
274.993668,1000,824.922466
274.847521,1000,830.389985
274.340842,1000,835.850497
274.972134,1000,841.353737
273.029955,1000,846.502536
275.448777,1000,851.124735
274.284763,1000,855.572157
274.934411,1000,860.187717
273.021607,1000,864.644587
276.252138,1000,869.194786
274.211358,1000,873.77538
274.156709,1000,878.415574
274.189231,1000,883.254903
274.127571,1000,888.049611
272.157697,1000,892.866881
276.029665,1000,897.658831
