timestep,episode,hip_pos_l,hip_pos_r,exo_pos_l,exo_pos_r,hip_vel_l,hip_vel_r,exo_vel_l,exo_vel_r,act_iliopsoas_l,act_iliopsoas_r,act_glut_l,act_glut_r,muscle_length_iliopsoas_l,muscle_length_iliopsoas_r,muscle_length_glut_l,muscle_length_glut_r,muscle_force_iliopsoas_l,muscle_force_iliopsoas_r,muscle_force_glut_l,muscle_force_glut_r,motor_torque_l,motor_torque_r,pid_output_l,pid_output_r,hip_pos_target_l,hip_pos_target_r,hip_vel_target_l,hip_vel_target_r
199001,199,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1.068041443824768,1.068041443824768,0.7233721017837524,0.7233721017837524,0.0,0.0,0.0,0.0,-0.04424571990966797,1.09816312789917,0.00023616055873571117,0.0,0.0,0.00011691116769094612,0.0,-1.0447034592521818
199002,199,0.0034891071263700724,0.0036471912171691656,0.003549095243215561,0.003554917871952057,-1.4983813762664795,-1.4693098068237305,-1.497551679611206,-1.49625825881958,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.01933460682630539,1.0557200908660889,1.0557200908660889,0.7169662117958069,0.714026153087616,0.0,0.0,0.0,0.0,2.02730655670166,-1.0128068923950195,-0.020864511094805666,0.0,0.0,-0.010330123424831429,0.0,-1.0447034592521813
199003,199,-0.008935614489018917,-0.008920421823859215,-0.009111189283430576,-0.009061172604560852,-0.048252955079078674,-0.0983564704656601,-0.09553290903568268,-0.08608242124319077,0.1739000529050827,0.1395539492368698,0.009999999776482582,0.018177099525928497,1.0233891010284424,1.0254989862442017,0.7106485962867737,0.7036124467849731,0.0,0.0,0.0,0.0,-1.3959932327270508,-4.7173309326171875,0.1710305686380878,0.21770921004470437,0.0,-0.020690253406756048,0.0,-0.9984746488223865
199004,199,-0.007368611171841621,-0.008267705328762531,-0.0077359979040920734,-0.007647754158824682,0.13234931230545044,0.005697339773178101,0.1401948183774948,0.1311224400997162,0.14860090613365173,0.11882350593805313,0.009999999776482582,0.028247594833374023,0.9909966588020325,0.9939515590667725,0.7044205665588379,0.6912534832954407,0.06651125103235245,0.05071745067834854,0.0,0.0,1.5790009498596191,-4.688197135925293,-0.029881790271437482,0.02521810238715261,0.0,-0.03067499989498059,0.0,-0.9984746488223865
199005,199,-0.006833477411419153,-0.00972219742834568,-0.007248218171298504,-0.007655478082597256,0.06445765495300293,-0.19908219575881958,0.026898331940174103,-0.0713670402765274,0.12606482207775116,0.10206256061792374,0.009999999776482582,0.061104681342840195,0.9841893315315247,0.9879259467124939,0.6982843279838562,0.6788405776023865,0.11104187369346619,0.09365818649530411,0.0,0.03322824835777283,2.072601318359375,-0.7167017459869385,-0.06732104614920194,-0.004858872131444515,0.0,-0.040614408538753366,0.0,-0.951121543448045
199006,199,-0.0032984705176204443,-0.009100093506276608,-0.005036365706473589,-0.007142782211303711,0.498750239610672,0.16414089500904083,0.2865830063819885,0.04656863957643509,0.10791099816560745,0.08831054717302322,0.009999999776482582,0.06004677340388298,0.983295202255249,0.9878305792808533,0.6922402381896973,0.6790896058082581,0.10317350924015045,0.08793921768665314,0.0,0.03459297493100166,-0.20448565483093262,-0.5264806747436523,-0.053441312060984125,0.004391278498806059,0.0,-0.050083881914268207,0.0,-0.9469473375514328
199007,199,0.0020090839825570583,-0.007502380758523941,-0.0018159091705456376,-0.007392189931124449,0.5871450901031494,0.19116631150245667,0.41110411286354065,-0.04043160378932953,0.09313099831342697,0.07694268971681595,0.059110376983881,0.1158364936709404,0.983085572719574,0.9885521531105042,0.6832571029663086,0.6776784658432007,0.08941670507192612,0.07823756337165833,0.03373575955629349,0.06108434870839119,-0.8691632747650146,-1.6283822059631348,-0.12911699550700115,-0.0677566535770893,0.0,-0.05955335528978305,0.0,-0.9217848711986326
199008,199,0.006972080562263727,-0.006908905692398548,0.0022811994422227144,-0.008849642239511013,0.3309597373008728,-0.14459332823753357,0.33540675044059753,-0.28343847393989563,0.08095049858093262,0.06745652854442596,0.08581619709730148,0.146490216255188,0.9834326505661011,0.9903165698051453,0.6825264692306519,0.6756859421730042,0.08187228441238403,0.0731792002916336,0.04721003770828247,0.07331036776304245,-2.905775308609009,-3.3058536052703857,-0.15540149614624083,-0.09167117183096707,0.0,-0.06846139646755374,0.0,-0.8901215254393259
199009,199,0.007644146680831909,-0.011357981711626053,0.004144112579524517,-0.013346708379685879,-0.05353659391403198,-0.6012126207351685,0.14693081378936768,-0.4926636219024658,0.07079357653856277,0.0594647079706192,0.08253464102745056,0.143011212348938,0.9844571948051453,0.9929870963096619,0.6826393008232117,0.6740874648094177,0.07169846445322037,0.06549471616744995,0.047887228429317474,0.07345854490995407,-0.6171977519989014,-2.945457696914673,-0.12543600494687154,-0.06330880368128419,0.0,-0.07736261172194747,0.0,-0.8901215254393259
199010,199,0.00816295389086008,-0.016980143263936043,0.006980304140597582,-0.016900479793548584,0.12146635353565216,-0.5461531281471252,0.37096357345581055,-0.26753729581832886,0.06228385865688324,0.052710067480802536,0.072126105427742,0.13052695989608765,0.9852702021598816,0.9958798289299011,0.6834934949874878,0.6728270053863525,0.06218297779560089,0.05892720818519592,0.04313667491078377,0.0667395293712616,1.7151522636413574,-5.302119255065918,-0.06623116044582995,-0.0071313691698014735,0.0,-0.0857121705396961,0.0,-0.8279972124860561
199011,199,0.009887457825243473,-0.023004185408353806,0.01098662056028843,-0.019683590158820152,0.21295052766799927,-0.6422610282897949,0.40095117688179016,-0.33783987164497375,0.055083051323890686,0.046952713280916214,0.06682351976633072,0.12267003953456879,0.9858132600784302,0.9989862442016602,0.684344470500946,0.6712470054626465,0.05449400469660759,0.05300755053758621,0.03963911160826683,0.0611812099814415,-1.3540840148925781,-4.07017707824707,-0.08134594546715095,-0.03458268478512764,0.0,-0.09399214266455713,0.0,-0.8279972124860627
199012,199,0.011776978150010109,-0.029932042583823204,0.014206910505890846,-0.02478097938001156,0.18773339688777924,-0.716069221496582,0.268179714679718,-0.6369718313217163,0.04897883161902428,0.042041245847940445,0.06474350392818451,0.11470529437065125,0.9859476685523987,1.001855492591858,0.6852784752845764,0.6697480082511902,0.04701640084385872,0.04668016731739044,0.039103806018829346,0.05772782862186432,0.14318227767944336,-1.0121262073516846,-0.07195378597305417,-0.05195206793025135,0.0,-0.10174083111555474,0.0,-0.7605743986916399
