#{"t_start": 1782374953.1613476, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-300.67792,1000,4.047855
-291.887859,1000,4.369054
-325.423601,1000,4.664361
-327.475295,1000,4.976152
-286.13472,1000,5.278851
-304.127835,1000,5.608545
-256.8947,1000,5.917007
-282.756138,1000,6.230239
-253.676168,1000,6.553309
-237.589871,1000,6.859829
-277.63395,1000,7.158972
-248.184923,1000,7.460877
-284.567235,1000,7.78775
-281.203105,1000,8.107219
-287.211917,1000,8.445005
-299.581324,1000,8.783328
-300.478938,1000,9.100142
-303.240382,1000,9.399579
-278.694222,1000,9.749091
-263.711958,1000,10.061974
-313.71978,1000,10.422846
-289.769342,1000,10.779121
-287.320221,1000,11.111496
-302.850693,1000,11.439327
-312.732133,1000,11.757793
-316.916256,1000,18.471121
-308.425345,1000,24.637395
-311.692444,1000,29.962082
-301.90098,1000,35.218537
-279.812413,1000,40.47076
-307.304154,1000,45.659794
-258.878332,1000,50.931998
-213.534658,1000,56.164141
-208.790721,1000,61.294978
-180.133148,1000,66.266452
-111.297403,1000,71.456558
-53.321642,1000,76.332602
-71.746777,1000,81.391504
8.068537,1000,86.860819
121.423719,1000,92.19511
39.43806,1000,97.448256
-3.750056,1000,103.059341
60.325545,1000,108.3507
111.83649,1000,114.040172
38.796382,1000,119.150862
167.671466,1000,123.861178
93.469613,1000,128.263751
40.138583,1000,132.518527
138.869854,1000,137.361211
195.956155,1000,143.139607
169.069884,1000,148.052398
111.642799,1000,152.699895
100.807013,1000,157.446775
146.691673,1000,162.245232
196.769761,1000,167.489928
163.353679,1000,172.969125
220.078471,1000,177.549455
210.970129,1000,182.363086
192.968369,1000,186.900536
256.208964,1000,191.623223
224.18201,1000,197.11931
236.282179,1000,202.261376
265.928171,1000,207.40309
232.28881,1000,211.821832
248.63544,1000,216.502615
250.575229,1000,221.554809
223.116652,1000,226.529376
215.547663,1000,231.000003
221.7316,1000,235.540396
254.656411,1000,240.189467
227.664123,1000,244.641133
264.097561,1000,249.032431
239.648471,1000,253.380617
268.032888,1000,257.955921
267.104465,1000,262.608925
268.279659,1000,267.0136
274.574644,1000,271.352236
266.618006,1000,275.678065
271.334121,1000,279.985564
260.549113,1000,284.300727
292.36819,1000,288.614641
275.32455,1000,292.923159
295.658863,1000,297.252974
289.128456,1000,301.558177
287.147541,1000,305.873716
288.221313,1000,310.170537
266.615233,1000,314.545175
279.863506,1000,319.127367
306.084822,1000,324.791252
300.937168,1000,329.772247
317.298501,1000,334.557993
287.109397,1000,339.16163
311.515889,1000,344.020354
310.410827,1000,348.816872
303.066643,1000,353.790584
309.936794,1000,359.465094
303.178041,1000,364.987477
326.963001,1000,370.388236
