#{"t_start": 1782056863.144824, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-3303.864146,1000,1.459429
-3213.776347,1000,1.947543
-3346.455341,1000,2.302758
-3367.088438,1000,2.675367
-3299.993114,1000,3.077394
-3305.26328,1000,3.500397
-3314.798411,1000,3.865186
-3328.453875,1000,4.190064
-3241.166673,1000,4.553663
-3176.632328,1000,4.955101
-3218.777939,1000,5.361068
-3123.526823,1000,5.71776
-3319.913651,1000,6.051101
-3463.679588,1000,6.425781
-3384.481078,1000,6.827306
-3264.849061,1000,7.236361
-3495.8191,1000,7.585803
-3488.984527,1000,7.918059
-3310.652529,1000,8.29417
-3252.461819,1000,8.713612
-3318.75072,1000,9.118175
-3333.226825,1000,9.460402
-3306.889793,1000,9.795316
-3320.989656,1000,10.175642
-3447.542329,1000,10.583457
-1153.910578,1000,16.852232
-465.741126,1000,22.68402
-383.564491,1000,29.198748
-294.386679,1000,35.24726
-228.197405,1000,41.420337
-183.256609,1000,47.851568
-140.821425,1000,54.112105
-114.628454,1000,59.766452
-82.680687,1000,65.446025
-65.550208,1000,71.130798
-42.73089,1000,76.6596
-33.40268,1000,82.491085
-31.625976,1000,89.145916
-26.508545,1000,95.570016
-21.912879,1000,102.315806
-23.617108,1000,108.123892
-24.00329,1000,114.291434
-20.721427,1000,120.307729
-23.949154,1000,126.730548
-24.92555,1000,133.39225
-20.333664,1000,139.594426
-20.838005,1000,146.070209
-24.196109,1000,152.646235
-21.617239,1000,159.720833
-20.086467,1000,166.408276
-22.939045,1000,172.977894
-20.958754,1000,180.723632
-23.758433,1000,188.602849
-19.761669,1000,195.669373
-17.902333,1000,201.593799
-22.254716,1000,207.450038
-19.715004,1000,213.289526
-17.361731,1000,219.527254
-16.123221,1000,226.117033
-19.560486,1000,233.009369
-17.942124,1000,239.667562
-17.611697,1000,246.480581
-18.61046,1000,255.720033
-20.975525,1000,263.726009
-21.34978,1000,270.76617
-20.073638,1000,277.199023
-18.608595,1000,283.278741
-17.93301,1000,289.145798
-16.572804,1000,295.352723
-18.370137,1000,301.157213
-20.122799,1000,306.803066
-18.920661,1000,312.31782
-17.932909,1000,318.288048
-16.944742,1000,324.351606
-17.901673,1000,330.064299
-14.859795,1000,335.660028
-15.808835,1000,341.381602
-19.356822,1000,347.22931
-18.418518,1000,353.371217
-17.439437,1000,359.127017
-21.287598,1000,365.109037
-17.806851,1000,371.229233
-17.105359,1000,377.815
-17.376246,1000,383.42476
-17.850513,1000,389.110427
-17.734095,1000,394.751987
-16.972888,1000,400.723085
-15.923454,1000,407.761686
-16.573294,1000,414.640853
-17.578061,1000,420.918392
-19.412765,1000,427.418626
-17.833067,1000,433.063874
-19.068806,1000,439.56892
-15.995879,1000,445.325832
-16.248372,1000,450.953098
-17.883706,1000,456.87271
-16.070314,1000,462.777611
-15.578537,1000,469.200693
-17.804901,1000,475.612184
-17.264477,1000,482.007714
-16.793057,1000,488.500196
-18.560605,1000,494.671777
-17.443398,1000,500.874847
-16.431351,1000,507.092004
-20.167783,1000,512.625597
-18.98604,1000,518.574858
-16.735929,1000,524.260304
-14.963145,1000,529.8942
-16.880076,1000,535.487796
-18.369976,1000,541.049832
-18.983568,1000,546.752787
-15.729574,1000,552.349154
-15.819799,1000,557.656372
-16.950432,1000,564.001049
-14.994398,1000,569.930769
-18.315927,1000,576.086369
-19.277455,1000,582.711634
-16.927116,1000,589.418101
-16.95154,1000,595.126661
-15.448137,1000,601.635103
-16.959092,1000,607.865828
-17.366648,1000,613.57491
-13.052975,1000,619.482819
-14.956032,1000,625.856784
-18.349943,1000,632.506893
-16.781402,1000,638.185032
-18.25392,1000,643.907647
-15.032425,1000,649.420539
-18.501081,1000,656.487892
-17.567815,1000,664.098218
-18.159369,1000,671.330516
-16.577731,1000,678.89253
-16.681459,1000,686.469923
-15.056086,1000,693.821499
-17.389341,1000,700.894282
-15.285815,1000,707.001461
-15.735321,1000,713.117818
-16.709256,1000,720.240278
-17.317695,1000,726.880407
-17.15484,1000,733.677636
-15.810654,1000,740.730736
-18.156295,1000,747.669402
-15.859364,1000,753.772611
-15.369278,1000,760.93832
-15.894848,1000,767.888643
-16.260467,1000,774.765828
-17.592053,1000,782.113516
-17.366552,1000,789.0542
-17.345017,1000,796.084583
-16.430031,1000,803.176487
-15.094013,1000,809.305683
-15.507319,1000,815.398008
-15.898467,1000,821.848503
-12.432991,1000,827.821371
-15.835566,1000,834.37394
-18.642589,1000,841.343333
-13.075466,1000,848.369828
-20.727503,1000,854.667615
-18.532719,1000,861.783261
-17.927656,1000,868.490927
-16.01109,1000,874.887493
-17.427951,1000,881.721746
-18.270613,1000,888.500268
-16.70577,1000,895.286462
-16.331165,1000,902.23131
-16.989991,1000,909.06179
-12.026355,1000,915.252442
-17.404787,1000,921.139047
-15.231486,1000,927.607261
-15.351467,1000,933.694278
-14.857145,1000,940.933073
-17.042764,1000,946.994572
-15.525041,1000,952.990908
-14.399809,1000,959.014071
-16.502511,1000,964.926659
-15.432454,1000,971.392331
-16.526607,1000,977.384979
-16.655607,1000,983.44814
-14.65662,1000,990.222347
-14.777044,1000,996.322408
-16.728377,1000,1002.241048
-14.958023,1000,1008.720674
-17.074382,1000,1015.734534
-17.446518,1000,1022.832405
-15.758404,1000,1030.558106
-15.506532,1000,1037.840092
-17.192775,1000,1043.828364
-17.204881,1000,1050.764401
-18.641714,1000,1056.720052
-15.743529,1000,1063.881081
-16.803038,1000,1070.545463
-17.531399,1000,1076.604682
-18.072221,1000,1083.482864
-15.210573,1000,1090.501854
-18.427862,1000,1097.537405
-17.329386,1000,1104.455527
-17.396641,1000,1111.968803
-16.899424,1000,1119.040172
-20.001772,1000,1125.489172
-14.476815,1000,1131.82664
