time_s,q_l_rad,q_r_rad,qd_l_rad_s,qd_r_rad_s,q_des_l_rad,q_des_r_rad,applied_torque_l_nm,applied_torque_r_nm
4.76837158203125e-07,0.07563301920890808,-0.0587167888879776,0.04506661742925644,0.009018950164318085,0.0,-0.00011641301426227131,-0.0001208438911558854,0.0006912087489173587
0.01006007194519043,0.07550518959760666,-0.0587167888879776,-0.00814167782664299,0.004868116695433855,0.0,0.01039235874087542,-0.00011313043889389846,-0.05076566020451392
0.020076513290405273,0.07546257972717285,-0.05884462222456932,-0.03921838104724884,-0.04805506393313408,0.0,0.020766649987523703,-0.00010125099377257583,-0.10764300239827002
0.030066490173339844,0.07554779946804047,-0.05867417901754379,0.008780170232057571,0.03779004141688347,0.0,0.030741087195342593,-8.78177875122889e-05,-0.16166738825357022
0.04011702537536621,0.07550518959760666,-0.058759402483701706,-0.010364055633544922,0.02145870216190815,0.0,0.04072522540638236,-6.728255930149151e-05,-0.21129930743883935
0.0500645637512207,0.07554779946804047,-0.05880201235413551,0.007976985536515713,0.004570778924971819,0.0,0.05014502038658899,-3.4825275535776296e-05,-0.2517198605805353
0.060059309005737305,0.07550518959760666,-0.05888723209500313,-0.015301383100450039,-0.0031382173765450716,0.0,0.059606187996315105,1.1280065034260589e-05,-0.284186655130134
0.07015585899353027,0.07546257972717285,-0.05888723209500313,-0.04234759882092476,0.029880544170737267,0.0,0.06860012991262834,6.972405990634349e-05,-0.30591976615387395
0.0800778865814209,0.07541996985673904,-0.05901506170630455,-0.048712003976106644,-0.0009760025423020124,0.0,0.07742764358121619,0.0001351894387688415,-0.3191420707392867
0.09008646011352539,0.07550518959760666,-0.05905767157673836,-0.00888047181069851,-0.013058108277618885,0.0,0.08578375927268636,0.00020549879891965813,-0.3230741877500672
0.10008955001831055,0.07554779946804047,-0.05905767157673836,0.007258832920342684,0.00590931624174118,0.0,0.09406153218382408,0.0002761801643846087,-0.3206916394378849
0.11008954048156738,0.07559040933847427,-0.05905767157673836,0.010393649339675903,0.019267667084932327,0.0,0.10180893331348141,0.00034388083607431196,-0.3117209102335472
0.12015581130981445,0.07571824640035629,-0.05914289131760597,0.08117746561765671,-0.021580297499895096,0.0,0.10945728573918885,0.00040611095760424346,-0.2987603450209154
