time_s,q_l_rad,q_r_rad,qd_l_rad_s,qd_r_rad_s,q_des_l_rad,q_des_r_rad,pid_torque_l_nm,pid_torque_r_nm,agent_torque_l_nm,agent_torque_r_nm,combined_torque_l_nm,combined_torque_r_nm
2.6226043701171875e-06,-0.1872716248035431,-0.3181273937225342,-0.00690629193559289,-0.0007345695048570633,-0.1751731176258862,0.5585069610841872,0.010888656459891208,0.7889709193260492,0.10413503646850586,-0.9354754686355591,0.09324638000861465,-0.14650454930950985
0.10989546775817871,-0.18718640506267548,-0.31804218888282776,-0.014878534711897373,0.02970026805996895,-0.1365211958455604,0.5972152685181995,0.04559868829540356,0.8237317116609245,0.09622514247894287,-0.9954181909561157,0.05062645418353931,-0.1716864792951912
0.11120223999023438,-0.18710118532180786,-0.3181700110435486,0.019942164421081543,-0.03484964743256569,-0.13556289482605094,0.5972488007209689,0.04638446144618123,0.8238769305880658,0.10979878902435303,-0.9959502816200256,0.0634143275781718,-0.17207335103195986
0.11197185516357422,-0.18710118532180786,-0.3181700110435486,0.019942164421081543,-0.03484964743256569,-0.13499850955128784,0.5972685492979694,0.04689240819346802,0.8238947043073661,0.11964428424835205,-0.9959855675697327,0.07275187605488403,-0.17209086326236656
0.11280965805053711,-0.18710118532180786,-0.3181700110435486,0.03177967667579651,-0.023034289479255676,-0.13438411988105314,0.5972900475939977,0.047445358896679245,0.8239140527737917,0.12593328952789307,-0.996035635471344,0.07848793063121381,-0.1721215826975523
0.11353516578674316,-0.18710118532180786,-0.3181700110435486,0.03177967667579651,-0.023034289479255676,-0.1338520801068573,0.5973086643597388,0.0479241946934555,0.8239308078629587,0.1302034854888916,-0.9960595369338989,0.08227929079543611,-0.17212872907094023
0.11413455009460449,-0.18710118532180786,-0.3181700110435486,0.03177967667579651,-0.023034289479255676,-0.13341253098022954,0.5973240447570681,0.048319788907420495,0.8239446502205551,0.13302117586135864,-0.9960783123970032,0.08470138695393814,-0.1721336621764481
0.11485123634338379,-0.1872290074825287,-0.31808480620384216,-0.0440063513815403,0.008514296263456345,-0.1328869603061472,0.5973424351605574,0.04890784245874335,0.8238845172279596,0.1154068112373352,-0.9961313009262085,0.06649896877859185,-0.17224678369824886
0.11553096771240234,-0.1872290074825287,-0.31808480620384216,-0.0440063513815403,0.008514296263456345,-0.13238848991632388,0.5973598772897484,0.04935646580958433,0.8239002151442315,0.10136938095092773,-0.9961370229721069,0.0520129151413434,-0.17223680782787543
0.11626458168029785,-0.1872290074825287,-0.31808480620384216,-0.0440063513815403,0.008514296263456345,-0.13185050556364541,0.5973787020640453,0.04984065172699494,0.8239171574410987,0.09000909328460693,-0.9961461424827576,0.04016844155761199,-0.17222898504165884
0.1167905330657959,-0.18710118532180786,-0.31808480620384216,0.013550788164138794,0.02041940577328205,-0.13146480732444857,0.5973921981485754,0.05007274019762337,0.8239293039171758,0.08765584230422974,-0.9961803555488586,0.03758310210660637,-0.17225105163168286
0.11735749244689941,-0.18710118532180786,-0.31808480620384216,0.013550788164138794,0.02041940577328205,-0.13104903651175132,0.5974067465116816,0.05044693392905089,0.8239423974439714,0.08541637659072876,-0.9961932897567749,0.03496944266167787,-0.17225089231280355
0.12006378173828125,-0.18714378774166107,-0.3181700110435486,-0.029707523062825203,0.0038269872311502695,-0.1290644215012693,0.5974761907798143,0.05227142961635261,0.8240815816410266,0.07820481061935425,-0.9962289333343506,0.02593338100300164,-0.17214735169332396
0.13006901741027832,-0.18693073093891144,-0.3183404505252838,-0.026922181248664856,-0.02695849910378456,-0.1211380473340769,0.5973117834234709,0.05921341524435108,0.8240870105538792,0.06847953796386719,-0.9964249134063721,0.009266122719516108,-0.17233790285249284
0.14006400108337402,-0.18693073093891144,-0.3183830678462982,-0.042471837252378464,-0.03914183750748634,-0.1123611157153839,0.5965337730523728,0.06711265370117478,0.8234251568088039,0.04890620708465576,-0.9966303706169128,-0.018206446616519018,-0.17320521380810894
0.150071382522583,-0.186717689037323,-0.3183404505252838,0.030951986089348793,-0.008574661798775196,-0.10311321140562596,0.5954506451978091,0.07524402986852734,0.8224119861507836,0.01881641149520874,-0.9968624711036682,-0.0564276183733186,-0.17445048495288462
