time_s,q_rad,qd_rad_s,q_des_rad,applied_torque_nm
2.384185791015625e-07,-0.09557457268238068,-0.004583071451634169,-0.00011666209097660872,-0.0006924274986873605
0.010058403015136719,-0.09553196281194687,0.01866069808602333,0.0103906297076467,0.05075617991915679
0.020052433013916016,-0.09548935294151306,0.0243378896266222,0.020742606441912545,0.10751270554143211
0.030072927474975586,-0.09548935294151306,-0.008130697533488274,0.03074748549249468,0.16169924311759093
0.04008913040161133,-0.09527630358934402,0.06705467402935028,0.040698810335254104,0.21118581243256046
0.05008959770202637,-0.0951058641076088,-0.010337517596781254,0.05016872621965281,0.25180134238569896
0.06012320518493652,-0.09404060989618301,0.14057521522045135,0.05966310697585599,0.28432500746800543
0.07008838653564453,-0.09250664710998535,0.15607531368732452,0.06854007122548994,0.30582935215776097
0.08007526397705078,-0.09050396829843521,0.21190288662910461,0.07742545382227178,0.31914102609767625
0.09017753601074219,-0.08683948963880539,0.34679579734802246,0.08585916986170654,0.32305303439256183
0.10008764266967773,-0.08253587037324905,0.5245965123176575,0.09406005423879177,0.32069334384598525
0.11016297340393066,-0.07627217471599579,0.5800942182540894,0.10186478451425204,0.3116268076687001
0.12015390396118164,-0.0698380395770073,0.5313509106636047,0.10945593048595445,0.29876353444638276
0.13016152381896973,-0.06664228439331055,0.3253345191478729,0.11656310983701543,0.2819977454044411
0.14015817642211914,-0.06370218098163605,0.2948153018951416,0.12343208186215145,0.263317252700351
0.1501460075378418,-0.059995099902153015,0.37805044651031494,0.12983935997189636,0.24284867837642565
0.16017651557922363,-0.055222757160663605,0.48116400837898254,0.13594912064628223,0.22163807048298764
0.17015743255615234,-0.05036519840359688,0.5934720635414124,0.14162329230880608,0.20024418416864503
0.18016362190246582,-0.04393106698989868,0.6971005201339722,0.14688607492391045,0.17895997319825385
0.19015741348266602,-0.03728388249874115,0.6487947106361389,0.15179580922383348,0.15865397832428746
0.20015764236450195,-0.031915005296468735,0.5913651585578918,0.1561706271301808,0.1390896642489981
0.21015596389770508,-0.027739210054278374,0.34481510519981384,0.16026802492155995,0.1216891510471617
0.22008800506591797,-0.02471388876438141,0.27778682112693787,0.16368283503914818,0.10564423116407691
0.23016571998596191,-0.020751144737005234,0.3807332515716553,0.16694808541581505,0.09285943519113475
0.24016761779785156,-0.016404908150434494,0.4071981906890869,0.16939469853937766,0.0818827702381309
0.2501645088195801,-0.012229114770889282,0.4509613811969757,0.17173401743941913,0.07564311254448594
0.2601490020751953,-0.005922811571508646,0.6306079626083374,0.1731344093007394,0.0712749073780693
