time_s,hip_pos_target_r,hip_pos_target_l,hip_pos_r,hip_pos_l,hip_vel_target_r,hip_vel_target_l,hip_vel_r,hip_vel_l,pid_output_r,pid_output_l,agent_torque_r,agent_torque_l,combined_torque_r,combined_torque_l
0.0,0.0,0.0,0.04785120114684105,-0.0657900795340538,1.6710131783785793,0.0,0.0057489341124892235,-0.014226427301764488,-0.0957024022936821,0.1315801590681076,0.8926359415054321,0.7304843664169312,0.79693353921175,0.8620645254850388
0.01,0.016710131783785793,0.0,0.04785120114684105,-0.06587529927492142,1.6710131783785793,0.0,0.0011367739643901587,0.00461851991713047,0.10481917911174743,0.13260279595851898,0.9741683602333069,-0.09135234355926514,1.0789875393450543,0.041250452399253845
0.02,0.033420263567571586,0.0,0.04789381101727486,-0.06591790914535522,1.733219752188944,0.0,0.01931525394320488,-0.03184093162417412,0.13772812423411335,0.13226191699504852,0.9605361819267273,0.3608652353286743,1.0982643061608406,0.49312715232372284
0.03,0.051374526827564666,0.0,0.04789381101727486,-0.06591790914535522,1.8023381675337942,0.0,0.01931525394320488,-0.03184093162417412,0.1865040642205104,0.13183581829071045,0.9601618647575378,0.06360083818435669,1.1466659289780483,0.19543665647506714
0.04,0.06946702691824747,0.0,0.04789381101727486,-0.06587529927492142,1.8519230650782323,0.0,0.013868949376046658,-0.011799585074186325,0.22407143270877322,0.13132449984550476,0.9307194948196411,0.23572325706481934,1.1547909275284143,0.3670477569103241
0.05,0.08841298812912933,0.0,0.04789381101727486,-0.06587529927492142,1.905264385090676,0.0,0.013868949376046658,-0.011799585074186325,0.27049796633252765,0.13175059854984283,0.9289329051971436,0.10146737098693848,1.199430871529671,0.2332179695367813
0.06,0.10757231462006098,0.0,0.04789381101727486,-0.06587529927492142,1.9422276063692152,0.0,0.013868949376046658,-0.011799585074186325,0.31095027211488874,0.13175059854984283,0.9263364672660828,0.2342817187309265,1.2372867393809714,0.36603231728076935
0.07,0.12725754025651365,0.0,0.04797903075814247,-0.0657474622130394,1.9797918310492921,0.0,0.05150653421878815,0.0442790612578392,0.3545570779525929,0.1302165538072586,0.9462073445320129,0.06332576274871826,1.3007644224846058,0.19354231655597687
0.08,0.14716815124104682,0.0,0.04797903075814247,-0.0657474622130394,2.0041333760619144,0.0,0.05150653421878815,0.0442790612578392,0.3974843508111404,0.1314949244260788,0.9494171142578125,0.2082400918006897,1.346901465068953,0.3397350162267685
0.09,0.1673402077777519,0.0,0.04797903075814247,-0.0657474622130394,2.025920505409574,0.0,0.05150653421878815,0.0442790612578392,0.4404429194062698,0.1314949244260788,0.9569646120071411,-0.01818549633026123,1.397407531413411,0.11330942809581757
0.1,0.1876865613492383,0.0,0.04802164062857628,-0.06566224247217178,2.037640374156288,0.0,0.04005877673625946,0.05237184092402458,0.48236727845184996,0.13047228753566742,0.9567462801933289,0.35416698455810547,1.4391135586451789,0.4846392720937729
