time_s,q_l_rad,q_r_rad,qd_l_rad_s,qd_r_rad_s,q_des_l_rad,q_des_r_rad,applied_torque_l_nm,applied_torque_r_nm
2.384185791015625e-07,0.03187239542603493,0.016660571098327637,0.004935176111757755,-0.0003297399962320924,0.0,-0.00011666209097660872,-0.0001208440733706925,0.0006924274986873605
0.010083198547363281,0.03195761516690254,0.016660571098327637,0.03583289682865143,-0.003183050313964486,0.0,0.010416318201330519,-0.00011310303829985009,-0.050897029873034044
0.020055770874023438,0.03195761516690254,0.016575349494814873,0.04477753862738609,-0.03126714751124382,0.0,0.02074593921061112,-0.00010127879034543603,-0.10753076649188488
0.0300595760345459,0.031915005296468735,0.01661795936524868,0.022760318592190742,-0.008804770186543465,0.0,0.030734214950253313,-8.78318158320787e-05,-0.16163317376999242
0.04005885124206543,0.031915005296468735,0.01661795936524868,0.02292497456073761,0.002565600210800767,0.0,0.04067013756573882,-6.74718620673165e-05,-0.21106261699839451
0.05006766319274902,0.03195761516690254,0.01644751988351345,0.03498994931578636,-0.046022407710552216,0.0,0.05014795539449213,-3.481099945820192e-05,-0.2517299488040317
0.06007122993469238,0.031915005296468735,0.016490129753947258,0.0173167884349823,0.017240231856703758,0.0,0.05961680720891602,1.1348918802370335e-05,-0.28421246713346826
0.07015538215637207,0.031915005296468735,0.01644751988351345,0.016968190670013428,0.032458286732435226,0.0,0.0685997054696097,6.972091535167291e-05,-0.3059191271857035
0.08008575439453125,0.03182978555560112,0.016277078539133072,-0.019084664061665535,-0.030872642993927002,0.0,0.07743421285804938,0.00013524470647919304,-0.319145204664118
0.0902245044708252,0.031915005296468735,0.016234466806054115,0.018689600750803947,-0.02155081182718277,0.0,0.08589805961573004,0.00020647457635979903,-0.3230421254621206
0.10008859634399414,0.03187239542603493,0.01631968840956688,0.01190315093845129,0.025183256715536118,0.0,0.09406079321130793,0.00027617370297925933,-0.3206924916419351
0.11015439033508301,0.03182978555560112,0.016362298280000687,-0.017090993002057076,0.04155853018164635,0.0,0.10185825645182431,0.000344282543699704,-0.31163780666978613
0.12014985084533691,0.03178717568516731,0.016191858798265457,-0.030066123232245445,-0.03846023231744766,0.0,0.10945305057283138,0.0004060788043267475,-0.29877031197550075
0.13014769554138184,0.03187239542603493,0.016362298280000687,-0.0008085596491582692,0.032034266740083694,0.0,0.11655359801362943,0.00045986961450445666,-0.28202354600336227
0.14015913009643555,0.03182978555560112,0.016277078539133072,-0.024720506742596626,0.002627123147249222,0.0,0.12343269410043435,0.0005040945879840546,-0.2633152992025922
0.150071382522583,0.03182978555560112,0.016234466806054115,-0.016737457364797592,-0.026306329295039177,0.0,0.12979385115492328,0.0005374808717105202,-0.24300644223580825
0.16014480590820312,0.03187239542603493,0.016234466806054115,-0.007393503095954657,-0.03171810135245323,0.0,0.13593107229646592,0.000560184224363009,-0.22170604702446942
0.17012381553649902,0.03187239542603493,0.016191858798265457,0.0039484212175011635,-0.04136690869927406,0.0,0.14160559244530813,0.0005716235364541209,-0.20031574366658703
0.18006348609924316,0.03182978555560112,0.016234466806054115,-0.022528449073433876,-0.025502139702439308,0.0,0.14683679482153794,0.0005723757236637474,-0.17916355067832895
0.1900637149810791,0.031915005296468735,0.016191858798265457,0.016567667946219444,-0.04600642994046211,0.0,0.15175477882472668,0.000562965555251976,-0.1588376101414696
0.2001485824584961,0.031915005296468735,0.016362298280000687,0.014727428555488586,0.028914988040924072,0.0,0.15616690485283466,0.0005440331992881132,-0.13910544908261255
0.21008086204528809,0.03187239542603493,0.016362298280000687,-0.008428228087723255,0.013390513136982918,0.0,0.16024219117479596,0.0005172361884805962,-0.12181070692280423
0.22007250785827637,0.03200022503733635,0.016362298280000687,0.061367593705654144,0.017906971275806427,0.0,0.16367779330452198,0.00048328965844308676,-0.10566393351089151
0.23006510734558105,0.03195761516690254,0.01631968840956688,0.03937991335988045,-0.024496398866176605,0.0,0.16692345856061663,0.0004436794553079839,-0.09297065988776214
0.2400655746459961,0.03187239542603493,0.016277078539133072,-0.0052849422208964825,-0.04292724281549454,0.0,0.16937065991066602,0.00039992907929416595,-0.08194676587786019
0.2501342296600342,0.03195761516690254,0.016404908150434494,0.0403522327542305,0.010644280351698399,0.0,0.17172977058507108,0.00035330344410319466,-0.07565661298613024
0.2600705623626709,0.03182978555560112,0.016362298280000687,-0.008851221762597561,-0.009996254928410053,0.0,0.17312340760719208,0.00030653076784794805,-0.07126590327678493
0.2700634002685547,0.031915005296468735,0.01631968840956688,-0.016328878700733185,-0.02453107014298439,0.0,0.1745180945874949,0.0002604536096269874,-0.07240759152198813
0.2800636291503906,0.03187239542603493,0.01631968840956688,-0.010213988833129406,-0.0335509292781353,0.0,0.17483616128925214,0.00022512219136874915,-0.07271271440821175
0.2900838851928711,0.03182978555560112,0.016404908150434494,-0.03205769881606102,-0.0014772992581129074,0.0,0.17513318582167184,0.00021189543935974106,-0.07415156261592097
