#{"t_start": 1780842274.8624027, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
950.368676,1000,1.016382
948.447831,1000,1.257928
950.539073,1000,1.49966
957.624638,1000,1.742014
944.308624,1000,1.982937
941.24525,1000,2.224463
960.740267,1000,2.465497
937.274079,1000,2.705373
941.823854,1000,2.947577
959.045277,1000,3.187663
938.263753,1000,7.874857
949.379733,1000,12.086335
957.435579,1000,16.015646
988.564472,1000,19.945908
1009.938282,1000,23.884584
1041.072003,1000,27.824541
1061.407021,1000,31.921748
1086.062798,1000,35.871674
1102.052852,1000,39.851814
1115.998158,1000,43.815904
1124.273288,1000,48.490598
1124.708236,1000,53.249276
1126.337083,1000,57.858614
1119.5373,1000,62.475222
1121.924056,1000,67.099212
1128.585974,1000,71.717587
1130.104865,1000,76.337525
1128.340814,1000,80.954672
1129.600669,1000,85.570649
1129.391464,1000,89.791306
1137.286164,1000,93.910936
1137.452154,1000,97.91384
1137.622503,1000,101.922685
1139.561115,1000,105.930268
1140.106114,1000,109.942648
1141.818359,1000,113.953903
1140.719421,1000,117.967018
1141.226334,1000,121.977143
1143.470705,1000,125.983104
1144.322679,1000,129.993727
1142.066362,1000,134.017797
1141.623094,1000,138.023594
1143.691618,1000,142.171892
1142.857635,1000,146.189087
1142.639678,1000,150.310524
1142.875093,1000,154.329294
1143.995449,1000,158.338047
1144.496157,1000,162.612643
1144.29688,1000,167.325323
1145.739665,1000,171.474517
1145.675935,1000,175.487715
1144.664953,1000,179.496049
1145.474364,1000,183.506326
1144.033388,1000,187.518648
1145.650779,1000,191.542666
1143.780289,1000,195.556594
1145.571291,1000,199.568788
1145.82883,1000,203.581268
1146.741749,1000,207.595616
1147.26926,1000,211.611769
1147.143054,1000,215.632954
1147.3348,1000,219.647249
1146.907998,1000,223.664833
1145.749874,1000,228.27075
1146.796095,1000,232.981395
1146.371553,1000,237.689702
1147.064124,1000,242.391094
1147.060416,1000,247.072093
1147.021557,1000,251.763412
1146.763679,1000,256.004042
1148.179296,1000,260.026296
1147.329882,1000,264.276502
1146.124687,1000,268.287715
1146.558561,1000,272.300426
1145.882105,1000,276.615749
1147.21434,1000,280.630456
1147.953768,1000,284.647647
1147.906851,1000,288.726503
1147.696581,1000,292.742502
1147.831028,1000,296.759704
1148.557105,1000,300.794408
1148.112429,1000,304.801726
1147.937723,1000,308.808974
1146.915174,1000,312.818888
1148.524543,1000,316.969397
1148.004205,1000,320.983819
1148.583016,1000,325.197693
1149.087709,1000,329.530465
1148.411372,1000,333.538962
1148.583871,1000,337.550256
1148.811308,1000,341.558285
1148.264268,1000,345.570123
1148.476176,1000,349.581249
1149.471269,1000,353.590501
1148.620033,1000,357.871984
1148.798381,1000,362.394396
1149.338964,1000,366.919341
1148.717358,1000,371.256063
1149.489413,1000,375.501753
1149.763537,1000,379.565665
1148.722678,1000,383.587707
1148.968697,1000,387.776619
1150.022886,1000,392.207333
1149.800221,1000,396.251263
1149.67221,1000,400.264651
1149.681165,1000,404.423356
1149.653109,1000,408.921412
1149.304757,1000,413.598187
1149.513078,1000,417.859906
1149.852566,1000,422.084092
