#{"t_start": 1782045754.0203059, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-686.039242,1000,3.633998
-664.193686,1000,3.909001
-691.131523,1000,4.184561
-697.163635,1000,4.494521
-692.598025,1000,4.806585
-697.298071,1000,5.14046
-677.066841,1000,5.448415
-701.133401,1000,5.718576
-674.451245,1000,5.989347
-639.825592,1000,6.259164
-664.50203,1000,6.554329
-633.444079,1000,6.867957
-701.115411,1000,7.230723
-709.043623,1000,7.549667
-700.092813,1000,7.847145
-665.931837,1000,8.119378
-738.014658,1000,8.389621
-723.154515,1000,8.681772
-680.359785,1000,8.996932
-661.601157,1000,9.326577
-687.349983,1000,9.658361
-709.15844,1000,9.934941
-680.735568,1000,10.20809
-710.088196,1000,10.483826
-716.746007,1000,10.756171
-423.778384,1000,15.559328
-203.014771,1000,20.104889
-120.654809,1000,24.642917
-22.333686,1000,29.228153
50.665161,1000,34.466998
105.79414,1000,39.740864
176.246343,1000,44.995333
196.970616,1000,50.336466
227.950444,1000,55.579415
255.744874,1000,60.95772
292.91957,1000,65.670099
305.613269,1000,70.840965
316.21359,1000,76.181735
330.399658,1000,81.498834
346.682323,1000,86.908005
349.415153,1000,92.362986
352.596674,1000,97.735303
359.986616,1000,103.060651
359.495179,1000,107.8441
362.73249,1000,112.927095
363.865165,1000,118.551057
366.660678,1000,123.704238
365.094375,1000,128.5109
368.396264,1000,133.353984
370.276345,1000,138.092247
369.495021,1000,142.915954
370.59813,1000,147.71072
371.753624,1000,152.576844
374.598847,1000,157.951875
376.514646,1000,163.463298
372.8861,1000,168.908141
373.637328,1000,174.4525
373.263129,1000,180.060693
375.55414,1000,185.564464
376.369848,1000,191.081066
376.843247,1000,196.535129
376.332621,1000,201.573221
377.594982,1000,206.316179
375.699651,1000,211.120964
377.45586,1000,215.974684
377.693031,1000,220.855777
378.210222,1000,225.685402
379.885491,1000,231.111194
379.168211,1000,236.655006
378.913908,1000,242.168233
377.325053,1000,247.774782
377.749513,1000,253.029106
378.41585,1000,257.963519
379.605629,1000,263.042596
380.081297,1000,268.162694
381.35571,1000,272.995312
380.129796,1000,277.808834
379.90644,1000,282.699247
380.948845,1000,287.554286
379.609098,1000,292.449532
377.961616,1000,297.299702
380.394068,1000,302.23821
381.571473,1000,307.339932
381.705677,1000,312.926714
380.372441,1000,318.379231
381.620082,1000,323.546721
381.941929,1000,328.369978
382.734501,1000,333.152109
380.852095,1000,338.019052
380.378583,1000,342.923392
380.030413,1000,347.859582
381.345819,1000,353.213622
381.72832,1000,358.668271
383.291374,1000,363.681714
381.71079,1000,368.476075
382.247328,1000,373.366979
381.805181,1000,378.430108
384.34007,1000,383.912126
381.896225,1000,389.508964
383.199494,1000,394.849195
383.75462,1000,399.518941
381.766526,1000,404.750393
381.491806,1000,410.273341
383.236089,1000,415.895385
381.019735,1000,420.747888
382.119323,1000,425.58981
382.388528,1000,430.415368
383.545721,1000,435.413449
382.622496,1000,440.304727
382.1538,1000,445.348744
382.163879,1000,450.756333
383.455314,1000,456.199919
383.016041,1000,461.10407
382.647387,1000,466.090894
383.773615,1000,471.047159
381.508979,1000,475.881152
382.09741,1000,480.70068
383.576523,1000,485.557986
381.909392,1000,491.105557
384.083716,1000,496.557485
383.925128,1000,501.890573
383.322517,1000,506.807285
385.866004,1000,511.60124
384.154451,1000,516.455957
382.531376,1000,521.251708
384.325476,1000,526.114537
382.845056,1000,531.247654
383.661082,1000,536.227265
382.951164,1000,541.187635
383.60076,1000,546.779527
383.614028,1000,551.796829
383.3274,1000,556.710902
384.412394,1000,561.4477
384.419981,1000,566.317505
383.516087,1000,571.132581
386.102045,1000,576.028943
385.444355,1000,580.878813
383.386978,1000,585.774698
383.422357,1000,590.809098
384.323002,1000,596.195715
385.041225,1000,601.548678
383.854034,1000,606.402887
385.416549,1000,611.61665
385.321072,1000,617.12439
385.859243,1000,622.223182
386.251111,1000,627.050247
383.552458,1000,632.05921
385.730698,1000,637.132575
385.038158,1000,641.980806
385.921875,1000,646.937427
386.842429,1000,651.869201
386.390603,1000,656.828993
385.938973,1000,661.665174
386.461664,1000,666.580949
385.294328,1000,671.499515
385.335462,1000,676.34984
387.454877,1000,681.144129
383.050678,1000,686.020786
386.354304,1000,690.82211
382.95167,1000,695.718512
386.209355,1000,700.76635
385.374086,1000,706.367223
385.238033,1000,711.961974
386.178665,1000,717.358967
384.639249,1000,722.578607
385.643166,1000,727.878169
387.61452,1000,732.75776
387.350812,1000,737.580434
386.149906,1000,742.43977
387.199206,1000,747.713958
385.673196,1000,752.579071
384.887091,1000,757.426047
385.846912,1000,762.867208
386.973771,1000,768.330878
387.761861,1000,773.961997
387.304512,1000,779.410789
386.034486,1000,785.011647
385.912144,1000,790.028057
388.207647,1000,795.014574
386.812901,1000,799.852063
386.260922,1000,804.751647
387.66544,1000,809.570993
386.242508,1000,814.438501
386.121171,1000,819.246494
386.262268,1000,824.295149
386.050129,1000,829.205779
386.967547,1000,834.136273
386.639324,1000,838.984803
385.702086,1000,843.943423
387.187589,1000,848.845324
386.421073,1000,853.917711
387.321179,1000,858.738662
385.19213,1000,863.590745
387.160234,1000,868.328855
385.918535,1000,873.188051
386.433146,1000,878.024175
386.874035,1000,882.914581
386.074429,1000,887.765481
384.73362,1000,892.949909
387.278042,1000,898.607938
