time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_ext_0,u_ext_1,a_flex_0,a_flex_1,a_ext_0,a_ext_1
7.760167598724365,-0.17163370549678802,0.5212584733963013,0.7407943332970672,0.4370299916953797,0.4370299916953797,0.4370299916953797,1.0,0.5414002600892527,0.24045746877719076,0.058703579713843546,0.2598287935095214,0.5372326400263934,0.2249810923848226,0.06289006665636686,0.27530056062097386
7.770076036453247,-0.16515696048736572,0.6569552421569824,0.7822821486783258,0.4438254946599304,0.4438254946599304,0.4438254946599304,1.0,0.5443372703740321,0.25614045233292415,0.05574730422247498,0.24414606612229328,0.5407849552002127,0.24056077235887338,0.05931868543942092,0.25972331337163357
7.7800517082214355,-0.1562514305114746,0.9311401844024658,0.8225884404511326,0.42227706274971394,0.42227706274971394,0.42227706274971394,1.0,0.5466820456336173,0.27188248820929023,0.05338292125281188,0.2284020907632672,0.543733500416915,0.2562216302840818,0.056350803346116404,0.2440627020674504
7.7900755405426025,-0.14670675992965698,0.8719688057899475,0.8613260511500876,0.4657629909637365,0.4657629909637365,0.4657629909637365,1.0,0.5484135228457749,0.28753071638585,0.051631577249690946,0.2127497080015698,0.546073511631345,0.2718761733349659,0.053991190297903675,0.2284062050345101
7.800049066543579,-0.13942041993141174,0.8482962846755981,0.8978375201964204,0.5009929716455827,0.5009929716455827,0.5009929716455827,1.0,0.5495105461088257,0.3028112011333561,0.0505146732064338,0.19746292701722207,0.5477920288700853,0.287343687234161,0.05225293175216873,0.21293456602586608
7.810052156448364,-0.12881049513816833,1.0940759181976318,0.932151714264277,0.480826479032759,0.480826479032759,0.480826479032759,1.0,0.5499810760601304,0.317728838974774,0.05002413994185129,0.18253685637948933,0.5488865524651079,0.30253626310446746,0.05113853584701001,0.19773571120267772
7.820049285888672,-0.11521785706281662,1.4778046607971191,0.9638792967861753,0.435430090951992,0.435430090951992,0.435430090951992,1.0,0.5498200261722137,0.3321140227653021,0.050165185253234434,0.16814119080598955,0.5493532893186608,0.3173251429348848,0.05065186055012222,0.18293845100433365
7.830054998397827,-0.10094345360994339,1.3585655689239502,0.9928180431149967,0.4796260986306181,0.4796260986306181,0.4796260986306181,1.0,0.5490273211076404,0.34587610310955086,0.050937905964614616,0.15436664478659023,0.5491903052131506,0.3316006230222178,0.05079488325736842,0.16865254789546194
7.840056657791138,-0.08730820566415787,1.3587228059768677,1.0186965763745357,0.5000705610770189,0.5000705610770189,0.5000705610770189,1.0,0.5476055359508913,0.35889083774603847,0.05233980274300673,0.14133757139143188,0.548397920582021,0.34524573038412815,0.051567343000187574,0.15499505964344693
7.850181818008423,-0.07132939994335175,1.63799250125885,1.0415685317130188,0.46756879581118227,0.46756879581118227,0.46756879581118227,1.0,0.5455288973901027,0.37120790292078093,0.054396448246670503,0.1290041912275533,0.5469634089860618,0.35822681665245454,0.05298189562342904,0.1419996254355001
7.860215902328491,-0.053177472203969955,1.783353567123413,1.0607314090879156,0.4568904416834383,0.4568904416834383,0.4568904416834383,1.0,0.5428436254503801,0.38246650658404147,0.05706209754669572,0.1177277601719863,0.544903517218221,0.37034666161824803,0.05502199658506238,0.1298636928037432
