timestep,episode,hip_pos_l,hip_pos_r,exo_pos_l,exo_pos_r,hip_vel_l,hip_vel_r,exo_vel_l,exo_vel_r,act_iliopsoas_l,act_iliopsoas_r,act_glut_l,act_glut_r,muscle_length_iliopsoas_l,muscle_length_iliopsoas_r,muscle_length_glut_l,muscle_length_glut_r,muscle_force_iliopsoas_l,muscle_force_iliopsoas_r,muscle_force_glut_l,muscle_force_glut_r,motor_torque_l,motor_torque_r,pid_output_l,pid_output_r,hip_pos_target_l,hip_pos_target_r,hip_vel_target_l,hip_vel_target_r
147001,147,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1.0680416822433472,1.0680418014526367,0.7233721613883972,0.723372220993042,0.0,0.0,0.0,0.0,0.0,0.0,0.00023616055873571117,0.0,0.0,0.00011691116769094612,0.0,-1.0447034592521818
147002,147,0.004759357310831547,-0.0002677423181012273,0.002637839177623391,0.00229619606398046,-1.324636697769165,-2.236837863922119,-1.7013870477676392,-1.8091784715652466,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019333647564053535,1.0557208061218262,1.0557209253311157,0.7169662714004517,0.7140258550643921,0.0,0.0,0.0,0.0,0.0,0.0,-0.020864511094805666,0.0,0.0,-0.010330123424831429,0.0,-1.0447034592521813
147003,147,-0.0018948354991152883,-0.019871531054377556,-0.008060923777520657,-0.013010031543672085,0.7197721004486084,-0.8967249393463135,0.3609859049320221,-0.5494117140769958,0.15315920114517212,0.22784654796123505,0.009999999776482582,0.018175989389419556,1.0246061086654663,1.020728588104248,0.7106483578681946,0.7036111354827881,0.0,0.0,0.0,0.0,0.0,0.0,0.29406794294409233,0.18908160289749504,0.0,-0.020690253406756048,0.0,-0.9984746488223865
147004,147,0.0040854220278561115,-0.030588466674089432,-0.002647272776812315,-0.021653171628713608,0.4946650266647339,-1.273159146308899,0.6291618943214417,-1.1699670553207397,0.12972770631313324,0.20617160201072693,0.0881478413939476,0.017164966091513634,0.9908053278923035,0.9947749972343445,0.6898573040962219,0.6938782334327698,0.03903684392571449,0.13655981421470642,0.0,0.0,0.0,0.0,0.11207301937701297,-0.10423343450529501,0.0,-0.03067499989498059,0.0,-0.9984746488223865
147005,147,0.005201851949095726,-0.04493134096264839,0.0023753696586936712,-0.03665529564023018,-0.04010440409183502,-1.4003682136535645,0.5194938778877258,-1.5963585376739502,0.11092232912778854,0.19953405857086182,0.08732136338949203,0.016280893236398697,0.9826411008834839,0.9920493364334106,0.6817771792411804,0.6847606897354126,0.10021378099918365,0.20093414187431335,0.047256890684366226,0.0,0.0,0.0,0.16989268553598572,-0.08250959693221376,0.0,-0.040614408538753366,0.0,-0.951121543448045
147006,147,0.004470052197575569,-0.058230653405189514,0.00781627930700779,-0.0525493249297142,-0.13413706421852112,-1.2795127630233765,0.473251610994339,-1.5888066291809082,0.09557734429836273,0.19936689734458923,0.07610532641410828,0.015506082214415073,0.982988715171814,0.9940561652183533,0.6814895272254944,0.6761930584907532,0.09933388233184814,0.22085440158843994,0.04289833456277847,0.0,0.0,0.0,0.19861779664474138,-0.004631079200189562,0.0,-0.050083881914268207,0.0,-0.9469473375514328
147007,147,0.0030608519446104765,-0.07139884680509567,0.009839503094553947,-0.06860075145959854,-0.11880455166101456,-1.311629056930542,-0.004194706678390503,-1.5882267951965332,0.08308400213718414,0.19732074439525604,0.06674332916736603,0.014828469604253769,0.9848922491073608,0.9975302219390869,0.6812614798545837,0.6681329011917114,0.08872172981500626,0.22411008179187775,0.03656649962067604,0.0,0.0,0.0,0.18812270314657387,0.010848018277902155,0.0,-0.05955335528978305,0.0,-0.9217848711986326
147008,147,0.000783279596362263,-0.08441076427698135,0.007748008705675602,-0.0845513790845871,-0.29697632789611816,-1.2681506872177124,-0.3377973437309265,-1.575921893119812,0.07277484983205795,0.20038120448589325,0.058873239904642105,0.014235632494091988,0.9866358637809753,1.000803828239441,0.681332528591156,0.660531759262085,0.07493769377470016,0.22187337279319763,0.03391116112470627,0.0,0.0,0.0,0.2015192006836705,0.011305324861314147,0.0,-0.06846139646755374,0.0,-0.8901215254393259
147009,147,0.0005189105868339539,-0.09496843814849854,0.0054688481613993645,-0.09779112786054611,0.039388787001371384,-1.0177059173583984,-0.24977990984916687,-1.2150275707244873,0.06850949674844742,0.20254634320735931,0.052211470901966095,0.013716403394937515,0.9878377914428711,1.003930687904358,0.6812387704849243,0.6533438563346863,0.0705985501408577,0.22685325145721436,0.02862296998500824,0.0,0.0,0.0,0.2033598127128306,0.04257057040114887,0.0,-0.07736261172194747,0.0,-0.8901215254393259
147010,147,-0.0012931200908496976,-0.10678994655609131,0.0012481343001127243,-0.11025792360305786,-0.2655784487724304,-1.2236191034317017,-0.4670606255531311,-1.1806765794754028,0.0603775829076767,0.19670014083385468,0.04655197262763977,0.013262026943266392,0.9889636635780334,1.007360816001892,0.6815351843833923,0.6494233012199402,0.0606006383895874,0.22136160731315613,0.02754323184490204,0.003955095540732145,0.0,0.0,0.17039445269364667,-0.007365837026154623,0.0,-0.0857121705396961,0.0,-0.8279972124860561
