#{"t_start": 1781977510.4983568, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
507.077453,1000,3.528102
504.991154,1000,3.803072
508.62629,1000,4.074012
510.803619,1000,4.342044
495.292753,1000,4.612555
492.744615,1000,4.883147
516.860386,1000,5.149426
490.952004,1000,5.41848
495.440384,1000,5.686441
528.351262,1000,5.956671
514.062747,1000,6.231342
511.177188,1000,6.507399
494.014228,1000,6.777906
511.618341,1000,7.049478
509.681486,1000,7.321075
518.191938,1000,7.589113
495.631699,1000,7.85901
509.020136,1000,8.128887
517.902916,1000,8.398798
518.44774,1000,8.674657
499.225395,1000,8.949064
490.585649,1000,9.225595
511.538538,1000,9.497065
486.579551,1000,9.770047
513.726609,1000,10.042043
483.613092,1000,14.61857
519.88572,1000,18.797038
539.663502,1000,22.941727
585.142626,1000,27.236333
615.145451,1000,31.493082
653.180789,1000,35.675944
683.57162,1000,39.890946
713.138902,1000,44.08181
741.831359,1000,48.303181
742.289872,1000,52.750715
732.2694,1000,57.056304
731.601449,1000,61.331802
734.785716,1000,65.52887
751.713988,1000,69.800771
774.548588,1000,74.741047
779.028266,1000,79.643746
795.572494,1000,84.676305
806.331963,1000,89.239275
820.635773,1000,93.592046
821.674604,1000,98.184886
822.403648,1000,102.46723
825.689045,1000,106.779726
829.158508,1000,110.9053
831.102125,1000,115.030416
834.84452,1000,119.280135
837.242971,1000,123.554017
841.395013,1000,127.960895
844.566996,1000,132.273044
846.752637,1000,136.636302
848.426351,1000,141.744569
849.757079,1000,146.939233
850.201223,1000,151.775182
849.713945,1000,156.140276
849.903922,1000,160.442708
851.778872,1000,164.843521
851.47783,1000,169.221396
853.716171,1000,173.632259
854.323956,1000,177.980557
855.442566,1000,182.480714
854.21753,1000,186.713924
855.593014,1000,191.296433
857.139014,1000,196.412533
856.129366,1000,201.452762
857.098349,1000,206.496025
854.559087,1000,211.69527
855.866035,1000,216.827387
856.65959,1000,221.932757
857.679357,1000,227.078012
858.226208,1000,231.784687
856.811219,1000,236.083157
858.76701,1000,240.897068
857.814218,1000,245.960493
858.500602,1000,251.103013
856.31561,1000,255.932466
857.173286,1000,260.281526
857.037579,1000,264.793495
859.178171,1000,269.269073
859.551274,1000,273.755778
859.044784,1000,279.004884
858.991113,1000,284.073669
859.389431,1000,288.500814
858.850395,1000,292.969026
858.995242,1000,297.554233
859.353952,1000,302.046808
858.112028,1000,306.531746
858.855036,1000,311.622742
858.857405,1000,316.955192
860.792146,1000,322.139417
860.623576,1000,326.619589
860.128165,1000,331.23846
860.148897,1000,336.550741
859.862855,1000,341.28166
861.045685,1000,345.789655
860.406447,1000,350.488316
861.457125,1000,355.804029
861.413249,1000,361.125966
859.942492,1000,365.74046
860.491555,1000,370.303287
860.954077,1000,375.545292
860.63691,1000,380.056584
862.180885,1000,384.554096
861.71858,1000,389.09135
861.273411,1000,393.853635
862.517475,1000,399.181067
860.116158,1000,404.495471
861.314174,1000,409.311347
862.445475,1000,413.906281
861.484105,1000,418.463945
861.681509,1000,422.9921
862.46791,1000,427.506424
861.051491,1000,432.071662
861.749476,1000,436.627227
862.061437,1000,441.180699
862.777829,1000,445.807328
861.367009,1000,451.042226
861.462363,1000,455.891697
863.339293,1000,460.380996
864.252982,1000,464.876239
862.783644,1000,469.890979
862.335289,1000,475.172102
863.696508,1000,480.274564
863.326648,1000,485.469651
863.095187,1000,490.668908
862.585492,1000,496.030493
863.49983,1000,501.300199
862.888564,1000,506.665835
862.800145,1000,511.581247
864.166514,1000,516.062148
863.141328,1000,520.601781
863.167115,1000,525.07435
864.101992,1000,530.236014
864.563538,1000,535.675394
863.754292,1000,540.981104
864.008193,1000,546.411429
863.443099,1000,551.730696
864.170459,1000,557.059106
864.794104,1000,561.620197
864.672221,1000,566.188929
864.610077,1000,570.772646
864.954242,1000,576.032143
864.627542,1000,581.389271
864.890232,1000,586.626745
865.206636,1000,592.079827
864.640427,1000,597.399231
864.933734,1000,602.752067
865.796974,1000,607.289536
865.006687,1000,611.886461
865.274619,1000,616.439769
865.639601,1000,621.028809
864.910492,1000,625.641068
864.386377,1000,630.208241
864.928999,1000,634.820906
864.517126,1000,639.462049
865.650554,1000,644.128754
864.429123,1000,648.81078
864.994975,1000,653.514155
865.242832,1000,658.274603
865.178647,1000,662.90256
865.413381,1000,667.481093
864.800725,1000,672.069542
866.328642,1000,676.617639
865.755799,1000,681.17843
866.901564,1000,685.796112
865.546119,1000,690.353251
865.613106,1000,694.95964
865.374086,1000,699.513405
865.580622,1000,704.732258
865.719152,1000,710.272118
866.799682,1000,715.020283
865.103166,1000,719.665897
866.142331,1000,724.251237
865.355007,1000,729.337893
865.57332,1000,734.710018
866.96637,1000,740.198492
865.930509,1000,745.566946
866.668321,1000,750.818817
866.970191,1000,755.868326
865.969801,1000,760.246706
865.464147,1000,764.86464
866.420809,1000,769.894303
865.075111,1000,774.497208
866.085386,1000,779.149118
866.58709,1000,783.791482
866.115877,1000,788.380719
865.794346,1000,793.283543
866.834269,1000,798.227186
865.819618,1000,802.774838
866.524412,1000,807.199164
866.441556,1000,811.591939
866.3092,1000,816.714524
865.694325,1000,822.037661
866.262763,1000,826.663363
866.765871,1000,831.397372
866.07697,1000,836.703802
867.272367,1000,842.071752
