timestep,episode,hip_pos_l,hip_pos_r,exo_pos_l,exo_pos_r,hip_vel_l,hip_vel_r,exo_vel_l,exo_vel_r,act_iliopsoas_l,act_iliopsoas_r,act_glut_l,act_glut_r,muscle_length_iliopsoas_l,muscle_length_iliopsoas_r,muscle_length_glut_l,muscle_length_glut_r,muscle_force_iliopsoas_l,muscle_force_iliopsoas_r,muscle_force_glut_l,muscle_force_glut_r,motor_torque_l,motor_torque_r,pid_output_l,pid_output_r,hip_pos_target_l,hip_pos_target_r,hip_vel_target_l,hip_vel_target_r
184001,184,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1.0680402517318726,1.0680404901504517,0.7233724594116211,0.7233724594116211,0.0,0.0,0.0,0.0,0.0,0.0,0.00023616055873571117,0.0,0.0,0.00011691116769094612,0.0,-1.0447034592521818
184002,184,0.009652999229729176,0.00688102887943387,0.007331503089517355,0.007155092433094978,-0.3395712375640869,-0.8431274890899658,-0.7475419044494629,-0.8030439019203186,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.019334865733981133,1.055719256401062,1.0557194948196411,0.7169665694236755,0.7140265703201294,0.0,0.0,0.0,0.0,0.0,0.0,-0.020864511094805666,0.0,0.0,-0.010330123424831429,0.0,-1.0447034592521813
184003,184,0.005681915674358606,-0.006413211114704609,-0.0008929464966058731,-0.003691229736432433,0.2164093255996704,-1.0623538494110107,-0.14172503352165222,-0.6834362745285034,0.028424125164747238,0.061067622154951096,0.009999999776482582,0.018177030608057976,1.0392465591430664,1.0331357717514038,0.710648775100708,0.7036112546920776,0.0,0.0,0.0,0.0,0.0,0.0,0.07057086890024841,0.031436627190560104,0.0,-0.020690253406756048,0.0,-0.9984746488223865
184004,184,0.009517021477222443,-0.016730617731809616,0.0022120531648397446,-0.010096760466694832,0.49856817722320557,-1.0629818439483643,0.6024184823036194,-0.7299788594245911,0.026084860786795616,0.10050275176763535,0.03929395228624344,0.01716478355228901,1.0216344594955444,1.0038071870803833,0.6969841122627258,0.6938729882240295,0.0,0.027473391965031624,0.0,0.0,0.0,0.0,0.10958857418462752,-0.04413192848674953,0.0,-0.03067499989498059,0.0,-0.9984746488223865
184005,184,0.011423297226428986,-0.030708100646734238,0.006910950876772404,-0.022062133997678757,0.06542763113975525,-1.570411205291748,0.4504354000091553,-1.4694132804870605,0.02405470609664917,0.10803340375423431,0.08475734293460846,0.01628030091524124,1.0055134296417236,0.9977651834487915,0.6845057606697083,0.68475341796875,0.0,0.11020931601524353,0.04567712917923927,0.0,0.0,0.0,0.10996109349575614,-0.09431630826555192,0.0,-0.040614408538753366,0.0,-0.951121543448045
184006,184,0.011414819397032261,-0.045795273035764694,0.012129105627536774,-0.03771296143531799,-0.14641866087913513,-1.507297158241272,0.5297190546989441,-1.6658194065093994,0.022290371358394623,0.17411939799785614,0.0773363932967186,0.015507052652537823,0.9925320148468018,0.9962989091873169,0.6839315295219421,0.6761939525604248,0.017963659018278122,0.16026249527931213,0.04235317185521126,0.0,0.0,0.0,0.19470400115073255,-0.033386243795976045,0.0,-0.050083881914268207,0.0,-0.9469473375514328
184007,184,0.009105633944272995,-0.05863449349999428,0.016488714143633842,-0.05358113721013069,-0.29551419615745544,-1.1175622940063477,0.20303191244602203,-1.5220787525177002,0.020752303302288055,0.19048051536083221,0.06777865439653397,0.01482950896024704,0.9926291704177856,0.9960969090461731,0.6832390427589417,0.6681342124938965,0.02159128151834011,0.19086803495883942,0.037133555859327316,0.0,0.0,0.0,0.19619713047511203,-0.0018206407222896813,0.0,-0.05955335528978305,0.0,-0.9217848711986326
184008,184,0.0062386030331254005,-0.06883056461811066,0.015467717312276363,-0.06810465455055237,-0.3089148998260498,-0.9380536079406738,-0.3240412473678589,-1.4058139324188232,0.024420173838734627,0.18244072794914246,0.05973893031477928,0.01423607300966978,0.9929863810539246,0.9978850483894348,0.6826048493385315,0.6605299115180969,0.024562718346714973,0.1997511088848114,0.032683227211236954,0.0027905681636184454,0.0,0.0,0.14540272135343998,0.024979947796091435,0.0,-0.06846139646755374,0.0,-0.8901215254393259
184009,184,0.00338035193271935,-0.0783507451415062,0.010989722795784473,-0.08147956430912018,-0.28924158215522766,-0.9734047055244446,-0.5229393243789673,-1.2381577491760254,0.031487904489040375,0.1716419756412506,0.05293772742152214,0.013716262765228748,0.9924302101135254,1.0010905265808105,0.6824787855148315,0.657805323600769,0.029503053054213524,0.19388777017593384,0.030538758262991905,0.004370535258203745,0.0,0.0,0.12089548922895746,0.03259934310801327,0.0,-0.07736261172194747,0.0,-0.8901215254393259
184010,184,0.0027318214997649193,-0.08748272806406021,0.006716313771903515,-0.09140624850988388,0.03101413883268833,-0.9390050172805786,-0.4111374616622925,-0.8756632208824158,0.03476221486926079,0.16417910158634186,0.04715585708618164,0.013260873965919018,0.9919207096099854,1.0049302577972412,0.68271404504776,0.6549317240715027,0.03312549367547035,0.18802961707115173,0.027224019169807434,0.0037092091515660286,0.0,0.0,0.1283921687698531,0.03529724061954767,0.0,-0.0857121705396961,0.0,-0.8279972124860561
