#{"t_start": 1781185912.2648091, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
745.008313,1000,3.528266
741.584601,1000,3.793928
747.552558,1000,4.057009
751.587536,1000,4.318451
733.101678,1000,4.581602
729.795619,1000,4.851084
757.461026,1000,5.131387
727.710025,1000,5.399285
732.196503,1000,5.661655
764.052666,1000,5.935612
723.449105,1000,10.979059
759.196225,1000,15.773973
780.0256,1000,20.055552
826.305969,1000,24.383889
854.58736,1000,28.731283
891.080039,1000,32.930593
912.290021,1000,37.029519
944.529581,1000,41.438514
953.450725,1000,46.168529
954.989969,1000,51.102818
950.802868,1000,56.043347
954.847393,1000,61.61167
958.601599,1000,66.731502
959.876612,1000,71.865334
968.2419,1000,76.763229
977.564042,1000,81.159824
982.272319,1000,85.636387
990.355642,1000,90.107539
1002.180303,1000,94.696259
1008.034401,1000,98.819458
1014.453453,1000,103.093433
1014.890144,1000,107.468342
1015.307984,1000,111.998694
1015.425419,1000,116.285031
1018.683492,1000,120.493028
1020.793217,1000,124.864552
1023.83291,1000,129.244217
1026.862757,1000,133.834714
1030.4849,1000,139.317883
1030.969079,1000,145.105931
1032.827221,1000,149.848028
1034.533804,1000,154.369296
1035.002349,1000,158.578137
1035.554922,1000,162.742909
1037.983772,1000,167.004779
1037.944701,1000,171.262848
1037.25236,1000,175.611053
1040.676057,1000,179.932085
1042.052898,1000,184.759971
1040.705842,1000,190.250426
1042.754398,1000,195.288851
1043.965712,1000,199.874567
1042.8773,1000,204.202878
1042.575713,1000,208.500222
1040.432433,1000,212.797381
1042.92148,1000,217.151968
1044.53116,1000,221.397936
1044.661648,1000,225.664944
1045.736969,1000,230.164333
1047.858312,1000,234.645368
1046.358456,1000,239.251236
1047.687342,1000,243.811228
1045.956107,1000,248.284724
1047.498239,1000,252.752897
1047.749052,1000,257.239878
1049.191254,1000,261.764097
1049.240896,1000,266.293985
1050.767808,1000,270.544667
1049.338229,1000,274.946682
1052.703888,1000,279.533605
1051.362968,1000,284.798979
1051.243782,1000,289.207507
1050.061772,1000,293.54919
1050.424321,1000,297.866323
1051.860157,1000,302.304499
1051.609599,1000,306.658002
1052.57808,1000,311.119298
1053.727077,1000,315.394012
1052.557313,1000,319.614557
1054.213306,1000,324.857025
1052.844101,1000,330.002026
1055.761064,1000,335.369519
1051.269342,1000,340.558347
1053.82613,1000,345.772575
1052.870041,1000,350.940887
1054.860357,1000,356.33561
1053.81432,1000,361.380392
1054.531715,1000,366.428253
1056.559194,1000,371.571614
1055.633787,1000,376.760693
1056.380698,1000,381.527574
1055.009655,1000,386.089327
1056.483484,1000,391.452956
1057.056052,1000,396.241932
1055.362901,1000,400.570915
1058.194061,1000,404.853994
1057.129551,1000,409.193088
1058.348027,1000,413.452729
1055.792398,1000,418.04056
1057.421201,1000,422.284998
1057.757539,1000,426.724758
1057.641948,1000,430.960052
1056.126102,1000,435.260726
1057.750266,1000,439.765202
1056.643577,1000,443.981457
1055.910561,1000,448.124476
1057.025524,1000,452.556299
1057.841352,1000,457.444316
1058.459551,1000,462.693545
1056.153725,1000,468.020991
1058.870892,1000,473.325328
1058.787078,1000,478.57594
1058.290676,1000,483.854946
1057.71702,1000,488.473585
1056.877154,1000,493.524087
1057.533292,1000,498.023147
1057.958363,1000,502.199102
1059.749547,1000,506.504252
1058.795187,1000,510.722552
1060.178499,1000,515.415266
1058.833219,1000,519.625841
1060.049677,1000,524.018169
1058.843874,1000,528.242794
1057.80742,1000,532.921023
1060.182704,1000,537.238237
1058.760821,1000,541.860049
1060.348271,1000,546.909672
1059.319111,1000,551.262974
1059.462756,1000,555.913155
1060.22145,1000,561.267347
1059.433346,1000,566.561828
1059.395223,1000,571.158708
1060.731554,1000,575.550253
1060.761318,1000,580.274944
1058.884258,1000,584.441115
1060.905683,1000,588.580813
1060.158031,1000,592.956579
1059.437121,1000,597.241431
1059.966336,1000,601.881681
1060.287113,1000,606.094081
1061.338702,1000,610.413408
1060.937489,1000,615.792572
1061.157502,1000,621.399221
1060.805609,1000,626.284665
1060.995996,1000,630.584432
1061.101062,1000,635.088752
1059.979061,1000,639.499298
1061.144726,1000,643.789032
1061.323885,1000,648.120438
1061.253205,1000,652.395455
1060.987682,1000,657.390517
1061.562099,1000,662.745672
1061.867417,1000,668.264191
1061.144454,1000,673.394355
1063.305277,1000,678.414437
1061.524306,1000,682.821987
1061.444611,1000,687.067486
1062.668719,1000,691.390967
1060.980365,1000,695.835315
1061.01041,1000,700.235404
1061.675732,1000,705.402398
1061.69398,1000,710.8768
1062.576623,1000,716.458749
1063.012196,1000,721.380577
1062.253524,1000,726.318242
1063.61558,1000,730.688354
1063.675799,1000,735.016344
1062.584659,1000,739.696022
1061.216707,1000,744.225438
1062.395048,1000,748.832284
1062.652479,1000,753.218042
1062.021724,1000,757.829058
1063.018603,1000,762.334253
1062.707038,1000,766.695029
1063.000616,1000,771.068551
1062.850909,1000,775.457455
1063.308956,1000,779.732432
1062.925531,1000,784.108593
1062.642576,1000,788.333967
1062.827707,1000,792.917041
1062.11566,1000,797.22431
1062.984026,1000,801.34786
1062.747932,1000,805.599714
1063.414458,1000,809.823382
1063.473679,1000,813.940201
1063.156705,1000,818.080994
1063.510478,1000,822.381959
1063.877038,1000,827.010646
1062.921844,1000,831.315941
1064.5679,1000,835.476118
1063.540739,1000,839.769154
1063.217861,1000,843.953666
1063.896167,1000,848.093773
1063.018159,1000,852.337561
1063.710296,1000,856.60273
1063.364462,1000,861.091817
1063.685093,1000,865.227925
1064.222112,1000,869.363836
1064.098203,1000,873.497378
1063.879166,1000,877.780512
