time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-1.9520079064953383e-06,-0.0006993742323802135,8.265619555749891e-05,0.0,0.0,-1.557645274511245e-06,-0.00012084425560949783,0.0,0.0
0.01,0.010330123424831429,3.035962219282306e-05,0.050923906610227235,0.0,0.0073039589527718754,0.0,-3.779772130041832e-06,-0.0001131253431402105,0.0,1.10125520907945e-06
0.02,0.020690253406756048,0.000184538074696312,0.10878816480578339,0.0,0.014678051055541527,0.0,-6.243512529446269e-06,-0.00010107547324760054,0.0,2.683202412861154e-06
0.03,0.03067499989498059,0.0007647829010129165,0.16440869858731244,0.0,0.021772881913288255,0.0,-1.0137069281528666e-05,-8.717590636365744e-05,0.0,4.451525280150383e-06
0.04,0.040614408538753366,0.0020899613215393633,0.21570522741208698,0.0,0.02860324396497176,0.0,-1.6440471373303937e-05,-6.583635520633212e-05,0.0,7.247974491578762e-06
0.05,0.050083881914268207,0.004412756839619855,0.2583116378582642,0.0,0.03464020787761273,0.0,-2.5283312565697874e-05,-3.1433004601771094e-05,0.0,1.177543925543458e-05
0.06,0.05955335528978305,0.007914898400386023,0.2927213219595237,0.0,0.04002886656696792,0.0,-3.625823581782442e-05,1.7496995548652762e-05,0.0,1.814241127807022e-05
0.07,0.06846139646755374,0.012696660511932103,0.316031748396461,0.0,0.04423682178534127,0.0,-4.8683459891361776e-05,7.924171903111801e-05,0.0,2.6078665205283574e-05
0.08,0.07736261172194747,0.018784549071411864,0.3308032602508063,0.0,0.04757310064380472,0.0,-6.183703683510858e-05,0.0001503117152088853,0.0,3.5117106275999255e-05
0.09,0.0857121705396961,0.026133706922327356,0.335834043593176,0.0,0.049624763174870926,0.0,-7.500822401784316e-05,0.00022676230372444336,0.0,4.475746939446778e-05
0.1,0.09399214266455713,0.03464255195591438,0.33423463050972274,0.0,0.0507513422168284,0.0,-8.758233928888265e-05,0.00030461201558822527,0.0,5.450235799050688e-05
0.11,0.10174083111555474,0.044160994678913365,0.32572772812755196,0.0,0.050688920563133295,0.0,-9.903404671300643e-05,0.00038031665818502526,0.0,6.39173150552567e-05
0.12,0.10934657510247155,0.05450540656589295,0.31307654942205315,0.0,0.049806330510840685,0.0,-0.00010896656667793448,0.00045080013875586867,0.0,7.26267485791344e-05
0.13,0.11645200517998859,0.06546712430543351,0.2962949716643446,0.0,0.04797266943451557,0.0,-0.00011708897931455533,0.0005136573990766746,0.0,8.034227852132956e-05
0.14,0.12333053602054957,0.07682396668708456,0.27737381470275196,0.0,0.045519482487235675,0.0,-0.00012322539795671226,0.0005670730122168531,0.0,8.684759022216605e-05
0.15,0.12975031971785705,0.0883471077493414,0.2564482740168774,0.0,0.042434025879410586,0.0,-0.00012728856935294658,0.0006098618497551284,0.0,9.200566105737289e-05
0.16,0.13584865240365068,0.0998085022077557,0.23469118234613054,0.0,0.0389691708284665,0.0,-0.00012927228554428274,0.0006413482355721651,0.0,9.574090102020753e-05
0.17,0.14154040171401913,0.11098650525953645,0.2124679581343652,0.0,0.03522254252137826,0.0,-0.00012923489439254374,0.0006613177163657544,0.0,9.803440835295283e-05
0.18,0.14680555123663377,0.12166988897100274,0.1902236297737947,0.0,0.031334278372801665,0.0,-0.0001272839249105519,0.0006699327938680102,0.0,9.891287880748333e-05
0.19,0.15172687815333405,0.1316633153431721,0.16875813953895577,0.0,0.02751123754074177,0.0,-0.0001235761589705643,0.0006676492751515108,0.0,9.843818764446292e-05
0.2,0.15610585950435826,0.14078871781926403,0.14785782028807154,0.0,0.02375222383506847,0.0,-0.00011829503540065813,0.0006552087554770036,0.0,9.670778459926554e-05
0.21,0.1602143760206611,0.14889166911331622,0.12896505742009318,0.0,0.020376383270625895,0.0,-0.00011166870227764831,0.0006335277500462191,0.0,9.383906334813583e-05
