time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-2.059762113075022e-06,-0.0008581210130263222,0.00010533696208954247,0.0,0.0,-1.5571871625020279e-06,-0.00012084425627461009,0.0,0.0
0.01,0.010330123424831429,3.969051064613808e-05,0.06492834307162888,0.0,0.009309180140269307,0.0,-3.818946416755389e-06,-0.00011101221816162655,0.0,1.403025633414327e-06
0.02,0.020690253406756048,0.0003401903757117164,0.1377586753789657,0.0,0.018616372441414283,0.0,-6.938087488578614e-06,-9.549377474955013e-05,0.0,3.4424279086591075e-06
0.03,0.03067499989498059,0.0013006496719991769,0.20541620867300642,0.0,0.02736252921177662,0.0,-1.2348187615357436e-05,-7.383204937138138e-05,0.0,6.256592960788589e-06
0.04,0.040614408538753366,0.003287103069864436,0.2645697023203592,0.0,0.03548289738338016,0.0,-2.0869327369690848e-05,-3.691189516465532e-05,0.0,1.1138031262504886e-05
0.05,0.050083881914268207,0.00656371727225873,0.30969169132993546,0.0,0.04226441214210919,0.0,-3.226910103411678e-05,2.159968409561763e-05,0.0,1.8827926368774646e-05
0.06,0.05955335528978305,0.011289758654586052,0.3419926078069801,0.0,0.0478909750359352,0.0,-4.5764893382543905e-05,0.00010104810286099561,0.0,2.9119991767792105e-05
0.07,0.06846139646755374,0.017512664096172356,0.3587966717375116,0.0,0.051711946489647206,0.0,-6.035114238519953e-05,0.0001964276206240464,0.0,4.131196977475906e-05
0.08,0.07736261172194747,0.02518534694239457,0.36435719824880375,0.0,0.054182275268799665,0.0,-7.506640369888394e-05,0.0003007737715283912,0.0,5.449994501953433e-05
0.09,0.0857121705396961,0.0341764676107776,0.35813356992166867,0.0,0.054851990466770736,0.0,-8.90375650382457e-05,0.00040714867670974946,0.0,6.781874660554917e-05
0.1,0.09399214266455713,0.04429420311655931,0.3446711773362995,0.0,0.05427177245265472,0.0,-0.000101569440154734,0.0005091699049710722,0.0,8.048182937601301e-05
0.11,0.10174083111555474,0.055299988863661484,0.32406137826983783,0.0,0.05219707673134802,0.0,-0.00011212078749063418,0.0006016441571767607,0.0,9.186208642100723e-05
0.12,0.10934657510247155,0.06692864209602115,0.29990248584883655,0.0,0.04919108573342001,0.0,-0.00012033610236434155,0.0006804958780432596,0.0,0.00010147041981080801
0.13,0.11645200517998859,0.07889906427898045,0.2722415399942246,0.0,0.04516970825714561,0.0,-0.0001260023269142467,0.0007429602553736998,0.0,0.000108984539299509
0.14,0.12333053602054957,0.09092779436580713,0.2434838306998615,0.0,0.04063143752072868,0.0,-0.0001290483759489837,0.0007873341581140787,0.0,0.00011421014372133787
0.15,0.12975031971785705,0.10273645709362628,0.21371664646403868,0.0,0.03562220829551346,0.0,-0.0001295051605352534,0.0008129425564678446,0.0,0.00011708063622855016
0.16,0.13584865240365068,0.11405995322573148,0.18435629783267007,0.0,0.03051602345300052,0.0,-0.00012749338881410565,0.00081988221303053,0.0,0.00011762124751672813
0.17,0.14154040171401913,0.12465270619199414,0.1558742459887112,0.0,0.025474931761925727,0.0,-0.00012320364367224526,0.0008089130603838372,0.0,0.00011593814635650927
0.18,0.14680555123663377,0.13429331933034697,0.12891905677742155,0.0,0.02070224150768715,0.0,-0.00011687987826879581,0.0007813188088255101,0.0,0.00011220057937250715
0.19,0.15172687815333405,0.142791588713959,0.10468573613630887,0.0,0.016472317467022844,0.0,-0.00010882367702629842,0.000738786424965953,0.0,0.00010662607038767145
0.2,0.15610585950435826,0.14999059133683437,0.08310702239774967,0.0,0.012778272508484206,0.0,-9.936881406033002e-05,0.0006834173406291729,0.0,9.94843129464501e-05
0.21,0.1602143760206611,0.15577552111471568,0.06633266363584638,0.0,0.010007058797252754,0.0,-8.890790769735647e-05,0.0006175695154438304,0.0,9.107430509113886e-05
0.22,0.16365420419168317,0.16007279329578586,0.053380180827981044,0.0,0.0079043460341564,0.0,-7.784832677095049e-05,0.000544005504879754,0.0,8.174839727216002e-05
