time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_ext_0,u_ext_1,a_flex_0,a_flex_1,a_ext_0,a_ext_1
0.0003523826599121094,0.01832236535847187,-0.02792365290224552,1.1329962054801257,0.5048797948390101,0.5048797948390101,0.5048797948390101,1.0,0.4507085070059272,0.35944237991380384,0.09997320777245966,0.02043091607687287,0.2253542535029636,0.17972118995690192,0.04998660388622983,0.010215458038436435
0.010080575942993164,0.01879107765853405,0.07931335270404816,1.1695778124431366,0.7609159943310253,0.7609159943310253,0.7609159943310253,1.0,0.4702595285424656,0.36870551619515246,0.09264127774994455,0.015796858289301892,0.3478068910227146,0.2742133530760272,0.07131394081808719,0.013006158163869163
0.02016162872314453,0.019813720136880875,0.09866264462471008,1.2058409021536391,0.9154499385780364,0.9154499385780364,0.9154499385780364,1.0,0.49046800569873344,0.3781310686819698,0.08506218929794858,0.011081124801501759,0.41913744836072403,0.32617221087899845,0.07818806505801788,0.012043641482685462
0.03015732765197754,0.02079375460743904,0.18764907121658325,1.240157074545743,0.9964980531106451,0.9964980531106451,0.9964980531106451,1.0,0.510402953090716,0.3872788462836565,0.07758507972637167,0.006503932037148788,0.46477020072572006,0.35672552858132744,0.07788657239219478,0.009273786759917125
0.040082454681396484,0.024969549849629402,0.4464772343635559,1.2726332170891115,1.0039111051549128,1.0039111051549128,1.0039111051549128,1.0,0.5300464305839527,0.39614413434575685,0.07021669215807815,0.0020676493547940947,0.4974083156548364,0.3764348314635422,0.07405163227513646,0.00567071805735561
0.05009031295776367,0.03046625852584839,0.5371257066726685,1.2986157017968565,1.0361837281392945,1.0361837281392945,1.0361837281392945,1.0,0.5496518247596454,0.404841012888892,0.06286197863479015,0.0,0.5235300702072408,0.39063792217621707,0.0684568054549633,0.002835359028677805
0.06008100509643555,0.03592035919427872,0.6739217042922974,1.3187153244715923,1.047436161096604,1.047436161096604,1.047436161096604,1.0,0.5689721419571186,0.4132584145137609,0.0556135896066087,0.0,0.5462511060821797,0.401948168344989,0.062035197530786,0.0014176795143389024
0.07016491889953613,0.045251984149217606,0.9483901858329773,1.3378997736968674,1.0167707967172235,1.0167707967172235,1.0167707967172235,1.0,0.5881683958024256,0.42146471473627356,0.048411110539613465,0.0,0.5672097509423026,0.4117064415406313,0.05522315403519973,0.0007088397571694512
0.0801689624786377,0.05679933354258537,1.064825177192688,1.3558783156471106,1.0229663207410151,1.0229663207410151,1.0229663207410151,1.0,0.6068620306827992,0.42929776660016894,0.0413965751009521,0.0,0.5870358908125509,0.4205021040704001,0.048309864568075914,0.0003544198785847256
0.09015703201293945,0.06677011400461197,1.1253877878189087,1.372819702702703,1.0414276857495135,1.0414276857495135,1.0414276857495135,1.0,0.6251302228179728,0.4367922221507555,0.034541033301687216,0.0,0.6060830568152619,0.4286471631105778,0.041425448934881565,0.0001772099392923628
0.10015296936035156,0.08193932473659515,1.565805435180664,1.388802503041402,0.9573375083341784,0.9573375083341784,0.9573375083341784,1.0,0.6429709322908186,0.44394744384090823,0.027845251471342175,0.0,0.6245269945530403,0.436297303475743,0.03463535020311187,8.86049696461814e-05
0.1101677417755127,0.09736420214176178,1.5370672941207886,1.4038754970866674,0.9933541436672266,0.9933541436672266,0.9933541436672266,1.0,0.6603567878059211,0.450751781008639,0.021319499587408988,0.0,0.6424418911794807,0.443524542242191,0.02797742489526043,4.43024848230907e-05
0.12016153335571289,0.1133003979921341,1.7099330425262451,1.4180121928360339,0.9749603003361199,0.9749603003361199,0.9749603003361199,1.0,0.6771749734564072,0.45716113628377075,0.015006123137265348,0.0,0.659808432317944,0.4503428392629809,0.02149177401626289,2.215124241154535e-05
0.13009095191955566,0.13196364045143127,1.8894838094711304,1.431193536273744,0.9525858790879095,0.9525858790879095,0.9525858790879095,1.0,0.6933172904341304,0.46313655263951725,0.008945748061306324,0.0,0.6765628613760372,0.4567396959512491,0.015218761038784608,1.1075621205772675e-05
0.14008879661560059,0.15186259150505066,2.0239486694335938,1.443624289939056,0.9401351815787803,0.9401351815787803,0.9401351815787803,1.0,0.7089584824221937,0.46874260323291655,0.003072769182615759,0.0,0.6927606718991155,0.4627411495920828,0.009145765110700184,5.537810602886338e-06
0.15007877349853516,0.17248588800430298,2.0959157943725586,1.45,0.94118496777126,0.94118496777126,0.94118496777126,1.0,0.7239342775178584,0.4739186736806159,0.0,0.0,0.708347474708487,0.46832991163634935,0.004572882555350092,2.768905301443169e-06
