time_s,q_l_rad,q_r_rad,qd_l_rad_s,qd_r_rad_s,q_des_l_rad,q_des_r_rad,applied_torque_l_nm,applied_torque_r_nm
4.76837158203125e-07,0.0036218627355992794,0.31339767575263977,0.012480254285037518,0.023368023335933685,0.0,-0.00011641301426227131,-0.0001208438911558854,0.0006912087489173587
0.010223150253295898,0.0036218627355992794,0.3134402930736542,0.013614705763757229,0.05436691269278526,0.0,0.01056130998779592,-0.00011293722233380476,-0.051692019516552785
0.02008342742919922,0.0037070834077894688,0.31331244111061096,0.04329013451933861,-0.005125222261995077,0.0,0.020773553579827898,-0.0001012417282482891,-0.10768041436706505
0.03008556365966797,0.0034940324258059263,0.31326985359191895,-0.05037881061434746,-0.029651932418346405,0.0,0.030760045112830255,-8.777908869907565e-05,-0.16176177303585382
0.04008889198303223,0.003664473071694374,0.31326985359191895,0.01525148469954729,-0.023485196754336357,0.0,0.040698584565415405,-6.737410736037409e-05,-0.21118484238977175
0.05008530616760254,0.0035792530979961157,0.31318461894989014,-0.018379459157586098,-0.03678083047270775,0.0,0.05016466236255615,-3.472973563200929e-05,-0.25178737407624235
0.06014680862426758,0.0035792530979961157,0.31318461894989014,-0.025762122124433517,0.005779774393886328,0.0,0.05968413301680579,1.178545169218612e-05,-0.2843761152346072
0.07008790969848633,0.0037070834077894688,0.31314200162887573,0.032502349466085434,0.025086218491196632,0.0,0.0685396467824713,6.92759608657854e-05,-0.30582871318959054
0.08014655113220215,0.003664473071694374,0.3130994141101837,0.0067459228448569775,0.04043133929371834,0.0,0.07748497545176042,0.00013567177515009152,-0.31916942135599646
0.09006977081298828,0.003664473071694374,0.3129715621471405,0.017539147287607193,-0.008025267161428928,0.0,0.08576994057836329,0.0002053808292809537,-0.32307806401976713
0.10008740425109863,0.003664473071694374,0.3128863573074341,0.030791057273745537,-0.04137539863586426,0.0,0.09405986949566274,0.0002761656262225727,-0.3206935568969978
0.11008715629577637,0.003664473071694374,0.3130141794681549,0.014016710221767426,0.010322476737201214,0.0,0.10180711996280704,0.00034386606741161374,-0.3117239655116267
0.12016034126281738,0.003664473071694374,0.3130141794681549,0.02338370308279991,0.014695181511342525,0.0,0.10946050446562051,0.0004061353940951404,-0.2987527701354306
0.13008999824523926,0.0035792530979961157,0.3130141794681549,-0.018274081870913506,0.026974493637681007,0.0,0.11651391075053605,0.00045961376941880004,-0.28213119677817133
0.14007186889648438,0.0034940324258059263,0.3130141794681549,-0.06797520816326141,0.0044517661444842815,0.0,0.12337667429754895,0.0005037999809885414,-0.26349404424751727
0.1500685214996338,0.0035792530979961157,0.3130141794681549,-0.007681668736040592,0.018177470192313194,0.0,0.1297921064079467,0.000537474377920768,-0.24301249069048106
0.16009140014648438,0.0034940324258059263,0.3130567967891693,-0.04579593613743782,0.03750668466091156,0.0,0.13590067507572268,0.0005601222893257875,-0.2218205338311755
0.17016100883483887,0.0035792530979961157,0.3128863573074341,-0.011760352179408073,-0.048019733279943466,0.0,0.141625175273008,0.0005716265927218074,-0.200236571456098
0.1800847053527832,0.0035792530979961157,0.3130994141101837,-0.0247911736369133,0.05033521726727486,0.0,0.14684723750989784,0.000572355882183872,-0.17912041164088446
0.19015812873840332,0.003536642761901021,0.3128863573074341,-0.03405207023024559,-0.04822765663266182,0.0,0.15179612243298696,0.000562789462560824,-0.15865257655469064
0.20015740394592285,0.0035792530979961157,0.3130567967891693,-0.018802853301167488,0.03225933015346527,0.0,0.15617052917551377,0.0005440094495158404,-0.13909007963935638
0.2101593017578125,0.0037496937438845634,0.31314200162887573,0.04680445045232773,0.06445126980543137,0.0,0.16026917308808278,0.0005169700135002037,-0.1216837485637998
0.22015833854675293,0.0036218627355992794,0.3130141794681549,-0.0017227636417374015,0.005247864406555891,0.0,0.16370571675783635,0.0004829496598935689,-0.1055548128208414
0.2301492691040039,0.0035792530979961157,0.3130994141101837,-0.026834482327103615,0.0373038649559021,0.0,0.16694405874991766,0.00044331140325184516,-0.09287762121973023
0.24014639854431152,0.0036218627355992794,0.3129289746284485,0.0019439838360995054,-0.038991160690784454,0.0,0.16938969985256613,0.0003995548865375729,-0.08189607774265405
0.25016355514526367,0.003664473071694374,0.3130994141101837,0.019761376082897186,0.03933526203036308,0.0,0.17173388368022707,0.00035316538332781633,-0.07564353775524639
0.2601637840270996,0.003664473071694374,0.3129289746284485,0.02373320423066616,-0.04977284371852875,0.0,0.17313648256821637,0.00030610028779578635,-0.07127660419958794
0.27016377449035645,0.003536642761901021,0.31314200162887573,-0.048858288675546646,0.053906332701444626,0.0,0.17452128792622884,0.0002600975688219663,-0.07241057938828831
0.28015971183776855,0.0035792530979961157,0.3129715621471405,-0.02496359497308731,-0.03261663019657135,0.0,0.17483909141566237,0.00022499388539498397,-0.07272681437221488
0.2901644706726074,0.0037070834077894688,0.3130994141101837,0.042558565735816956,0.03405987098813057,0.0,0.17512742772472648,0.0002119357711116212,-0.07413302507226678
0.3001565933227539,0.0035792530979961157,0.3129715621471405,-0.020442068576812744,-0.039234407246112823,0.0,0.1744114439839793,0.00021710389231144065,-0.07182893917209185
0.3101673126220703,0.0036218627355992794,0.3129715621471405,0.013408320024609566,-0.041893765330314636,0.0,0.17355161186668813,0.0002329003794675622,-0.06911082293227105
0.32015347480773926,0.003664473071694374,0.3128437399864197,0.023934923112392426,-0.08392918109893799,0.0,0.17176298486031655,0.00025433819821910536,-0.06280034527605119
0.33016228675842285,0.0036218627355992794,0.3130141794681549,0.011513985693454742,-0.009616335853934288,0.0,0.16970604333434727,0.00027860722371429833,-0.055651598029499566
0.34015536308288574,0.003536642761901021,0.3130141794681549,-0.02787792682647705,-0.015141362324357033,0.0,0.16680214363885798,0.00030402711061795155,-0.04543588810416092
0.35014843940734863,0.0037070834077894688,0.3130994141101837,0.042833756655454636,0.025440432131290436,0.0,0.16350382484364956,0.0003296271515151893,-0.03414384623171488
0.3601562976837158,0.0036218627355992794,0.3130141794681549,0.008157726377248764,-0.02905077487230301,0.0,0.15943978132239175,0.0003548062511922072,-0.02047689274775856
0.3701608180999756,0.0037070834077894688,0.31318461894989014,0.04222075641155243,0.047570232301950455,0.0,0.1548398197298021,0.0003594307203796487,-0.005447512348634427
0.3800983428955078,0.003664473071694374,0.31318461894989014,0.01820473186671734,0.040004633367061615,0.0,0.14962067175396312,-0.0006502866589468515,0.012886836142761801
0.3901665210723877,0.0035792530979961157,0.3130994141101837,-0.027070172131061554,0.0057771881110966206,0.0,0.1436358387368117,-0.001124105497323982,0.030953044458144837
0.4001638889312744,0.0037496937438845634,0.31314200162887573,0.0465753935277462,0.011990843340754509,0.0,0.13714577597454342,-0.0011664749236856328,0.04666931073429973
0.41014885902404785,0.0037496937438845634,0.31314200162887573,0.07077822089195251,-0.0020324529614299536,0.0,0.1298172465198894,-0.001091339707716699,0.06188527568187632
0.42016005516052246,0.0035792530979961157,0.31322723627090454,-0.026465192437171936,0.025824328884482384,0.0,0.1220417192044689,-0.0010373133589307625,0.07533715939713459
0.43015480041503906,0.003664473071694374,0.31326985359191895,0.01699242740869522,0.023926720023155212,0.0,0.11326063774572336,-0.0010298856385213505,0.08949781554741072
0.4401586055755615,0.0035792530979961157,0.31335505843162537,-0.02068180963397026,0.0397028885781765,0.0,0.10417495861357452,-0.0010560695177055694,0.10156913891348995
0.450164794921875,0.0035792530979961157,0.31335505843162537,-0.023551849648356438,0.028143716976046562,0.0,0.09388703901839396,-0.0010985764467249714,0.114997472710282
0.460162878036499,0.0036218627355992794,0.31335505843162537,-0.013121828436851501,0.02860020473599434,0.0,0.08345052642301314,-0.001145601528626441,0.1258182280053411
0.47016334533691406,0.0034940324258059263,0.313525527715683,-0.03683701530098915,0.08683419972658157,0.0,0.07162270118762383,-0.0011908373738223083,0.1386685735240349
0.4801466464996338,0.003664473071694374,0.31339767575263977,0.030992284417152405,0.00882651749998331,0.0,0.05979202701409124,-0.0012317917512022585,0.1486287475442753
0.49016547203063965,0.0036218627355992794,0.3134828805923462,0.0019679288379848003,0.043484799563884735,0.0,0.04636045060617012,-0.0012679339378923902,0.1613666484037199
0.5001575946807861,0.003536642761901021,0.313525527715683,-0.049572717398405075,0.02160995826125145,0.0,0.0329227489134509,-0.0012994592075299535,0.17165086051910847
0.5101544857025146,0.0035792530979961157,0.31378117203712463,-0.017531100660562515,0.05225064978003502,0.0,0.018035971233802784,-0.0013268971660814778,0.18444912819150874
0.5201470851898193,0.003536642761901021,0.3143351078033447,-0.027880465611815453,0.0840282291173935,0.0,0.002955010731343245,-0.0013507782385315174,0.19572942172743202
0.5301623344421387,0.0035792530979961157,0.31667864322662354,-0.005474904552102089,0.284065842628479,0.0,-0.013438646115437861,-0.0013717068987220134,0.20921171361467236
0.5401606559753418,0.0034088122192770243,0.31851089000701904,-0.05181293562054634,0.11019400507211685,0.0,-0.030161252390446695,-0.0013901560147453562,0.22198710421771833
0.5501539707183838,0.0035792530979961157,0.32025790214538574,0.031222421675920486,0.24179595708847046,0.0,-0.047817271004643946,-0.001406412012009938,0.23600376671707984
0.5601494312286377,0.0036218627355992794,0.3254989683628082,0.02858080342411995,0.5705738663673401,0.0,-0.06591093156213816,-0.0014206885016712996,0.24978348108442114
0.5701470375061035,0.0036218627355992794,0.33091044425964355,-0.03164295107126236,0.47568243741989136,0.0,-0.08463269472957693,-0.0014330549002004613,0.2639702382258654
0.5801587104797363,0.0035792530979961157,0.33627933263778687,-0.023257650434970856,0.5157614946365356,0.0,-0.10382020446062935,-0.001443569485830401,0.2781421378956938
0.5901644229888916,0.003536642761901021,0.3434378504753113,-0.051981423050165176,0.7666072249412537,0.0,-0.12336362777816806,-0.001452229361553211,0.2921316801964667
