#{"t_start": 1782236933.7346199, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-347.802115,1000,1.150439
-339.39613,1000,1.476677
-356.734333,1000,1.776974
-356.98883,1000,2.081987
-342.731867,1000,2.387762
-347.61751,1000,2.702643
-338.900934,1000,2.9989
-344.221418,1000,3.309361
-334.768795,1000,3.620014
-324.304658,1000,3.919545
-336.444423,1000,4.212994
-323.897145,1000,4.507455
-343.920532,1000,4.810172
-354.159202,1000,5.147446
-348.577526,1000,5.482469
-346.798109,1000,5.809373
-360.41229,1000,6.135557
-361.900979,1000,6.458936
-341.463987,1000,6.773637
-336.412243,1000,7.103492
-352.35385,1000,7.406682
-345.219571,1000,7.731951
-344.928654,1000,8.034777
-348.265392,1000,8.33077
-358.440677,1000,8.62841
-360.184659,1000,13.745991
-360.567886,1000,18.515741
-358.055686,1000,22.706301
-353.236182,1000,26.847663
-353.951332,1000,31.009382
-359.261472,1000,35.141955
-348.462518,1000,39.94946
-353.428869,1000,44.175383
-346.330625,1000,48.337588
-327.408893,1000,52.484013
-311.393694,1000,56.630976
-297.152177,1000,60.785073
-296.805504,1000,65.008532
-280.929868,1000,69.155316
-250.953492,1000,73.347867
-251.561952,1000,77.511534
-254.480801,1000,81.694761
-254.669509,1000,85.855908
-288.496164,1000,90.016784
-266.228715,1000,94.316583
-261.414629,1000,98.490667
-274.031335,1000,102.828922
-268.536679,1000,107.245392
-233.853681,1000,111.808241
-241.089832,1000,116.307466
-242.533495,1000,121.23156
-208.438993,1000,125.571342
-227.785686,1000,129.921167
-235.602314,1000,134.276792
-220.866683,1000,138.620242
-208.105777,1000,142.978165
-213.526089,1000,147.303903
-190.802763,1000,151.65446
-203.430637,1000,155.973329
-184.530136,1000,160.301252
-187.887541,1000,164.612154
-187.54322,1000,168.948673
-173.652396,1000,173.292636
-171.234614,1000,177.622663
-162.449125,1000,182.032531
-165.862258,1000,186.34182
-160.465886,1000,190.675933
-171.7053,1000,195.125331
-168.047688,1000,199.467515
-164.961528,1000,203.784916
-167.178102,1000,208.142722
-166.316847,1000,212.478056
-166.197415,1000,216.848367
-159.414692,1000,221.205064
-154.51713,1000,225.547077
-153.845816,1000,230.218706
-166.130131,1000,235.186138
-164.825976,1000,240.230118
-155.207505,1000,245.255461
-150.906251,1000,249.923571
-166.353723,1000,254.304447
-157.894506,1000,258.654842
-148.284598,1000,263.027593
-151.156717,1000,267.55759
-150.413068,1000,271.93607
-154.694046,1000,276.249458
-159.900049,1000,280.599591
-141.012115,1000,285.189647
-146.02147,1000,290.144632
-144.456158,1000,295.131894
-147.815972,1000,300.299787
-145.058704,1000,304.589549
-141.62114,1000,308.963172
-139.811755,1000,313.313292
-135.221798,1000,317.668337
-147.648966,1000,322.025154
-134.9075,1000,326.533586
-141.891618,1000,330.855447
-131.036276,1000,335.378033
-138.890276,1000,339.928896
-145.013527,1000,344.270082
-149.114867,1000,348.638712
-144.810489,1000,352.977454
-147.464062,1000,357.388713
-148.711326,1000,361.71138
-147.027401,1000,366.102433
-138.874504,1000,370.449534
-134.472711,1000,374.818676
-139.04266,1000,379.191058
-138.414124,1000,383.52073
-138.426751,1000,387.904627
-129.440514,1000,392.322848
-136.653781,1000,396.71206
-140.183056,1000,401.069628
-135.315286,1000,405.457369
-129.027598,1000,409.82125
-137.701659,1000,414.20234
-139.582532,1000,418.608042
-134.813739,1000,422.973961
-131.344342,1000,427.507176
-128.160751,1000,431.939832
-133.219924,1000,436.336002
-130.931802,1000,440.686386
-121.677529,1000,445.078926
-127.725634,1000,449.4285
-128.626512,1000,453.809551
-126.645994,1000,458.134315
-132.741594,1000,462.494212
-135.82321,1000,466.835068
-125.309182,1000,471.296235
-134.012594,1000,475.973528
-133.465025,1000,480.41755
-129.041662,1000,484.792998
-139.085846,1000,489.275125
-135.952152,1000,493.657887
-129.530803,1000,498.012369
-128.895174,1000,502.35011
-120.075167,1000,506.696808
-126.332616,1000,511.085561
-125.123436,1000,515.434453
-123.457997,1000,519.799877
-128.290805,1000,524.304664
-127.596245,1000,528.693934
-132.132722,1000,533.076338
-123.148436,1000,537.522066
-122.331307,1000,541.915624
-119.09382,1000,546.266381
-122.738888,1000,550.801575
-121.788481,1000,555.262032
-118.168851,1000,559.593204
-118.889009,1000,563.988381
-118.735697,1000,568.358689
-113.77656,1000,572.85053
-126.93262,1000,577.185832
-118.241457,1000,581.546583
-123.055716,1000,585.92936
-120.578104,1000,590.280723
-119.28931,1000,594.67402
-112.126081,1000,599.029812
-115.192189,1000,603.380695
-115.372373,1000,607.711532
-109.628196,1000,612.129403
-114.954414,1000,616.765496
-123.342583,1000,621.750697
-122.00381,1000,626.903157
-118.605786,1000,631.956259
-109.912048,1000,637.123649
-111.893694,1000,642.253549
-113.074262,1000,647.334127
-104.459589,1000,652.374808
-114.938909,1000,657.42685
-112.578577,1000,662.475065
-111.451802,1000,666.914661
-103.983788,1000,672.71523
-115.961864,1000,678.587131
-115.972769,1000,683.434121
-113.187475,1000,687.835585
-113.66605,1000,692.523872
-111.728485,1000,696.969059
-109.166393,1000,701.678132
-108.684585,1000,706.515503
-112.073254,1000,711.04513
-114.810229,1000,715.410866
-109.460579,1000,719.782279
-108.278555,1000,724.222291
-105.767433,1000,728.570086
-104.607725,1000,732.952929
-105.586117,1000,737.315976
-108.187088,1000,741.645848
-113.219624,1000,746.01556
-119.371413,1000,750.33592
-110.734987,1000,754.71427
-102.740669,1000,759.159848
-100.057871,1000,764.693443
-104.1822,1000,771.289177
-108.645949,1000,775.940277
-111.691389,1000,781.048671
-105.321104,1000,785.715458
-107.529389,1000,790.079058
-99.852061,1000,794.69486
-97.12636,1000,799.139198
-97.571033,1000,803.564237
-99.693273,1000,807.945746
-103.196831,1000,812.308814
-101.42497,1000,816.673362
-107.953518,1000,821.02112
-96.234336,1000,825.470266
-105.24897,1000,830.027096
-98.894661,1000,834.692395
-95.486606,1000,839.719198
-95.42127,1000,844.026295
-102.632231,1000,848.351022
-97.402511,1000,852.873015
-106.326827,1000,857.399071
-102.118062,1000,861.753958
-101.688217,1000,866.091012
-103.946804,1000,870.445705
-93.96816,1000,874.818098
-101.91213,1000,879.270532
-97.937726,1000,883.617049
-99.527593,1000,887.960209
-99.324606,1000,892.32688
-107.059062,1000,896.697402
-92.29626,1000,901.145097
-98.830963,1000,905.911582
-89.287129,1000,910.843095
-97.169623,1000,915.853444
-102.166839,1000,920.886667
-97.83733,1000,925.927248
-98.386397,1000,930.975192
-97.73766,1000,935.250107
-92.473245,1000,940.407196
-95.156851,1000,945.519838
-97.886204,1000,950.096587
-99.196813,1000,954.437845
-90.808447,1000,958.867514
-101.817177,1000,963.23134
-83.33868,1000,967.613159
-99.406258,1000,971.963592
-83.539013,1000,976.285981
-103.60036,1000,980.745663
-93.427573,1000,985.055673
-95.625744,1000,989.397716
-91.834543,1000,993.762049
-100.413981,1000,998.122691
-89.233446,1000,1002.623593
-94.707408,1000,1007.030531
-85.337278,1000,1011.393732
-96.567012,1000,1015.736907
-87.766924,1000,1020.066261
-91.467444,1000,1024.782614
-87.981549,1000,1029.307111
-82.605258,1000,1033.656561
-83.501214,1000,1038.067333
-90.588108,1000,1042.529267
-88.075262,1000,1046.902569
-93.456528,1000,1051.230744
-89.812126,1000,1055.579108
-82.886286,1000,1059.890012
-86.241749,1000,1064.263384
-87.259368,1000,1068.698487
-83.094739,1000,1073.511289
-89.945618,1000,1078.58702
-87.166958,1000,1083.671522
-82.454262,1000,1088.714548
-87.734413,1000,1093.31735
-88.570198,1000,1097.668203
-82.69488,1000,1102.607923
-88.923606,1000,1107.625552
-86.150172,1000,1112.658595
-84.631042,1000,1117.706371
-92.218322,1000,1122.73532
-87.900328,1000,1127.791786
-80.196051,1000,1132.853881
-88.988969,1000,1137.808577
-84.976171,1000,1142.925198
-92.032327,1000,1147.627607
-89.048624,1000,1151.956611
-86.422543,1000,1156.338835
-84.439117,1000,1160.672979
-90.893639,1000,1165.079739
-78.273503,1000,1169.430988
-90.744758,1000,1173.77707
-87.494096,1000,1178.137399
-78.687733,1000,1182.484849
-72.64326,1000,1186.906819
-80.942769,1000,1191.36294
-84.653262,1000,1195.778306
-79.055997,1000,1200.749963
-82.483811,1000,1205.596383
-82.324587,1000,1209.960751
-86.795578,1000,1214.3464
-76.997943,1000,1218.85601
-78.209105,1000,1223.359345
-78.247433,1000,1227.989002
-73.306196,1000,1232.685234
-79.153178,1000,1237.869919
-84.393611,1000,1243.106548
-72.568226,1000,1248.329178
-75.628798,1000,1253.460831
