#{"t_start": 1780832023.1196434, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
984.636033,1000,1.007558
983.372696,1000,1.247995
984.347468,1000,1.486172
991.94742,1000,1.725539
979.921478,1000,1.965146
976.762579,1000,2.204187
994.715247,1000,2.445109
972.484844,1000,2.68589
977.242235,1000,2.926043
991.627637,1000,3.166431
975.143223,1000,8.237341
984.539685,1000,12.845666
988.062572,1000,17.347147
1011.464288,1000,21.861281
1025.570176,1000,26.382305
1052.225437,1000,31.004581
1066.626915,1000,35.632978
1090.175071,1000,40.268419
1100.270159,1000,44.894063
1115.297907,1000,49.544412
1126.543255,1000,54.174349
1124.550001,1000,58.808889
1129.263633,1000,63.435926
1131.918862,1000,68.086993
1134.545296,1000,72.738519
1140.010389,1000,76.903031
1142.467688,1000,81.509387
1140.212289,1000,86.137099
1143.400464,1000,90.77878
1144.482363,1000,95.414052
1142.202647,1000,100.062774
1144.862515,1000,104.712337
1146.407744,1000,108.92665
1149.504433,1000,112.946198
1152.960114,1000,116.963599
1155.393729,1000,121.150492
1153.16496,1000,125.169015
1155.307008,1000,129.398575
1157.767959,1000,134.054262
1160.585277,1000,138.491915
1158.524036,1000,142.515788
1159.812535,1000,146.538553
1159.5458,1000,150.953208
1161.228662,1000,155.601982
1162.463558,1000,160.254613
1161.859466,1000,164.943588
1161.009777,1000,169.773127
1164.187575,1000,174.695129
1161.50337,1000,179.715841
1162.379364,1000,184.050844
1163.229734,1000,188.259124
1162.917377,1000,192.39092
1165.117188,1000,196.677632
1164.438775,1000,200.714345
1164.666843,1000,204.966148
1164.402075,1000,208.995293
1164.641945,1000,213.119062
1163.145356,1000,217.144669
1164.1835,1000,221.172448
1163.769306,1000,225.202304
1166.159904,1000,229.229986
1165.285001,1000,233.256702
1165.543617,1000,237.282733
1166.808444,1000,241.341601
1167.707771,1000,245.369014
1164.648312,1000,249.417319
1166.924632,1000,253.450591
1168.05635,1000,257.482047
1167.358667,1000,261.540785
1168.398996,1000,265.571365
1169.693555,1000,269.603698
1168.941905,1000,273.635772
1168.425971,1000,277.669697
1168.856493,1000,281.876049
1169.129355,1000,285.90371
1168.98787,1000,289.987274
1169.932729,1000,294.71017
1170.111293,1000,299.415167
1168.843981,1000,304.11807
1169.930995,1000,308.82147
1169.659347,1000,313.310734
1170.644268,1000,317.747853
1170.309695,1000,321.773414
1170.839032,1000,325.995223
1170.005258,1000,330.019651
1170.465975,1000,334.047397
1170.425301,1000,338.192788
1171.163485,1000,342.220762
1170.532149,1000,346.322175
1170.991107,1000,350.347054
1170.974549,1000,354.423098
1170.623659,1000,358.450872
1171.495434,1000,362.479131
1172.632499,1000,366.517548
1171.403238,1000,370.562033
1171.446319,1000,374.586035
1172.322515,1000,379.004765
1171.26564,1000,383.049395
1171.557685,1000,387.126227
1172.477306,1000,391.227787
1171.006857,1000,395.276775
1171.431393,1000,399.306374
1172.080224,1000,403.359197
1173.326805,1000,407.405065
1172.597028,1000,411.444294
1171.993878,1000,415.747021
1172.343248,1000,420.02932
1172.49048,1000,424.062456
1173.55529,1000,428.096263
1172.108898,1000,432.128231
1174.242536,1000,436.213915
1172.396775,1000,440.24745
1173.12091,1000,444.329081
1172.862916,1000,448.366323
1174.726994,1000,452.436266
1173.034099,1000,456.653051
1173.504876,1000,460.871329
1173.461473,1000,464.925384
1173.980704,1000,468.952339
1174.18574,1000,472.985572
1174.477008,1000,477.018499
1174.329359,1000,481.052046
1173.652671,1000,485.084366
1174.28582,1000,489.115711
1174.494715,1000,493.15205
1175.560986,1000,497.189034
1174.666043,1000,501.220435
1175.191826,1000,505.248268
1174.670095,1000,509.278342
1174.848586,1000,513.308523
1174.951933,1000,517.337743
1175.520617,1000,521.373386
1174.348998,1000,525.408588
1175.204511,1000,529.445312
1175.523229,1000,533.481979
1174.013876,1000,537.515585
1175.603667,1000,541.551103
1175.323685,1000,545.586859
1175.713618,1000,549.773448
1176.465476,1000,554.451993
1175.502909,1000,559.026137
1175.84499,1000,563.09407
1175.265667,1000,567.122109
1175.24022,1000,571.150832
1175.493026,1000,575.17915
1176.063768,1000,579.207271
1176.479594,1000,583.236611
1176.372757,1000,587.267752
1176.004362,1000,591.299435
1176.361609,1000,595.329262
1176.18866,1000,599.362188
1176.332984,1000,603.389617
1176.77685,1000,607.413922
1176.974503,1000,611.466739
1176.884372,1000,615.501732
1176.142801,1000,619.643607
1176.1265,1000,623.878824
1176.966084,1000,627.916968
1176.330665,1000,631.95184
1176.438619,1000,635.987686
1177.001836,1000,640.023546
1175.721791,1000,644.074876
1176.594253,1000,648.318396
1176.270141,1000,652.350009
1176.245435,1000,656.419389
1176.310538,1000,660.447871
1176.435598,1000,664.483208
1176.471867,1000,668.518956
1176.45646,1000,672.562153
1177.219459,1000,676.594655
1176.087497,1000,680.747586
1176.415419,1000,684.930093
1176.465011,1000,689.653631
1177.049295,1000,694.329509
1176.559535,1000,699.079341
1176.689239,1000,703.824355
1176.588867,1000,708.565571
1177.081489,1000,713.308723
1176.963108,1000,718.053724
1177.151588,1000,722.804608
1176.605319,1000,727.557098
1176.184541,1000,732.307312
1176.363235,1000,737.042162
1176.621927,1000,741.784041
1176.730138,1000,746.524658
1176.86025,1000,751.267275
1176.961336,1000,756.015991
1176.618711,1000,760.755098
1177.430686,1000,765.515503
1176.867403,1000,770.267332
1176.928319,1000,774.974946
1177.330605,1000,779.629452
1176.820647,1000,784.369246
1176.866768,1000,789.104081
1176.807575,1000,793.847311
1176.672533,1000,798.514853
1176.989864,1000,802.557971
1176.518489,1000,806.774305
1176.764513,1000,810.811821
1176.964165,1000,814.850474
1177.077859,1000,819.325401
1176.752858,1000,823.383412
1177.113851,1000,827.425664
1177.077167,1000,831.481862
1176.821858,1000,835.517155
1176.396981,1000,839.554022
1177.007446,1000,843.591922
1177.09977,1000,847.628547
1177.070259,1000,851.671749
1176.835968,1000,855.709426
1176.710942,1000,859.756981
1176.1124,1000,863.797987
1177.026478,1000,867.833709
1176.880705,1000,871.871178
1177.169592,1000,875.910308
1176.68498,1000,879.94876
1176.747032,1000,883.987156
1177.965535,1000,888.032102
1177.108627,1000,892.075557
1177.475387,1000,896.118168
1176.911923,1000,900.226712
1177.055399,1000,904.401828
1176.687569,1000,908.437126
1176.497186,1000,912.476284
1176.685957,1000,916.518267
1177.467765,1000,920.567478
1177.128131,1000,924.606318
1177.05714,1000,928.708988
1176.325299,1000,933.048814
1177.241789,1000,937.828346
1177.057924,1000,942.601684
1176.779893,1000,947.356186
1176.65801,1000,952.113827
1176.887301,1000,956.869858
1177.416102,1000,961.486973
1177.322104,1000,965.519078
1177.02798,1000,969.551603
1176.947264,1000,973.586056
1177.441703,1000,977.619306
1177.051219,1000,981.679749
