time_s,target_right_rad,actual_right_rad,torque_right_nm,right_flex,right_ext,target_left_rad,actual_left_rad,torque_left_nm,left_flex,left_ext
0.0,-0.00011691116769094612,-6.9604892418759235e-06,-0.0006952289077542333,8.207163971904417e-05,0.0,0.0,-6.595558458391084e-06,-0.00012083683956708838,0.0,0.0
0.01,0.010330123424831429,1.623286857517112e-05,0.05054179086420314,0.0,0.007247914869404592,0.0,-1.5344638311172355e-05,-0.00014450738479176588,3.38696275954348e-06,0.0
0.02,0.020690253406756048,0.00012506651074877887,0.10803071254925994,0.0,0.01456605490957182,0.0,-2.122823963522441e-05,-0.00010825029425572692,0.0,2.211668563605537e-06
0.03,0.03067499989498059,0.0005345270850271403,0.16390805886879026,0.0,0.02164956167342453,0.0,-2.3804192504587935e-05,-4.8336394263121004e-05,0.0,1.0119263481762947e-05
0.04,0.040614408538753366,0.0014712021266163095,0.21820306733344874,0.0,0.028761878089080678,0.0,-2.6376439551598068e-05,-9.386433291554838e-06,0.0,1.4611429859416426e-05
0.05,0.050083881914268207,0.0031265713714097336,0.26704064246781267,0.0,0.03541256409049843,0.0,-3.1217846678336724e-05,2.9884346964231367e-06,0.0,1.5680873132985684e-05
0.06,0.05955335528978305,0.0056575974324265315,0.31076188495037166,0.0,0.041758043312271384,0.0,-3.9021539263171835e-05,1.047097256243308e-05,0.0,1.6524252590551207e-05
0.07,0.06846139646755374,0.00917707922597603,0.34584993603496417,0.0,0.04725892336445207,0.0,-4.9589321615579196e-05,2.9296154279693593e-05,0.0,1.9073076570232927e-05
0.08,0.07736261172194747,0.013753727239737059,0.37395950093085684,0.0,0.052174437710055574,0.0,-6.233630450126163e-05,6.567028459661749e-05,0.0,2.392385457652476e-05
0.09,0.0857121705396961,0.019407743304176744,0.3928460398184995,0.0,0.05602967351400951,0.0,-7.658828055051151e-05,0.00011954858366539087,0.0,3.0959615879941216e-05
0.1,0.09399214266455713,0.026115206758218063,0.40472451735125725,0.0,0.05909476626300671,0.0,-9.168795524153727e-05,0.00018795718388342912,0.0,3.975693462948821e-05
0.11,0.10174083111555474,0.03380914010222583,0.4085446485264423,0.0,0.061018705210842045,0.0,-0.00010705831357586596,0.0002670503400107044,0.0,4.982028174066e-05
0.12,0.10934657510247155,0.042386787995881546,0.4066190634462368,0.0,0.06207408182803573,0.0,-0.00012220489749216788,0.00035291807933860743,0.0,6.066055151704635e-05
0.13,0.11645200517998859,0.05171386721552823,0.3986629727678508,0.0,0.062047131805181614,0.0,-0.00013673189030352696,0.00044204060061168413,0.0,7.184539953443364e-05
0.14,0.12333053602054957,0.061632205218365876,0.3866127229601703,0.0,0.061189924519519566,0.0,-0.00015033071341067258,0.0005313387300671641,0.0,8.299836133089353e-05
0.15,0.12975031971785705,0.07196506926015205,0.37061885798360356,0.0,0.0594275672031705,0.0,-0.00016278343517729554,0.0006182905990482319,0.0,9.381450045991177e-05
0.16,0.13584865240365068,0.08252349252424283,0.35196318669480753,0.0,0.05696053389153326,0.0,-0.00017394950044579143,0.0007008731923108113,0.0,0.00010405005402279886
0.17,0.14154040171401913,0.09311165807096591,0.3311168299687208,0.0,0.053849961918921586,0.0,-0.00018376060183300933,0.0007775991240465119,0.0,0.00011352871020503271
0.18,0.14680555123663377,0.10353126757566071,0.3086170223242877,0.0,0.05021218003785253,0.0,-0.00019220883113292073,0.0008474385178997631,0.0,0.00012212980870779117
0.19,0.15172687815333405,0.11358686062453262,0.2853178506454988,0.0,0.046242200654780796,0.0,-0.00019933587421657131,0.0009098049728074755,0.0,0.00012978783846019447
0.2,0.15610585950435826,0.12308820096150462,0.2610166389386702,0.0,0.0419417711637778,0.0,-0.00020522552658396503,0.0009644773258779781,0.0,0.0001364814080451674
0.21,0.1602143760206611,0.13185590054321542,0.23711413810042428,0.0,0.03764036994890237,0.0,-0.0002099889301007781,0.0010115542275517247,0.0,0.00014222834666267987
0.22,0.16365420419168317,0.1397220022198693,0.2126797457069414,0.0,0.033197732242823706,0.0,-0.0002137628739719462,0.0010513920933595162,0.0,0.00014707755201205354
0.23,0.16690752230085934,0.14653644599489798,0.18986943087873112,0.0,0.02908111859287257,0.0,-0.00021669108773145475,0.001084544483430827,0.0,0.00015110149784011202
0.24,0.16935521228346778,0.15216595728703722,0.16698700291905472,0.0,0.024983258526474088,0.0,-0.00021892857890848583,0.0011117225412715021,0.0,0.00015439167448553424
0.25,0.171710943978788,0.15650186103607105,0.14716167908160416,0.0,0.021514323090211993,0.0,-0.00022061827632873887,0.0011337238358074108,0.0,0.00015704919124520135
0.26,0.1731135107645712,0.15945713984501667,0.12780757462265496,0.0,0.01817645963009353,0.0,-0.00022190168735142335,0.0011514133451376407,0.0,0.00015918317898639553
0.27,0.17451607755035445,0.1623122945931513,0.1100152590451853,0.0,0.015719424934687254,0.0,0.0008052143719002957,0.0011355253339969517,0.0,0.0001608998272900556
