#{"t_start": 1782308228.1356308, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-869.043068,1000,3.541359
-841.470372,1000,3.856018
-881.640185,1000,4.1461
-887.653103,1000,4.448912
-860.248362,1000,4.763043
-866.333095,1000,5.101968
-860.015924,1000,5.432328
-861.307177,1000,5.770319
-842.432065,1000,6.090262
-825.596591,1000,6.403281
-840.799313,1000,6.738595
-815.893722,1000,7.06788
-870.293633,1000,7.372439
-893.79915,1000,7.668723
-883.431996,1000,7.966891
-859.451568,1000,8.288623
-910.336039,1000,8.607397
-907.244294,1000,8.898518
-858.671419,1000,9.232962
-842.382557,1000,9.59025
-881.333522,1000,9.890178
-867.676197,1000,10.181375
-862.031787,1000,10.474886
-879.209544,1000,10.793957
-898.361939,1000,11.133611
-908.851362,1000,16.589345
-897.828785,1000,21.270488
-886.30661,1000,26.17088
-841.46406,1000,31.057316
-816.387213,1000,35.741343
-783.121481,1000,40.464942
-761.69963,1000,44.959309
-725.596504,1000,49.651566
-671.695873,1000,54.302795
-673.851413,1000,58.868627
-592.327159,1000,63.299087
-512.88281,1000,67.740928
-492.998126,1000,72.417413
-470.87505,1000,76.916973
-425.482642,1000,81.071768
-395.192134,1000,85.839857
-343.582325,1000,90.360909
-380.52461,1000,94.743196
-325.194247,1000,99.178018
-360.440857,1000,103.683691
-290.078193,1000,108.018372
-274.118644,1000,112.936593
-323.037868,1000,117.896168
-259.599844,1000,122.879663
-249.481259,1000,127.763495
-224.568116,1000,132.207916
-221.413374,1000,136.576763
-215.466078,1000,141.631333
-208.155997,1000,146.22661
-201.85892,1000,150.753192
-191.04357,1000,155.405446
-175.827048,1000,160.233308
-167.047381,1000,164.832304
-165.61723,1000,169.380692
-156.875512,1000,173.930152
-175.513278,1000,179.220058
-156.72393,1000,184.595122
-140.834078,1000,189.325416
-129.68596,1000,193.614294
-131.197072,1000,197.904423
-144.714772,1000,202.226771
-128.242929,1000,206.53087
-147.579412,1000,211.203148
-147.198462,1000,215.575079
-121.140679,1000,220.02863
-123.06359,1000,224.383108
-103.611227,1000,228.688077
-117.780519,1000,233.135062
-105.864725,1000,237.662608
-97.551149,1000,241.989458
-84.836527,1000,246.4731
-104.498495,1000,250.93666
-98.097323,1000,255.306133
-71.85229,1000,259.856146
-61.716947,1000,264.473818
-73.686647,1000,269.255005
-62.081045,1000,273.737407
-61.36811,1000,278.475231
-79.181976,1000,283.706772
-56.843289,1000,288.403223
-72.315187,1000,292.868178
-40.378604,1000,297.771283
-61.536548,1000,302.66233
-46.268255,1000,307.553134
-44.892028,1000,311.831743
-67.268206,1000,316.156006
-55.985343,1000,320.450957
-37.894476,1000,324.763061
-41.906448,1000,329.099657
-40.083173,1000,333.438553
-59.166174,1000,337.740543
-45.508566,1000,342.079981
-51.803518,1000,346.385621
-12.698508,1000,350.842278
-25.580583,1000,355.172126
-31.540235,1000,359.690687
-19.606146,1000,364.028275
-14.290592,1000,368.350285
-13.359927,1000,372.665123
-14.896184,1000,377.052768
