#{"t_start": 1781982320.1087594, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-1162.815383,1000,3.529479
-1128.973062,1000,3.804086
-1174.915024,1000,4.072852
-1184.265819,1000,4.344855
-1172.179672,1000,4.612327
-1177.151707,1000,4.880836
-1156.336189,1000,5.146006
-1185.272027,1000,5.413913
-1145.896226,1000,5.684092
-1093.508808,1000,5.95176
-1127.363529,1000,6.218537
-1084.471015,1000,6.489553
-1182.61875,1000,6.758213
-1212.549308,1000,7.033847
-1189.722127,1000,7.324618
-1136.105997,1000,7.598855
-1246.199335,1000,7.869524
-1229.790038,1000,8.141851
-1156.814511,1000,8.412127
-1130.427617,1000,8.687306
-1169.981951,1000,8.960786
-1192.671555,1000,9.23197
-1158.464613,1000,9.499443
-1193.040055,1000,9.769659
-1214.089988,1000,10.040938
-537.01994,1000,14.419349
-221.627637,1000,18.481648
-122.072317,1000,22.53956
-3.5015,1000,26.824771
85.730826,1000,31.751002
154.015442,1000,36.345
236.926558,1000,40.712795
271.174236,1000,45.669064
317.956398,1000,50.598824
337.17706,1000,55.456001
370.126399,1000,60.30433
385.46106,1000,64.449836
395.083175,1000,68.713557
408.356954,1000,72.832497
419.455822,1000,76.979014
417.027515,1000,81.667578
417.570122,1000,85.947581
418.077474,1000,90.200138
416.132409,1000,94.483064
417.242871,1000,98.871429
420.146287,1000,103.22175
429.819276,1000,107.580608
425.308757,1000,111.711715
429.876344,1000,115.893698
431.598931,1000,120.104237
433.977093,1000,124.357573
436.858638,1000,128.487327
437.713262,1000,132.647101
439.151473,1000,136.796891
440.259796,1000,141.068418
435.686149,1000,145.207795
439.912576,1000,149.337059
440.757171,1000,153.491251
440.598796,1000,157.71929
441.253843,1000,161.95211
442.498501,1000,166.088287
442.642455,1000,170.230418
445.979935,1000,174.501991
442.273836,1000,178.653708
446.636585,1000,182.798666
447.528401,1000,186.958242
450.247674,1000,191.168609
449.410967,1000,195.429347
448.09022,1000,199.575077
448.706737,1000,203.934143
448.374939,1000,208.072664
449.39963,1000,212.298686
448.932043,1000,216.455007
452.708312,1000,220.600501
450.760909,1000,224.7606
453.3423,1000,229.570408
452.585719,1000,234.603369
450.294893,1000,239.655163
455.867022,1000,244.702315
453.071686,1000,249.13439
450.141712,1000,253.345287
454.018243,1000,257.592957
456.761258,1000,262.202464
456.72572,1000,267.38562
453.082858,1000,272.177362
455.709375,1000,276.549465
455.725955,1000,280.837758
456.891606,1000,285.108467
455.848099,1000,289.408029
456.109131,1000,293.766514
455.334155,1000,298.299355
454.39872,1000,302.542286
456.284981,1000,307.137104
460.055884,1000,311.415701
458.865805,1000,315.795024
456.589132,1000,320.046193
459.699171,1000,324.39315
459.704234,1000,328.753984
458.754987,1000,333.05758
458.895903,1000,337.442533
460.680515,1000,341.725847
460.565416,1000,346.387488
457.70979,1000,351.465927
460.60142,1000,356.076497
457.920189,1000,360.371218
460.173157,1000,364.769878
460.192565,1000,369.225602
461.614038,1000,374.36146
460.314949,1000,379.496495
458.527772,1000,384.355573
459.382604,1000,388.70128
462.623306,1000,393.014136
461.19905,1000,398.004714
460.604617,1000,403.107062
462.075431,1000,408.18986
459.380473,1000,413.392955
460.620836,1000,418.577837
460.280153,1000,423.483972
459.778098,1000,428.542366
463.205294,1000,433.737255
460.932272,1000,438.459463
460.41085,1000,443.617799
466.748176,1000,448.812001
463.574926,1000,454.020159
460.528177,1000,459.28938
462.732059,1000,464.299223
460.120705,1000,469.232902
463.260492,1000,474.351888
461.207093,1000,479.505223
462.013474,1000,484.727472
462.686994,1000,489.929501
461.508114,1000,495.008085
464.490745,1000,500.046779
463.616299,1000,505.183167
462.248653,1000,510.335003
465.848294,1000,514.794614
463.957758,1000,519.315492
462.343034,1000,524.31903
462.839103,1000,529.083491
462.112517,1000,534.171833
464.356563,1000,539.417649
463.675865,1000,544.83891
464.554229,1000,549.653576
464.430084,1000,554.019814
464.966011,1000,558.420398
465.018729,1000,562.748379
463.67643,1000,567.343997
464.609898,1000,571.82665
463.392189,1000,576.428229
465.68616,1000,580.878256
469.601349,1000,585.341474
466.511408,1000,589.748072
467.361711,1000,594.132961
467.436731,1000,598.482025
465.636677,1000,602.89294
463.517586,1000,607.247585
467.75844,1000,611.591083
462.797134,1000,615.948869
467.105232,1000,620.423079
462.131278,1000,624.847359
468.143926,1000,629.211251
466.396047,1000,633.568801
465.583981,1000,638.080839
466.492432,1000,642.47491
464.216909,1000,646.840299
465.368194,1000,651.211302
469.552984,1000,656.021774
467.662718,1000,661.3694
467.69864,1000,666.673766
469.317775,1000,672.019425
465.593305,1000,677.041757
464.872335,1000,681.708944
467.014132,1000,686.182933
468.878457,1000,690.636497
468.953318,1000,695.02418
468.007702,1000,699.46046
467.296714,1000,703.893429
466.540356,1000,708.292833
469.742565,1000,712.696955
468.039291,1000,717.72779
465.774417,1000,723.010962
470.302753,1000,728.227511
466.575341,1000,732.903544
466.966134,1000,737.298811
466.982573,1000,741.992723
466.736904,1000,746.519368
467.600867,1000,751.009438
467.954108,1000,755.382664
465.108083,1000,759.771679
468.279618,1000,764.456803
467.162447,1000,768.981706
468.361311,1000,773.449055
467.579147,1000,778.139407
469.306886,1000,782.5152
466.548163,1000,786.961674
466.554621,1000,791.317918
465.555109,1000,795.776083
467.726226,1000,800.259489
465.737875,1000,804.716946
470.109478,1000,809.316077
