time_s,q_rad,qd_rad_s,q_des_rad,torque_raw_nm,torque_clip_nm,torque_cmd_nm,torque_scale_gain,u_flex_0,u_flex_1,u_ext_0,u_ext_1,a_flex_0,a_flex_1,a_ext_0,a_ext_1
0.0008873939514160156,0.01141952071338892,0.00200326438061893,0.5145083098372524,0.08868299782599318,0.08868299782599318,0.08868299782599318,1.0,0.20351260723280573,0.22972850350873214,0.19704479766962366,0.07056372404427853,0.10175630361640288,0.11486425175436607,0.09852239883481183,0.03528186202213927
0.010085582733154297,0.01141952071338892,-0.031035752967000008,0.706607224241696,0.20349849303603637,0.20349849303603637,0.20349849303603637,1.0,0.23983632311381062,0.24834422616959878,0.16071753354200125,0.051933259934987916,0.17079631336510676,0.1816042389619824,0.12961996618840654,0.043607560978563595
0.020087718963623047,0.011930842883884907,0.0697227194905281,0.9095401268604201,0.3176340193442585,0.3176340193442585,0.3176340193442585,1.0,0.27883311001976996,0.26737384910433126,0.12171009474336952,0.03288420814843453,0.22481471169243836,0.22448904403315684,0.12566503046588803,0.03824588456349906
0.030086994171142578,0.012314334511756897,0.04469792917370796,1.1036985352444175,0.4517550500688642,0.4517550500688642,0.4517550500688642,1.0,0.31681151078054276,0.28489832403937654,0.0837141044007718,0.015337012604782069,0.27081311123649054,0.2546936840362667,0.10468956743332991,0.026791448584140565
0.040082693099975586,0.013635248877108097,0.08840707689523697,1.285024578658732,0.575127854051522,0.575127854051522,0.575127854051522,1.0,0.35328485632833323,0.3006940830705691,0.047216464117782964,0.0,0.31204898378241186,0.2776938835534179,0.07595301577555644,0.013395724292070282
0.0500798225402832,0.014487450942397118,0.045756496489048004,1.4066064919534687,0.6998173802243817,0.6998173802243817,0.6998173802243817,1.0,0.3878060841480695,0.31456785970580264,0.012664536671540882,0.0,0.3499275339652407,0.29613087162961027,0.04430877622354866,0.006697862146035141
0.060143232345581055,0.016660571098327637,0.3164523243904114,1.45,0.7547314545589011,0.7547314545589011,0.7547314545589011,1.0,0.4201330542442357,0.3264107815752999,0.0,0.0,0.3850302941047382,0.3112708266024551,0.02215438811177433,0.0033489310730175706
0.07017850875854492,0.021092025563120842,0.36093294620513916,1.45,0.8184318914544064,0.8184318914544064,0.8184318914544064,1.0,0.44953347884726685,0.3359475675133393,0.0,0.0,0.4172818864760025,0.3236091970578972,0.011077194055887165,0.0016744655365087853
0.0800783634185791,0.024458229541778564,0.31475910544395447,1.45,0.8811878786563393,0.8811878786563393,0.8811878786563393,1.0,0.4753924996618514,0.34301161694013316,0.0,0.0,0.44633719306892694,0.33331040699901515,0.0055385970279435825,0.0008372327682543926
0.09025001525878906,0.030253207311034203,0.7185701727867126,1.45,0.8588261567229672,0.8588261567229672,0.8588261567229672,1.0,0.49836662265575,0.34775144412253534,0.0,0.0,0.4723519078623385,0.34053092556077524,0.0027692985139717912,0.0004186163841271963
