#{"t_start": 1781348248.249033, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-182.506462,1000,1.480843
-168.571077,1000,1.747494
-188.522682,1000,2.007548
-190.19738,1000,2.263434
-189.308923,1000,2.523523
-192.106509,1000,2.783328
-177.277197,1000,3.084553
-197.267568,1000,3.359638
-179.277391,1000,3.62373
-147.562095,1000,3.895995
-53.386474,1000,9.731447
93.893339,1000,14.930727
143.903269,1000,19.735551
232.11656,1000,24.363185
286.902855,1000,28.972687
347.559514,1000,33.271734
407.800065,1000,37.350688
452.573221,1000,41.338316
484.183166,1000,45.357131
509.179964,1000,49.361555
518.802664,1000,53.452752
519.277615,1000,58.486178
518.040706,1000,64.091592
520.773794,1000,69.081343
528.348222,1000,73.457891
539.505521,1000,77.690091
549.923083,1000,81.964921
558.311467,1000,86.207637
561.157253,1000,90.775631
576.858155,1000,95.91497
580.60641,1000,100.73688
579.217504,1000,104.800384
582.069361,1000,108.948833
583.945583,1000,113.27723
585.507945,1000,118.32657
588.116449,1000,123.031611
589.320214,1000,127.285701
588.595141,1000,131.447189
591.170252,1000,135.800416
591.527699,1000,140.184994
591.088977,1000,144.517626
592.916623,1000,148.645153
593.06298,1000,153.441637
594.379723,1000,159.000916
593.319934,1000,163.801761
596.530997,1000,168.211164
594.687178,1000,172.950889
597.502097,1000,178.657713
595.600916,1000,182.920402
596.62371,1000,187.561342
596.960116,1000,192.58738
598.086205,1000,197.451787
598.574965,1000,201.946761
598.818866,1000,206.24158
597.754192,1000,210.321789
597.700698,1000,214.40384
599.186621,1000,218.488847
598.863524,1000,222.584736
600.844197,1000,226.81508
599.566167,1000,230.904066
600.84618,1000,235.013694
600.309131,1000,239.105112
600.129167,1000,243.206875
600.865277,1000,247.297112
600.159684,1000,251.45186
599.327935,1000,255.767058
601.080044,1000,260.046891
601.869705,1000,264.203755
601.327896,1000,268.339574
600.39588,1000,272.438295
600.878099,1000,276.53674
601.194991,1000,280.630167
601.440876,1000,284.711171
601.221737,1000,288.81644
602.326034,1000,293.427627
601.485961,1000,298.260825
601.29442,1000,302.739649
602.659297,1000,306.948019
602.853634,1000,311.104071
603.057243,1000,315.252769
602.507718,1000,319.425655
602.886765,1000,323.568256
602.961401,1000,327.646142
603.273335,1000,331.748788
602.565257,1000,335.937374
603.028299,1000,340.164287
602.246803,1000,344.299739
603.602151,1000,348.402652
603.062016,1000,352.579354
601.729856,1000,356.677396
602.784977,1000,360.824843
602.747297,1000,364.960991
604.074771,1000,369.149295
603.85031,1000,373.233602
602.773956,1000,377.325124
603.129294,1000,381.42694
603.760355,1000,385.577152
603.363082,1000,389.753835
603.54931,1000,393.967018
604.102031,1000,398.708202
603.08588,1000,403.824583
603.86925,1000,408.717587
603.349921,1000,413.754939
603.926401,1000,418.765733
604.788614,1000,423.601134
603.491516,1000,428.355579
603.263217,1000,433.941665
606.191769,1000,438.349976
604.328594,1000,442.773553
603.614494,1000,447.871433
603.619772,1000,452.907096
604.042037,1000,457.809533
604.111146,1000,462.096789
603.491214,1000,466.478332
604.04801,1000,470.728231
603.825194,1000,475.147439
603.01446,1000,480.037999
604.398965,1000,485.003941
605.028975,1000,489.958508
603.64919,1000,494.763327
605.312842,1000,499.14077
604.877195,1000,503.302795
605.091011,1000,507.485645
603.726082,1000,511.568389
604.190872,1000,515.974143
605.061305,1000,520.049877
605.145856,1000,524.102718
604.462568,1000,528.15187
604.869426,1000,532.205937
605.633583,1000,536.352592
605.310935,1000,540.52321
604.009939,1000,544.653868
604.938591,1000,548.725168
604.399581,1000,552.879054
605.699767,1000,556.954842
607.228133,1000,561.012089
605.389904,1000,565.098039
605.360131,1000,569.448086
606.75284,1000,573.671688
606.268148,1000,577.748662
604.544716,1000,581.820634
606.333093,1000,586.247666
603.665131,1000,590.524652
605.588142,1000,594.993748
604.186283,1000,599.089418
606.047169,1000,603.200818
605.578286,1000,607.366238
604.768594,1000,611.609879
605.559254,1000,615.693144
604.165627,1000,620.186892
605.677667,1000,624.447224
606.514379,1000,628.746932
606.349444,1000,632.992763
606.099425,1000,637.082711
606.57034,1000,641.38844
605.360213,1000,646.017823
604.500626,1000,650.860205
605.675886,1000,655.308446
605.592818,1000,659.71954
606.689677,1000,663.848901
606.086907,1000,667.916212
606.031752,1000,671.983438
606.142714,1000,676.049876
606.665449,1000,680.122053
606.115843,1000,684.226424
606.06343,1000,688.390029
607.033379,1000,692.532866
605.921051,1000,697.488229
605.579777,1000,702.298781
605.483556,1000,706.587507
605.326359,1000,710.874986
605.854892,1000,715.089145
606.145622,1000,719.207568
605.091873,1000,723.413907
606.955031,1000,727.490252
606.076896,1000,731.573398
606.67809,1000,735.670228
606.339036,1000,739.744111
607.18002,1000,743.81889
605.828155,1000,747.886251
605.755367,1000,752.004041
605.666245,1000,756.089365
606.147971,1000,760.167762
605.474939,1000,764.352546
607.423411,1000,768.513165
606.453511,1000,772.645153
607.336166,1000,776.875614
607.369691,1000,781.048904
606.542357,1000,785.266149
608.474661,1000,789.688768
606.897937,1000,793.948625
606.729296,1000,798.324172
607.294659,1000,803.178085
606.787569,1000,808.06984
607.109207,1000,813.169814
607.76978,1000,818.054915
607.267473,1000,822.931435
606.086115,1000,827.783055
606.696778,1000,832.703539
606.888758,1000,837.543126
