#{"t_start": 1782207062.8184807, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
-794.717251,1000,4.064504
-798.834156,1000,4.406873
-826.842278,1000,4.766176
-803.470128,1000,5.110354
-819.193212,1000,5.415877
-821.218333,1000,5.78824
-736.548511,1000,6.15451
-796.268816,1000,6.529068
-745.630222,1000,6.846182
-756.545279,1000,7.164943
-760.919091,1000,7.510139
-738.569347,1000,7.856824
-789.636219,1000,8.235213
-786.005927,1000,8.608327
-792.831187,1000,8.927248
-785.591166,1000,9.264785
-775.746211,1000,9.617637
-780.025793,1000,9.975112
-765.921435,1000,10.292387
-781.21128,1000,10.61003
-796.518752,1000,10.929039
-784.881358,1000,11.245148
-800.928243,1000,11.571113
-803.72577,1000,11.917387
-793.090615,1000,12.280616
-765.008514,1000,17.972809
-692.630369,1000,22.985615
-658.343675,1000,28.417791
-567.952059,1000,33.233403
-398.974859,1000,38.170968
-357.709909,1000,43.51925
-312.521878,1000,49.663079
-285.191613,1000,57.010522
-249.9843,1000,65.115907
-223.450794,1000,72.51525
-182.694655,1000,79.897522
-152.732997,1000,86.57387
-127.018999,1000,92.835486
-105.672904,1000,99.738361
-80.47065,1000,107.33783
-69.081302,1000,114.218419
-63.327846,1000,121.407499
-58.429111,1000,128.845261
-59.608132,1000,135.583605
-53.242778,1000,142.916795
-53.2568,1000,150.138688
-48.565777,1000,157.41519
-52.6233,1000,165.083424
-49.391923,1000,172.317389
-47.376058,1000,178.192085
-45.03306,1000,184.764263
-43.895517,1000,191.587908
-39.589792,1000,198.2553
-40.029856,1000,205.117411
-36.253156,1000,211.73218
-43.605771,1000,218.750134
-37.126512,1000,225.421301
-39.140421,1000,232.337168
-37.823012,1000,239.335915
-35.425176,1000,246.113919
-39.329491,1000,252.644908
-38.327609,1000,259.445207
-32.92156,1000,266.386655
-35.697482,1000,273.706853
-32.900818,1000,280.619552
-33.718956,1000,286.813551
-32.002601,1000,294.063496
-32.393289,1000,300.655059
-30.747783,1000,307.416933
-34.498284,1000,313.730263
-32.997891,1000,320.461438
-29.631691,1000,327.452059
-32.429433,1000,333.824488
-29.526482,1000,340.173321
-28.862206,1000,346.755823
-29.062408,1000,352.648092
-29.316635,1000,359.666794
-31.833583,1000,366.451062
-29.070053,1000,373.061285
-28.587583,1000,379.610709
-33.08079,1000,386.561139
-29.387647,1000,393.656266
-26.599163,1000,400.076285
-27.722657,1000,407.149244
-29.250206,1000,414.302606
-26.470608,1000,421.642894
-29.474391,1000,428.306201
-28.039756,1000,435.455614
-27.464604,1000,442.343136
-27.351798,1000,449.155514
-29.28994,1000,455.714437
-28.298459,1000,461.651308
-28.107443,1000,469.001101
-27.832467,1000,476.129453
-24.923594,1000,482.623281
-26.76686,1000,488.977292
-27.445778,1000,495.38938
-25.490928,1000,501.89466
-25.11562,1000,507.647523
-24.683825,1000,513.74533
-29.121063,1000,519.413684
-28.817021,1000,525.22916
-27.446437,1000,530.944017
-25.240594,1000,536.636693
-28.37988,1000,542.30819
-23.662142,1000,548.17267
-25.590658,1000,553.748258
-22.628648,1000,559.242758
-23.561472,1000,564.989698
-26.205537,1000,570.747944
-28.34862,1000,576.976674
-26.327449,1000,583.253551
-25.900337,1000,589.310336
-24.142438,1000,596.09482
-22.757162,1000,602.207786
-24.174052,1000,608.674816
-28.044207,1000,615.052695
-26.578411,1000,621.479332
-25.174142,1000,627.886925
-24.824558,1000,634.513683
-25.413529,1000,640.523961
-24.926935,1000,646.204058
-21.102659,1000,652.666563
-23.913074,1000,659.056164
-23.978309,1000,665.587495
-24.02446,1000,671.985479
-25.582002,1000,678.344942
-21.433012,1000,684.074406
-26.528996,1000,689.74404
-23.862822,1000,696.194719
-24.948222,1000,702.770432
-22.959689,1000,709.282535
-22.117577,1000,715.578799
-22.822979,1000,721.304902
-24.729946,1000,727.004279
-22.39208,1000,732.680678
-21.095443,1000,738.293184
-22.355386,1000,744.628662
-22.596143,1000,751.402338
-23.284319,1000,757.893518
-20.902966,1000,764.072361
-23.005684,1000,770.407227
-21.40707,1000,777.006653
-22.961351,1000,783.599611
-22.876871,1000,790.121968
-23.073847,1000,796.433561
-21.894847,1000,802.868924
-21.111363,1000,809.488625
-23.022547,1000,815.906697
-22.960926,1000,822.831481
-19.824328,1000,828.759447
-22.314814,1000,834.419236
-22.173886,1000,840.685314
-19.669012,1000,846.815486
-20.446778,1000,853.230705
-20.715563,1000,859.412246
-19.08627,1000,865.573713
-25.769167,1000,872.286565
-24.253067,1000,878.483233
-24.203673,1000,885.362121
-20.020524,1000,892.605254
-22.681254,1000,899.218948
-24.78294,1000,905.324035
-21.475853,1000,911.301782
-22.538226,1000,917.267871
-21.360084,1000,922.901407
-19.463606,1000,929.870005
-20.680879,1000,935.769789
-20.705138,1000,942.736754
-19.890496,1000,949.227373
-19.088232,1000,955.935406
-22.838721,1000,962.458384
-20.770079,1000,968.83724
-19.306007,1000,974.566035
-18.225671,1000,980.461136
-20.074266,1000,986.829408
-22.320128,1000,994.306213
-20.712817,1000,1001.265555
-19.407654,1000,1008.236687
-18.078,1000,1014.515326
-20.972257,1000,1021.753447
-19.466851,1000,1028.662171
-23.985028,1000,1035.284336
-22.886911,1000,1041.862582
-18.704534,1000,1047.774452
-20.45126,1000,1054.437569
-20.235561,1000,1060.530551
-19.928062,1000,1066.749298
-20.830901,1000,1073.310787
-20.567139,1000,1079.665557
-21.006902,1000,1085.985805
-20.061463,1000,1092.28773
-21.252772,1000,1098.210013
-18.785299,1000,1104.010469
-21.098964,1000,1109.769916
-23.146486,1000,1115.585045
-19.744278,1000,1121.41129
-19.593704,1000,1128.125632
-23.09909,1000,1135.888108
-18.25978,1000,1142.581973
