#{"t_start": 1780749656.1383793, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
997.759529,1000,1.037024
996.185499,1000,1.268605
997.382115,1000,1.500105
1005.171662,1000,1.731497
993.048689,1000,1.963424
990.041319,1000,2.194589
1007.650861,1000,2.426538
985.635014,1000,2.657145
990.199397,1000,2.889068
1004.043572,1000,3.120376
988.614649,1000,8.020661
995.771972,1000,12.78766
999.913881,1000,17.813355
1026.13491,1000,22.725165
1043.499991,1000,27.025961
1071.571953,1000,31.059704
1088.915056,1000,35.093783
1112.130085,1000,39.133419
1126.193139,1000,43.167323
1141.375517,1000,47.229905
1153.858977,1000,51.264419
1158.373165,1000,55.295271
1158.345503,1000,59.325724
1158.969241,1000,63.358667
1158.496132,1000,67.395321
1161.064205,1000,71.429714
1162.615889,1000,75.466658
1160.411512,1000,79.494289
1161.444897,1000,83.522161
1163.945509,1000,87.552856
1166.894489,1000,91.581469
1164.474605,1000,95.609574
1171.169847,1000,99.807797
1168.702144,1000,103.842764
1170.572656,1000,108.083333
1171.933276,1000,112.294141
1169.725894,1000,116.49295
1168.979158,1000,121.106719
1171.129384,1000,125.808953
1172.740517,1000,130.501025
1170.741523,1000,135.211018
1170.898968,1000,139.912031
1170.34137,1000,144.616557
1170.622676,1000,149.338697
1171.223054,1000,154.046875
1171.512436,1000,158.761292
1173.243884,1000,163.469535
1173.195082,1000,168.177337
1174.940093,1000,172.898731
1176.636834,1000,177.61828
1175.486265,1000,182.339078
1175.877172,1000,187.062481
1176.632236,1000,191.535478
1175.758747,1000,195.739408
1176.096236,1000,200.16234
1175.738923,1000,204.490438
1175.567572,1000,208.683033
1175.779165,1000,212.883789
1175.91544,1000,217.101652
1177.591097,1000,221.312563
1177.833456,1000,225.636276
1177.411704,1000,229.826947
1176.854448,1000,234.028998
1177.041324,1000,238.232485
1177.741437,1000,242.434716
1178.572057,1000,246.63811
1177.563907,1000,251.202846
1179.194115,1000,255.443096
1178.888783,1000,259.88419
1177.74584,1000,264.084825
1178.969735,1000,268.287204
1178.581209,1000,272.492281
1178.643757,1000,276.697034
1178.564675,1000,280.91918
1179.134346,1000,285.122622
1178.597608,1000,289.325418
1178.408443,1000,293.582436
1178.537441,1000,297.860663
1179.114485,1000,302.063538
1180.403218,1000,306.275283
1179.464675,1000,310.482054
1179.75602,1000,314.685773
1179.779088,1000,318.88624
1177.956147,1000,323.082669
1179.478772,1000,327.28992
1179.170847,1000,331.493352
1179.252623,1000,335.699523
1178.556423,1000,339.899115
1180.059971,1000,344.102171
1179.777647,1000,348.344347
1178.012965,1000,352.804021
1178.764947,1000,357.499628
1179.746619,1000,362.1881
1180.649996,1000,366.88712
1178.961575,1000,371.578549
1178.55843,1000,376.286066
1179.369171,1000,380.990219
1179.260423,1000,385.680658
1178.91932,1000,390.377787
1179.195978,1000,395.076897
1178.894735,1000,399.779967
1178.433369,1000,404.47401
1179.428842,1000,409.167059
1179.624714,1000,413.867069
1179.55307,1000,418.57261
1178.148079,1000,423.160707
1177.874214,1000,427.367601
1178.469185,1000,431.628671
1177.899058,1000,435.842245
1178.222738,1000,440.547283
1179.422893,1000,445.031353
1179.066161,1000,449.292842
1177.679421,1000,453.496541
1179.441663,1000,457.93939
1180.318732,1000,462.136858
1178.52646,1000,466.337805
1179.906772,1000,470.881908
1180.394644,1000,475.323622
1180.944953,1000,479.525384
1179.749961,1000,483.726458
1180.952531,1000,487.978205
1179.835992,1000,492.161299
1180.325855,1000,496.360475
1180.487843,1000,500.563624
1180.630837,1000,504.771872
1181.539032,1000,508.960972
1180.909206,1000,513.160112
1181.419762,1000,517.783604
1182.011722,1000,522.494176
1181.156522,1000,527.18506
1181.398796,1000,531.885985
1180.859183,1000,536.57679
1182.014241,1000,541.276954
1181.936772,1000,545.983478
1181.595212,1000,550.680291
1181.160653,1000,555.378866
1181.829149,1000,560.076966
1181.731707,1000,564.518328
1182.402575,1000,568.719711
1182.259475,1000,572.922903
1181.213653,1000,577.125293
1182.566728,1000,581.629952
1181.891291,1000,586.325089
1182.266411,1000,591.017732
1182.32184,1000,595.687527
1182.163399,1000,599.883144
1182.906046,1000,604.082929
1182.863886,1000,608.284104
1182.874391,1000,612.483163
1183.339081,1000,616.694586
1183.081092,1000,621.197021
1183.132774,1000,625.375449
1182.463232,1000,629.588328
1183.457418,1000,633.79695
1182.669319,1000,638.121892
1183.168372,1000,642.333227
1182.910801,1000,646.545888
1182.935421,1000,650.751325
1182.545362,1000,654.966176
1183.335141,1000,659.180839
1183.135196,1000,663.385092
1183.622691,1000,667.645965
1182.963746,1000,671.852683
1183.174499,1000,676.056773
1183.167136,1000,680.273658
1182.75419,1000,684.470869
1183.488585,1000,688.679828
1183.242594,1000,692.885367
1182.686563,1000,697.095946
1183.52714,1000,701.426543
1182.875943,1000,705.633697
1183.714462,1000,709.91966
1183.734958,1000,714.114842
1183.855037,1000,718.519407
1183.847827,1000,722.782938
1183.761551,1000,727.468389
1183.485368,1000,732.171207
1183.447022,1000,736.862042
1183.793431,1000,741.562109
1183.980014,1000,746.258513
1183.868712,1000,750.956106
1183.612225,1000,755.63712
1183.383005,1000,760.061107
1183.61853,1000,764.26852
1183.738512,1000,768.472761
1183.254393,1000,772.68042
1183.672865,1000,776.889971
1184.077957,1000,781.290321
1184.105077,1000,785.505694
1183.822917,1000,789.711143
1183.627101,1000,793.921821
1184.09858,1000,798.124569
1183.365952,1000,802.33256
1183.142138,1000,806.700996
1183.218191,1000,810.902382
1183.907518,1000,815.099502
1184.249906,1000,819.304827
1183.257205,1000,823.507134
1183.748036,1000,827.708831
1183.391862,1000,831.901472
1183.834657,1000,836.115135
1183.559913,1000,840.317489
1184.43571,1000,844.52129
1184.102093,1000,848.9667
1183.757722,1000,853.54272
1183.482659,1000,858.253056
1184.111261,1000,862.960676
1183.950441,1000,867.669303
1183.468513,1000,872.373926
1183.665738,1000,877.08353
1183.988961,1000,881.792216
1183.502529,1000,886.494289
1184.087522,1000,891.188923
1183.651625,1000,895.899273
1184.108526,1000,900.60523
1183.521726,1000,904.953837
1183.566113,1000,909.24566
1184.932126,1000,913.469423
1183.796375,1000,917.684318
1183.761904,1000,922.206613
1183.86001,1000,926.910373
1184.054155,1000,931.621098
1183.821126,1000,936.333743
1183.658728,1000,941.034372
1183.667332,1000,945.739853
1184.073523,1000,950.442841
1183.619205,1000,955.137539
1184.003094,1000,959.841452
1183.520477,1000,964.550843
1183.984416,1000,969.249402
1184.132268,1000,973.967488
1184.319014,1000,978.676658
1183.761904,1000,983.380477
1183.643528,1000,988.09306
1184.220398,1000,992.792447
1184.010985,1000,997.495523
1184.403128,1000,1002.056313
1184.221545,1000,1006.254236
1184.244503,1000,1010.467829
1183.853221,1000,1014.671162
1184.708157,1000,1019.174155
1183.477318,1000,1023.377714
1183.924748,1000,1027.575303
1184.146901,1000,1031.779183
1184.037675,1000,1035.978586
1184.172724,1000,1040.169927
1183.796247,1000,1044.368464
1183.882692,1000,1048.561604
1184.139314,1000,1052.760848
1183.992473,1000,1057.00991
1184.211499,1000,1061.213239
1184.390469,1000,1065.411622
1184.303425,1000,1069.606809
1183.86732,1000,1073.809566
1184.33475,1000,1078.005759
1184.295095,1000,1082.216495
1184.34317,1000,1086.425975
1183.941393,1000,1090.625466
1184.250886,1000,1094.886262
1184.152179,1000,1099.267663
1184.939425,1000,1103.472606
1183.980547,1000,1107.67946
1184.402674,1000,1111.913859
1184.349231,1000,1116.104275
1184.285146,1000,1120.321694
1184.35703,1000,1124.628287
1184.314061,1000,1128.833721
1184.428539,1000,1133.057771
1184.112544,1000,1137.253886
1184.522062,1000,1141.573133
1184.257126,1000,1145.829195
1184.031384,1000,1150.032871
1184.284894,1000,1154.390942
1184.462281,1000,1158.883335
1184.223356,1000,1163.071532
1184.163764,1000,1167.266972
1184.793261,1000,1171.460695
1184.994495,1000,1175.667865
1184.574769,1000,1179.876522
1184.863727,1000,1184.091547
1184.260867,1000,1188.471992
1184.690012,1000,1193.167634
1184.281529,1000,1197.875419
1184.418475,1000,1202.591115
1184.40495,1000,1206.808162
1184.402249,1000,1211.111942
1184.629849,1000,1215.813924
1183.957957,1000,1220.526752
1184.37522,1000,1225.22439
1184.219734,1000,1229.928845
1184.551657,1000,1234.63136
1184.17932,1000,1239.348217
1184.544066,1000,1244.05163
1184.072693,1000,1248.7714
1184.663801,1000,1253.481457
1184.212595,1000,1258.174344
1184.446207,1000,1262.886073
1184.433377,1000,1267.59623
1183.931272,1000,1272.301585
1184.329288,1000,1276.661421
1184.599443,1000,1281.374515
1184.295041,1000,1286.084595
1184.799305,1000,1290.79879
1184.280079,1000,1295.508439
1184.174848,1000,1300.219095
1185.012879,1000,1304.925912
1184.26116,1000,1309.638842
1184.184772,1000,1314.345486
1184.652084,1000,1319.056938
1184.609287,1000,1323.764222
1184.571595,1000,1328.477066
1184.558068,1000,1333.188487
1184.183702,1000,1337.921197
1184.680584,1000,1342.624864
1184.401072,1000,1347.328954
1184.869058,1000,1351.847055
1184.455674,1000,1356.452337
1184.814865,1000,1360.654916
1184.658453,1000,1364.903199
1183.932674,1000,1369.215166
1184.424263,1000,1373.435603
1184.584653,1000,1377.615295
1184.484741,1000,1381.818609
1184.457407,1000,1386.240337
1184.449756,1000,1390.445941
1184.472353,1000,1394.683676
1184.312332,1000,1398.954259
1184.140545,1000,1403.156179
1184.641123,1000,1407.359623
1184.239396,1000,1411.557088
1184.435571,1000,1415.762693
1184.548605,1000,1420.13637
1184.486962,1000,1424.336338
1184.37828,1000,1428.556402
1184.713349,1000,1432.753337
1184.616029,1000,1436.950103
1184.228599,1000,1441.149434
1184.609679,1000,1445.352657
1184.546317,1000,1449.555735
1184.619262,1000,1453.754265
1184.536122,1000,1457.956594
1184.841296,1000,1462.408644
1184.369461,1000,1467.114365
1184.07418,1000,1471.814486
1184.458192,1000,1476.508359
1184.797401,1000,1481.214023
1184.254873,1000,1485.458006
1184.267941,1000,1489.657903
1183.845184,1000,1493.853667
1184.587678,1000,1498.053835
1184.150527,1000,1502.250015
1184.18699,1000,1506.559439
1184.841295,1000,1511.131135
1184.162175,1000,1515.331301
1184.880887,1000,1519.531486
1184.313958,1000,1523.733442
1184.378249,1000,1527.935439
1184.349721,1000,1532.138704
1183.965352,1000,1536.343353
1184.348105,1000,1540.586575
1183.51406,1000,1544.930001
1183.870684,1000,1549.181158
1183.357032,1000,1553.384987
1184.022651,1000,1557.717784
1184.379596,1000,1562.415006
1184.274128,1000,1567.117842
1184.229745,1000,1571.822309
1183.987757,1000,1576.511394
1184.260918,1000,1581.220086
1184.175261,1000,1585.914715
1184.664961,1000,1590.61129
1184.885328,1000,1595.314497
1184.637713,1000,1600.018722
1184.227029,1000,1604.727403
1184.547818,1000,1609.447916
1184.220234,1000,1614.14923
1183.902228,1000,1618.835241
1183.903506,1000,1623.541592
1184.35819,1000,1628.248699
1184.34375,1000,1632.9469
1184.358331,1000,1637.662389
1184.175414,1000,1642.357405
1184.030601,1000,1647.061111
1184.199573,1000,1651.769773
1183.817342,1000,1656.474821
1184.223087,1000,1660.922552
1184.25099,1000,1665.421194
1184.214313,1000,1670.130363
1183.794037,1000,1674.823156
1184.303377,1000,1679.525644
1184.298883,1000,1684.228917
1184.223608,1000,1688.931982
1184.501128,1000,1693.652149
1184.03165,1000,1698.377385
1183.638883,1000,1703.087307
1184.502068,1000,1707.80409
1184.617226,1000,1712.507521
1184.523566,1000,1717.198472
1184.107589,1000,1721.916456
1183.971394,1000,1726.332459
1183.985043,1000,1731.025557
1184.595617,1000,1735.731972
1184.451915,1000,1740.446909
1184.405429,1000,1745.152843
1184.425053,1000,1749.860421
1184.397113,1000,1754.556716
1184.451427,1000,1759.242857
1183.942494,1000,1763.445929
1184.190113,1000,1767.649129
1184.619451,1000,1771.847018
1184.387601,1000,1776.048602
1184.762706,1000,1780.255015
1184.485349,1000,1784.459458
1184.992576,1000,1788.673245
1184.858085,1000,1792.879579
1184.732233,1000,1797.0801
1184.175802,1000,1801.282352
1184.342554,1000,1805.484244
1184.183146,1000,1809.721224
1183.621109,1000,1813.986531
1184.489908,1000,1818.381891
1184.686342,1000,1822.584954
1184.382042,1000,1826.784858
1184.183239,1000,1830.987374
1183.993,1000,1835.180641
1184.448,1000,1839.584774
1184.213081,1000,1843.95479
1184.958514,1000,1848.151087
1184.126676,1000,1852.757112
1184.852398,1000,1857.413972
1184.891717,1000,1861.698844
1184.727659,1000,1865.90357
1184.568441,1000,1870.103257
1184.418944,1000,1874.30253
1184.537898,1000,1878.500152
1184.848098,1000,1882.702869
1185.445069,1000,1886.903806
1184.334291,1000,1891.109601
1184.833125,1000,1895.314916
1184.835859,1000,1899.875304
1184.895883,1000,1904.593911
1185.044696,1000,1909.308112
1184.699587,1000,1914.011996
1184.621343,1000,1918.712397
1184.880675,1000,1923.389788
1184.528523,1000,1927.668854
1184.571845,1000,1931.914911
1184.461986,1000,1936.149148
1184.296553,1000,1940.361599
1183.694359,1000,1944.583641
1184.183938,1000,1948.987654
1184.563055,1000,1953.194055
1184.218023,1000,1957.416949
1184.850485,1000,1961.620206
1184.091489,1000,1965.824413
1184.549175,1000,1970.024856
1184.148412,1000,1974.231058
1185.023182,1000,1978.49084
1184.269841,1000,1982.69316
1184.967021,1000,1986.892134
1184.376666,1000,1991.094788
1184.628932,1000,1995.302195
1185.132197,1000,1999.507731
1184.99021,1000,2003.717453
1184.287779,1000,2007.967236
1184.25609,1000,2012.177547
1184.717448,1000,2016.38259
1184.916765,1000,2020.586668
1185.014252,1000,2024.787191
1184.97252,1000,2029.021756
1184.379725,1000,2033.2244
1184.462995,1000,2037.428748
1184.166241,1000,2041.632765
1184.318078,1000,2045.866429
1183.843174,1000,2050.129727
1184.279333,1000,2054.539113
1184.692371,1000,2058.739141
1184.944215,1000,2062.947762
1184.320556,1000,2067.151298
1184.315121,1000,2071.359393
1183.802088,1000,2075.56276
1184.535693,1000,2079.769779
1184.800313,1000,2083.974529
