#{"t_start": 1781710590.6365824, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
684.387931,1000,1.047923
682.622625,1000,1.353444
685.763718,1000,1.642731
690.164843,1000,1.938413
676.858883,1000,2.230849
673.977168,1000,2.542401
694.490483,1000,2.821952
671.611845,1000,3.149944
676.00398,1000,3.457455
696.726889,1000,3.748371
669.274312,1000,9.331333
689.703748,1000,14.222483
697.199708,1000,18.496716
727.515998,1000,22.655495
743.717455,1000,27.491129
770.971651,1000,32.376408
784.179396,1000,36.918615
813.007487,1000,41.062562
826.718711,1000,45.22168
840.644227,1000,49.55582
841.967952,1000,54.415652
838.945714,1000,59.349234
841.926667,1000,64.372428
842.685317,1000,69.244008
847.351187,1000,74.105283
845.927234,1000,78.2851
855.142187,1000,82.388069
858.145518,1000,86.518155
865.03146,1000,90.638329
871.283375,1000,94.898163
875.643778,1000,99.374286
880.962877,1000,103.844814
886.374644,1000,108.726067
883.874828,1000,113.666993
887.964133,1000,118.651893
890.277175,1000,123.372649
890.567035,1000,127.818485
891.481092,1000,132.140089
894.529738,1000,136.445174
894.440689,1000,141.28808
893.877131,1000,146.181855
893.485409,1000,150.641666
893.812181,1000,154.972751
895.556254,1000,159.441186
895.751741,1000,164.180784
897.341166,1000,169.091186
899.26599,1000,173.966996
898.037564,1000,178.870473
898.337291,1000,183.825415
900.244877,1000,188.812993
898.270931,1000,193.812514
900.861378,1000,198.731382
900.771428,1000,203.730524
902.333046,1000,208.752856
901.433277,1000,213.680081
902.280894,1000,218.657671
903.021357,1000,223.549736
902.117076,1000,227.909407
904.163012,1000,232.172796
903.586207,1000,236.43758
905.130782,1000,241.568765
903.444688,1000,246.484357
904.939058,1000,251.561528
904.275545,1000,256.096534
905.685008,1000,260.429786
906.121545,1000,264.711567
906.979894,1000,269.764769
907.530528,1000,274.720303
907.329614,1000,279.345591
907.12589,1000,283.627767
907.924227,1000,287.940638
907.382327,1000,292.214033
907.055879,1000,296.941107
907.736156,1000,301.913929
907.748674,1000,306.883254
908.500561,1000,311.650766
908.251059,1000,316.424777
909.476061,1000,321.348527
908.691748,1000,325.598362
909.756071,1000,329.910338
909.574218,1000,334.223923
910.081447,1000,338.481663
909.962949,1000,342.775257
909.16359,1000,347.047205
910.021781,1000,351.354778
910.183287,1000,355.671793
910.120556,1000,360.16587
909.066792,1000,364.47797
910.385976,1000,368.764227
909.365785,1000,373.081725
910.557206,1000,377.46413
910.643848,1000,381.800316
910.369195,1000,386.097106
911.383611,1000,390.571998
909.734203,1000,394.94821
911.016251,1000,399.282025
910.843438,1000,403.595012
911.287584,1000,407.85518
910.875955,1000,412.193621
911.156153,1000,416.497289
910.773001,1000,420.831631
911.612102,1000,425.155209
911.006251,1000,429.480912
911.441524,1000,433.765841
911.139429,1000,438.025109
911.362461,1000,442.345773
912.514744,1000,446.650245
912.313194,1000,450.920963
911.291396,1000,455.243509
911.2467,1000,459.526145
912.234855,1000,463.89184
912.134017,1000,469.274712
911.799866,1000,474.652277
911.057405,1000,479.621255
912.206109,1000,483.921965
911.983348,1000,488.19339
912.720351,1000,492.535967
912.1284,1000,496.826196
911.433569,1000,501.235267
912.353561,1000,505.593457
912.780844,1000,509.975828
913.566789,1000,514.296216
912.428697,1000,518.624935
912.226033,1000,522.91412
911.869804,1000,527.377994
912.704184,1000,532.030892
913.018498,1000,536.990361
912.42299,1000,541.965442
912.573329,1000,546.984863
913.218073,1000,551.57672
912.795513,1000,555.860595
912.996191,1000,560.169916
913.490632,1000,564.449029
913.498058,1000,568.772686
913.308615,1000,573.078114
913.350356,1000,577.364104
913.43925,1000,581.670402
912.818273,1000,586.071707
913.770162,1000,590.509637
913.166095,1000,595.525729
913.785782,1000,600.493699
914.019473,1000,605.445168
913.038071,1000,610.387513
913.882551,1000,615.345759
913.502154,1000,619.896288
913.444865,1000,624.192836
913.701945,1000,628.541212
913.576835,1000,632.859764
913.886654,1000,637.236298
913.181387,1000,641.721795
