#{"t_start": 1782286749.6489544, "env_id": "nair_gait_h0404MimoExo-v0"}
r,l,t
93.859136,1000,1.902044
92.513216,1000,2.2236
73.113496,1000,2.527315
80.77701,1000,2.833545
109.822031,1000,3.135563
93.781959,1000,3.455138
133.788899,1000,3.766565
104.822092,1000,4.069498
122.531357,1000,4.374936
145.846135,1000,4.680746
110.278875,1000,4.97958
128.13684,1000,5.275351
115.527828,1000,5.59255
115.668879,1000,5.903483
116.284439,1000,6.216861
87.969367,1000,6.561803
106.712208,1000,6.890322
98.66428,1000,7.209218
116.119102,1000,7.519712
117.683459,1000,7.822956
86.502412,1000,8.173819
110.111806,1000,8.581616
104.227227,1000,8.916324
105.516789,1000,9.249222
97.34316,1000,9.581805
101.144687,1000,15.384375
101.074633,1000,20.615759
97.27993,1000,25.385545
95.592788,1000,30.339992
110.766954,1000,34.945577
87.194503,1000,39.703058
113.001479,1000,44.680813
110.446685,1000,49.580986
91.967658,1000,53.85089
91.449474,1000,58.023964
88.121686,1000,62.258812
139.451388,1000,66.439628
149.438516,1000,70.653246
148.238699,1000,74.995794
213.753266,1000,80.932957
82.903923,1000,86.678574
163.458897,1000,91.536523
176.217342,1000,97.464445
224.406072,1000,103.01178
268.746471,1000,108.15747
197.450863,1000,113.450834
224.161368,1000,118.536525
288.819975,1000,123.637557
227.63779,1000,128.870171
280.244133,1000,134.591168
244.141705,1000,140.049891
237.441375,1000,145.270154
140.265147,1000,150.378384
239.672508,1000,155.623621
242.679946,1000,160.69676
337.860005,1000,165.982628
262.267568,1000,171.133999
291.86396,1000,176.305836
290.021644,1000,181.737644
236.238591,1000,186.764621
320.123808,1000,192.282552
304.73432,1000,197.537988
274.213775,1000,202.556661
316.809197,1000,207.036753
343.993824,1000,211.616711
297.213028,1000,216.195999
381.517527,1000,220.606255
330.777944,1000,225.587628
375.845674,1000,230.878643
387.875712,1000,236.513616
396.241749,1000,241.673892
392.004295,1000,246.609403
383.517763,1000,251.433225
361.746444,1000,256.241242
412.667895,1000,260.637094
401.250847,1000,264.899827
427.464751,1000,269.185891
425.946599,1000,273.452125
417.451832,1000,277.769238
421.924746,1000,282.125228
409.769648,1000,286.5328
403.221579,1000,290.881614
400.921205,1000,295.290943
418.641303,1000,299.952736
413.984139,1000,305.010616
400.27278,1000,309.685903
425.044862,1000,314.766721
411.271923,1000,319.786572
420.059296,1000,324.70378
406.195411,1000,330.065187
416.875873,1000,334.586784
414.429172,1000,339.359333
419.290846,1000,343.858318
425.565192,1000,349.524144
418.696697,1000,354.711573
407.826436,1000,359.742088
418.634721,1000,364.923818
424.858997,1000,370.025424
427.631621,1000,375.213366
417.394591,1000,379.944978
443.01714,1000,384.864804
432.415209,1000,389.81505
437.28337,1000,394.792742
419.869499,1000,400.668192
444.874932,1000,406.695551
433.094119,1000,412.203892
426.382141,1000,417.247238
430.725372,1000,422.269881
443.282937,1000,427.179739
420.765817,1000,431.956683
439.140422,1000,437.2719
432.322497,1000,442.318888
428.019859,1000,447.215157
438.899519,1000,452.278611
448.016783,1000,456.719352
440.484139,1000,461.03063
436.413861,1000,465.681768
448.678603,1000,470.506188
434.279787,1000,475.446825
450.010261,1000,480.655971
436.298666,1000,485.810251
447.989421,1000,490.756564
454.769346,1000,496.002543
428.730493,1000,501.056123
435.267155,1000,505.746542
448.168162,1000,510.223245
451.822884,1000,514.816067
444.691874,1000,519.699817
447.261414,1000,524.477446
443.300911,1000,529.317881
467.581031,1000,534.201086
444.229511,1000,539.19518
462.631848,1000,543.757128
459.356853,1000,548.954292
432.446304,1000,554.324106
453.45196,1000,559.215836
477.573974,1000,563.505222
439.574744,1000,567.748818
457.349748,1000,571.994267
443.004155,1000,576.255571
436.512159,1000,580.510061
448.401151,1000,585.04366
467.137406,1000,589.66462
468.250919,1000,594.408454
481.135834,1000,598.987387
467.751735,1000,603.834547
473.294266,1000,608.441553
475.960402,1000,612.802734
454.888722,1000,617.23772
429.924031,1000,622.024398
475.09499,1000,626.871348
468.615828,1000,631.727035
475.610553,1000,636.572621
457.188578,1000,641.497393
420.663715,1000,646.284196
473.504184,1000,650.916192
465.996443,1000,655.153796
423.47939,1000,659.579405
475.83641,1000,664.287684
445.190354,1000,668.853397
479.869405,1000,673.409528
480.65864,1000,678.099278
477.467308,1000,682.520792
459.55535,1000,686.772978
479.590104,1000,691.020051
398.97605,1000,695.283423
447.562738,1000,699.525582
479.71883,1000,703.819947
474.042979,1000,708.165869
481.881438,1000,712.523365
424.034426,1000,716.833063
483.25014,1000,721.571261
456.153337,1000,726.399731
456.507146,1000,731.462297
486.575314,1000,735.916497
475.6328,1000,740.262475
480.250015,1000,744.720538
452.338723,1000,749.187635
482.794091,1000,753.478807
446.501284,1000,757.915367
480.232845,1000,762.462493
486.38607,1000,766.745598
456.834654,1000,771.228183
463.157515,1000,775.588098
486.772875,1000,779.894276
472.773823,1000,784.148504
493.256549,1000,788.692852
496.283065,1000,793.318641
483.792961,1000,797.559743
472.217516,1000,801.80728
448.39807,1000,806.086419
441.52028,1000,810.349449
492.295481,1000,814.737877
428.473788,1000,819.576319
490.164095,1000,824.394711
482.9512,1000,829.244816
430.49907,1000,833.959754
479.442401,1000,838.18027
